ts_code,trade_date,up_limit,down_limit
300891.SZ,20240105,11.96,7.98
300890.SZ,20240105,40.54,27.02
300889.SZ,20240105,19.98,13.32
300888.SZ,20240105,44.98,29.98
300887.SZ,20240105,13.64,9.1
300886.SZ,20240105,30.01,20.01
300885.SZ,20240105,12.55,8.37
300884.SZ,20240105,16.3,10.86
300883.SZ,20240105,8.72,5.82
300882.SZ,20240105,28.72,19.14
300881.SZ,20240105,31.08,20.72
300880.SZ,20240105,23.51,15.67
300879.SZ,20240105,20.68,13.78
300878.SZ,20240105,30.66,20.44
300877.SZ,20240105,21.49,14.33
300876.SZ,20240105,30.44,20.3
300875.SZ,20240105,42.56,28.38
300873.SZ,20240105,27.95,18.63
300872.SZ,20240105,16.42,10.94
300871.SZ,20240105,17.4,11.6
300870.SZ,20240105,52.63,35.09
300869.SZ,20240105,24.44,16.3
300868.SZ,20240105,25.73,17.15
300867.SZ,20240105,19.16,12.78
300866.SZ,20240105,99.0,66.0
300865.SZ,20240105,27.2,18.14
300864.SZ,20240105,26.94,17.96
300863.SZ,20240105,58.43,38.95
300862.SZ,20240105,47.52,31.68
300861.SZ,20240105,38.5,25.66
300860.SZ,20240105,64.75,43.17
300859.SZ,20240105,33.66,22.44
300858.SZ,20240105,22.51,15.01
300857.SZ,20240105,60.62,40.42
300856.SZ,20240105,77.94,51.96
300855.SZ,20240105,33.82,22.54
300854.SZ,20240105,21.55,14.37
300853.SZ,20240105,32.51,21.67
300852.SZ,20240105,44.9,29.94
300851.SZ,20240105,36.91,24.61
300850.SZ,20240105,36.18,24.12
300849.SZ,20240105,16.04,10.7
300848.SZ,20240105,22.34,14.9
300847.SZ,20240105,20.14,13.42
300846.SZ,20240105,17.34,11.56
300845.SZ,20240105,22.01,14.67
300844.SZ,20240105,40.82,27.22
300843.SZ,20240105,27.18,18.12
300842.SZ,20240105,84.29,56.19
300841.SZ,20240105,92.5,61.66
300840.SZ,20240105,22.38,14.92
300839.SZ,20240105,12.54,8.36
300838.SZ,20240105,19.72,13.14
300837.SZ,20240105,36.68,24.46
300836.SZ,20240105,34.27,22.85
300835.SZ,20240105,33.78,22.52
300834.SZ,20240105,26.05,17.37
300833.SZ,20240105,119.82,79.88
300832.SZ,20240105,91.38,60.92
300831.SZ,20240105,14.5,9.66
300830.SZ,20240105,9.96,6.64
300829.SZ,20240105,25.04,16.7
300828.SZ,20240105,18.28,12.18
300827.SZ,20240105,34.13,22.75
300826.SZ,20240105,21.29,14.19
300825.SZ,20240105,15.72,10.48
300824.SZ,20240105,10.9,7.26
300823.SZ,20240105,25.81,17.21
300822.SZ,20240105,17.45,11.63
300821.SZ,20240105,9.89,6.59
300820.SZ,20240105,66.42,44.28
300819.SZ,20240105,18.97,12.65
300818.SZ,20240105,38.48,25.66
300817.SZ,20240105,20.26,13.5
300816.SZ,20240105,31.07,20.71
300815.SZ,20240105,18.37,12.25
300814.SZ,20240105,38.26,25.5
300813.SZ,20240105,29.44,19.62
300812.SZ,20240105,44.82,29.88
300811.SZ,20240105,58.39,38.93
300810.SZ,20240105,25.69,17.13
300809.SZ,20240105,34.79,23.19
300808.SZ,20240105,19.62,13.08
300807.SZ,20240105,37.46,24.98
300806.SZ,20240105,15.49,10.33
300805.SZ,20240105,12.48,8.32
300804.SZ,20240105,37.04,24.7
300803.SZ,20240105,69.73,46.49
300802.SZ,20240105,21.86,14.58
300801.SZ,20240105,20.06,13.38
300800.SZ,20240105,16.52,11.02
300799.SZ,20240105,37.73,25.15
300798.SZ,20240105,12.92,8.62
300797.SZ,20240105,14.96,9.98
300796.SZ,20240105,20.18,13.46
300795.SZ,20240105,44.81,29.87
300793.SZ,20240105,24.17,16.11
300792.SZ,20240105,27.79,18.53
300791.SZ,20240105,39.91,26.61
300790.SZ,20240105,18.28,12.18
300789.SZ,20240105,27.1,18.06
300788.SZ,20240105,34.85,23.23
300787.SZ,20240105,19.63,13.09
300786.SZ,20240105,21.47,14.31
300785.SZ,20240105,25.58,17.06
300783.SZ,20240105,20.9,13.94
300782.SZ,20240105,152.75,101.83
300781.SZ,20240105,51.35,34.23
300780.SZ,20240105,22.88,15.26
300779.SZ,20240105,60.4,40.26
300778.SZ,20240105,16.07,10.71
300777.SZ,20240105,34.51,23.01
300776.SZ,20240105,70.3,46.86
300775.SZ,20240105,34.32,22.88
300774.SZ,20240105,12.42,8.28
300773.SZ,20240105,18.79,12.53
300772.SZ,20240105,12.9,8.6
300771.SZ,20240105,13.2,8.8
300770.SZ,20240105,45.41,30.27
300769.SZ,20240105,67.42,44.94
300768.SZ,20240105,16.82,11.22
300767.SZ,20240105,20.35,13.57
300766.SZ,20240105,17.86,11.9
300765.SZ,20240105,43.32,28.88
300763.SZ,20240105,79.98,53.32
300762.SZ,20240105,16.87,11.25
300761.SZ,20240105,23.87,15.91
300760.SZ,20240105,342.97,228.65
300759.SZ,20240105,33.08,22.06
300758.SZ,20240105,12.17,8.11
300757.SZ,20240105,85.48,56.98
300756.SZ,20240105,19.45,12.97
300755.SZ,20240105,21.64,14.42
300753.SZ,20240105,21.18,14.12
300752.SZ,20240105,20.75,13.83
300751.SZ,20240105,144.68,96.46
300750.SZ,20240105,181.44,120.96
300749.SZ,20240105,11.45,7.63
300748.SZ,20240105,22.99,15.33
300747.SZ,20240105,27.26,18.18
300746.SZ,20240105,12.49,8.33
300745.SZ,20240105,31.64,21.1
300743.SZ,20240105,16.68,11.12
300742.SZ,20240105,9.24,6.16
300741.SZ,20240105,25.12,16.74
300740.SZ,20240105,20.1,13.4
300739.SZ,20240105,18.04,12.02
300738.SZ,20240105,12.91,8.61
300737.SZ,20240105,7.3,4.86
300736.SZ,20240105,15.91,10.61
300735.SZ,20240105,25.6,17.06
300733.SZ,20240105,14.24,9.5
300732.SZ,20240105,10.97,7.31
300731.SZ,20240105,23.48,15.66
300730.SZ,20240105,15.74,10.5
300729.SZ,20240105,23.93,15.95
300727.SZ,20240105,33.83,22.55
300726.SZ,20240105,33.85,22.57
300725.SZ,20240105,45.46,30.3
300724.SZ,20240105,85.49,56.99
300723.SZ,20240105,35.42,23.62
300722.SZ,20240105,31.06,20.7
300721.SZ,20240105,18.25,12.17
300720.SZ,20240105,16.42,10.94
300719.SZ,20240105,16.28,10.86
300718.SZ,20240105,22.02,14.68
300717.SZ,20240105,20.82,13.88
300716.SZ,20240105,13.97,9.31
300715.SZ,20240105,13.98,9.32
300713.SZ,20240105,21.62,14.42
300712.SZ,20240105,31.02,20.68
300711.SZ,20240105,15.97,10.65
300710.SZ,20240105,28.7,19.14
300709.SZ,20240105,36.24,24.16
300708.SZ,20240105,13.94,9.3
300707.SZ,20240105,21.42,14.28
300706.SZ,20240105,30.23,20.15
300705.SZ,20240105,39.52,26.34
300703.SZ,20240105,13.68,9.12
300702.SZ,20240105,25.13,16.75
300701.SZ,20240105,13.43,8.95
300700.SZ,20240105,19.56,13.04
300699.SZ,20240105,32.41,21.61
300698.SZ,20240105,42.01,28.01
300697.SZ,20240105,14.98,9.98
300696.SZ,20240105,21.0,14.0
300695.SZ,20240105,62.39,41.59
300694.SZ,20240105,14.95,9.97
300693.SZ,20240105,34.03,22.69
300692.SZ,20240105,7.62,5.08
300691.SZ,20240105,25.44,16.96
300690.SZ,20240105,21.66,14.44
300689.SZ,20240105,22.86,15.24
300688.SZ,20240105,33.95,22.63
300687.SZ,20240105,24.86,16.58
300686.SZ,20240105,12.34,8.22
300685.SZ,20240105,25.24,16.82
300684.SZ,20240105,23.76,15.84
300683.SZ,20240105,40.84,27.22
300682.SZ,20240105,17.71,11.81
300681.SZ,20240105,22.19,14.79
300680.SZ,20240105,21.56,14.38
300679.SZ,20240105,46.63,31.09
300678.SZ,20240105,34.24,22.82
300677.SZ,20240105,29.69,19.79
300676.SZ,20240105,56.17,37.45
300675.SZ,20240105,18.56,12.38
300674.SZ,20240105,19.12,12.74
300673.SZ,20240105,16.16,10.78
300672.SZ,20240105,83.02,55.34
300671.SZ,20240105,36.71,24.47
300670.SZ,20240105,9.54,6.36
300669.SZ,20240105,18.66,12.44
300668.SZ,20240105,29.56,19.7
300667.SZ,20240105,20.1,13.4
300666.SZ,20240105,67.1,44.74
300665.SZ,20240105,10.56,7.04
300664.SZ,20240105,6.48,4.32
300663.SZ,20240105,18.19,12.13
300662.SZ,20240105,31.19,20.79
300661.SZ,20240105,93.68,62.46
300660.SZ,20240105,34.4,22.94
300659.SZ,20240105,26.12,17.42
300658.SZ,20240105,8.45,5.63
300657.SZ,20240105,22.32,14.88
300656.SZ,20240105,28.7,19.14
300655.SZ,20240105,11.18,7.46
300654.SZ,20240105,13.63,9.09
300653.SZ,20240105,33.91,22.61
300652.SZ,20240105,32.77,21.85
300651.SZ,20240105,24.46,16.3
300650.SZ,20240105,16.0,10.66
300649.SZ,20240105,20.24,13.5
300648.SZ,20240105,31.01,20.67
300647.SZ,20240105,7.52,5.02
300645.SZ,20240105,21.67,14.45
300644.SZ,20240105,24.83,16.55
300643.SZ,20240105,14.8,9.86
300642.SZ,20240105,21.22,14.14
300641.SZ,20240105,6.91,4.61
300640.SZ,20240105,7.85,5.23
300639.SZ,20240105,11.1,7.4
300638.SZ,20240105,21.66,14.44
300637.SZ,20240105,12.0,8.0
300636.SZ,20240105,12.54,8.36
300635.SZ,20240105,15.5,10.34
300634.SZ,20240105,23.93,15.95
300633.SZ,20240105,53.76,35.84
300632.SZ,20240105,14.92,9.94
300631.SZ,20240105,34.86,23.24
300630.SZ,20240105,27.94,18.62
300629.SZ,20240105,26.17,17.45
300628.SZ,20240105,33.67,22.45
300627.SZ,20240105,34.93,23.29
300626.SZ,20240105,13.2,8.8
300625.SZ,20240105,17.92,11.94
300624.SZ,20240105,103.32,68.88
300623.SZ,20240105,18.38,12.26
300622.SZ,20240105,25.67,17.11
300621.SZ,20240105,13.93,9.29
300620.SZ,20240105,52.79,35.19
300619.SZ,20240105,65.71,43.81
300618.SZ,20240105,33.02,22.02
300617.SZ,20240105,35.74,23.82
300616.SZ,20240105,21.6,14.4
300615.SZ,20240105,18.72,12.48
300614.SZ,20240105,23.32,15.54
300613.SZ,20240105,48.65,32.43
300612.SZ,20240105,22.04,14.7
300611.SZ,20240105,13.68,9.12
300610.SZ,20240105,13.67,9.11
300609.SZ,20240105,32.26,21.5
300608.SZ,20240105,19.86,13.24
300607.SZ,20240105,17.94,11.96
300606.SZ,20240105,39.68,26.46
300605.SZ,20240105,18.42,12.28
300604.SZ,20240105,44.89,29.93
300603.SZ,20240105,12.42,8.28
300602.SZ,20240105,20.38,13.58
300601.SZ,20240105,31.13,20.75
300600.SZ,20240105,13.68,9.12
300599.SZ,20240105,9.84,6.56
300598.SZ,20240105,52.15,34.77
300597.SZ,20240105,11.03,7.35
300596.SZ,20240105,36.83,24.55
300595.SZ,20240105,25.69,17.13
300594.SZ,20240105,25.75,17.17
300593.SZ,20240105,16.69,11.13
300592.SZ,20240105,28.01,18.67
300591.SZ,20240105,7.3,4.86
300590.SZ,20240105,14.29,9.53
300589.SZ,20240105,16.9,11.26
300588.SZ,20240105,14.98,9.98
300587.SZ,20240105,6.77,4.51
300586.SZ,20240105,9.42,6.28
300585.SZ,20240105,19.09,12.73
300584.SZ,20240105,28.08,18.72
300583.SZ,20240105,24.36,16.24
300582.SZ,20240105,14.17,9.45
300581.SZ,20240105,11.58,7.72
300580.SZ,20240105,34.09,22.73
300579.SZ,20240105,30.3,20.2
300578.SZ,20240105,21.61,14.41
300577.SZ,20240105,17.65,11.77
300576.SZ,20240105,46.02,30.68
300575.SZ,20240105,9.2,6.14
300573.SZ,20240105,208.42,138.94
300572.SZ,20240105,20.14,13.42
300571.SZ,20240105,41.51,27.67
300570.SZ,20240105,48.1,32.06
300569.SZ,20240105,8.44,5.62
300568.SZ,20240105,17.53,11.69
300567.SZ,20240105,95.63,63.75
300566.SZ,20240105,21.43,14.29
300565.SZ,20240105,17.76,11.84
300564.SZ,20240105,16.56,11.04
300563.SZ,20240105,19.16,12.78
300562.SZ,20240105,13.9,9.26
300561.SZ,20240105,14.08,9.38
300560.SZ,20240105,21.56,14.38
300559.SZ,20240105,18.11,12.07
300558.SZ,20240105,60.26,40.18
300557.SZ,20240105,41.92,27.94
300556.SZ,20240105,36.96,24.64
300555.SZ,20240105,8.53,5.69
300554.SZ,20240105,30.18,20.12
300553.SZ,20240105,42.41,28.27
300552.SZ,20240105,33.23,22.15
300551.SZ,20240105,21.38,14.26
300550.SZ,20240105,18.19,12.13
300549.SZ,20240105,22.55,15.03
300548.SZ,20240105,31.34,20.9
300547.SZ,20240105,19.72,13.14
300546.SZ,20240105,18.53,12.35
300545.SZ,20240105,38.22,25.48
300543.SZ,20240105,12.85,8.57
300542.SZ,20240105,15.67,10.45
300541.SZ,20240105,18.17,12.11
300540.SZ,20240105,29.94,19.96
300539.SZ,20240105,14.7,9.8
300538.SZ,20240105,21.84,14.56
300537.SZ,20240105,22.88,15.26
300536.SZ,20240105,26.65,17.77
300535.SZ,20240105,21.59,14.39
300534.SZ,20240105,12.65,8.43
300533.SZ,20240105,33.49,22.33
300532.SZ,20240105,19.16,12.78
300531.SZ,20240105,19.08,12.72
300530.SZ,20240105,28.62,19.08
300529.SZ,20240105,25.92,17.28
300528.SZ,20240105,12.83,8.55
300527.SZ,20240105,9.28,6.18
300525.SZ,20240105,18.0,12.0
300523.SZ,20240105,24.02,16.02
300522.SZ,20240105,16.01,10.67
300521.SZ,20240105,16.88,11.26
300520.SZ,20240105,25.37,16.91
300519.SZ,20240105,20.34,13.56
300518.SZ,20240105,20.29,13.53
300517.SZ,20240105,17.04,11.36
300516.SZ,20240105,39.07,26.05
300515.SZ,20240105,13.79,9.19
300514.SZ,20240105,19.64,13.1
300513.SZ,20240105,13.88,9.26
300512.SZ,20240105,10.55,7.03
300511.SZ,20240105,6.41,4.27
300510.SZ,20240105,7.02,4.68
300509.SZ,20240105,8.82,5.88
300508.SZ,20240105,33.04,22.02
300507.SZ,20240105,7.97,5.31
300506.SZ,20240105,5.75,3.83
300505.SZ,20240105,21.77,14.51
300504.SZ,20240105,21.54,14.36
300503.SZ,20240105,20.8,13.86
300502.SZ,20240105,57.1,38.06
300501.SZ,20240105,17.58,11.72
300500.SZ,20240105,17.4,11.6
300499.SZ,20240105,17.23,11.49
300498.SZ,20240105,23.76,15.84
300497.SZ,20240105,11.08,7.38
300496.SZ,20240105,87.89,58.59
300495.SZ,20240105,1.8,1.2
300494.SZ,20240105,19.93,13.29
300493.SZ,20240105,9.9,6.6
300492.SZ,20240105,105.59,70.39
300491.SZ,20240105,26.53,17.69
300490.SZ,20240105,13.54,9.02
300489.SZ,20240105,24.0,16.0
300488.SZ,20240105,31.92,21.28
300487.SZ,20240105,61.8,41.2
300486.SZ,20240105,8.2,5.46
300485.SZ,20240105,12.72,8.48
300484.SZ,20240105,15.0,10.0
300483.SZ,20240105,14.1,9.4
300482.SZ,20240105,36.18,24.12
300481.SZ,20240105,20.29,13.53
300480.SZ,20240105,24.47,16.31
300479.SZ,20240105,23.29,15.53
300478.SZ,20240105,16.5,11.0
300477.SZ,20240105,4.46,2.98
300476.SZ,20240105,20.92,13.94
300475.SZ,20240105,39.22,26.14
300474.SZ,20240105,83.95,55.97
300473.SZ,20240105,21.48,14.32
300472.SZ,20240105,11.06,7.38
300471.SZ,20240105,16.19,10.79
300470.SZ,20240105,45.29,30.19
300469.SZ,20240105,17.16,11.44
300468.SZ,20240105,12.83,8.55
300467.SZ,20240105,20.24,13.5
300466.SZ,20240105,8.44,5.62
300465.SZ,20240105,11.9,7.94
300464.SZ,20240105,7.33,4.89
300463.SZ,20240105,18.04,12.02
300462.SZ,20240105,14.18,9.46
300461.SZ,20240105,28.02,18.68
300460.SZ,20240105,14.63,9.75
300459.SZ,20240105,5.77,3.85
300458.SZ,20240105,25.08,16.72
300457.SZ,20240105,21.65,14.43
300456.SZ,20240105,28.16,18.78
300455.SZ,20240105,14.0,9.34
300454.SZ,20240105,79.99,53.33
300453.SZ,20240105,9.49,6.33
300452.SZ,20240105,17.11,11.41
300451.SZ,20240105,7.52,5.02
300450.SZ,20240105,29.46,19.64
300449.SZ,20240105,7.94,5.3
300448.SZ,20240105,6.44,4.3
300447.SZ,20240105,17.27,11.51
300446.SZ,20240105,18.24,12.16
300445.SZ,20240105,20.1,13.4
300444.SZ,20240105,8.17,5.45
300443.SZ,20240105,30.61,20.41
300442.SZ,20240105,29.02,19.34
300441.SZ,20240105,8.42,5.62
300440.SZ,20240105,8.88,5.92
300439.SZ,20240105,14.18,9.46
300438.SZ,20240105,32.47,21.65
300437.SZ,20240105,15.96,10.64
300436.SZ,20240105,31.1,20.74
300435.SZ,20240105,17.18,11.46
300434.SZ,20240105,13.18,8.78
300433.SZ,20240105,15.17,10.11
300432.SZ,20240105,12.14,8.1
300430.SZ,20240105,16.97,11.31
300429.SZ,20240105,14.76,9.84
300428.SZ,20240105,24.14,16.1
300427.SZ,20240105,7.86,5.24
300426.SZ,20240105,13.3,8.86
300425.SZ,20240105,5.84,3.9
300424.SZ,20240105,15.89,10.59
300423.SZ,20240105,11.94,7.96
300422.SZ,20240105,7.45,4.97
300421.SZ,20240105,14.3,9.54
300420.SZ,20240105,3.62,2.42
300419.SZ,20240105,7.12,4.74
300418.SZ,20240105,41.28,27.52
300417.SZ,20240105,15.16,10.1
300416.SZ,20240105,20.3,13.54
300415.SZ,20240105,20.74,13.82
300414.SZ,20240105,11.59,7.73
300413.SZ,20240105,30.01,20.01
300412.SZ,20240105,6.92,4.62
300411.SZ,20240105,8.57,5.71
300410.SZ,20240105,10.3,6.86
300409.SZ,20240105,13.08,8.72
300408.SZ,20240105,34.12,22.74
300407.SZ,20240105,11.42,7.62
300406.SZ,20240105,24.31,16.21
300405.SZ,20240105,8.32,5.54
300404.SZ,20240105,10.86,7.24
300403.SZ,20240105,10.06,6.7
300402.SZ,20240105,27.22,18.14
300401.SZ,20240105,13.73,9.15
300400.SZ,20240105,18.72,12.48
300399.SZ,20240105,16.49,10.99
300398.SZ,20240105,17.93,11.95
300397.SZ,20240105,12.34,8.22
300396.SZ,20240105,36.24,24.16
300395.SZ,20240105,42.49,28.33
300394.SZ,20240105,104.76,69.84
300393.SZ,20240105,12.08,8.06
300391.SZ,20240105,9.32,6.22
300390.SZ,20240105,29.56,19.7
300389.SZ,20240105,20.38,13.58
300388.SZ,20240105,8.03,5.35
300387.SZ,20240105,9.74,6.5
300386.SZ,20240105,12.67,8.45
300385.SZ,20240105,8.35,5.57
300384.SZ,20240105,18.96,12.64
300383.SZ,20240105,11.51,7.67
300382.SZ,20240105,11.4,7.6
300381.SZ,20240105,8.82,5.88
300380.SZ,20240105,24.92,16.62
300379.SZ,20240105,22.26,14.84
300378.SZ,20240105,24.34,16.22
300377.SZ,20240105,9.26,6.18
300376.SZ,20240105,7.54,5.02
300375.SZ,20240105,6.08,4.06
300374.SZ,20240105,14.6,9.74
300373.SZ,20240105,41.38,27.58
300371.SZ,20240105,14.7,9.8
300370.SZ,20240105,2.96,1.98
300369.SZ,20240105,11.14,7.42
300368.SZ,20240105,8.12,5.42
300366.SZ,20240105,15.29,10.19
300365.SZ,20240105,8.17,5.45
300364.SZ,20240105,30.98,20.66
300363.SZ,20240105,28.98,19.32
300360.SZ,20240105,16.63,11.09
300359.SZ,20240105,6.55,4.37
300358.SZ,20240105,12.68,8.46
300357.SZ,20240105,33.35,22.23
300355.SZ,20240105,4.45,2.97
300354.SZ,20240105,57.12,38.08
300353.SZ,20240105,11.24,7.5
300352.SZ,20240105,5.62,3.74
300351.SZ,20240105,24.84,16.56
300350.SZ,20240105,6.29,4.19
300349.SZ,20240105,15.01,10.01
300348.SZ,20240105,12.05,8.03
300347.SZ,20240105,60.5,40.34
300346.SZ,20240105,32.14,21.42
300345.SZ,20240105,8.93,5.95
300344.SZ,20240105,6.85,4.57
300343.SZ,20240105,8.03,5.35
300342.SZ,20240105,17.59,11.73
300341.SZ,20240105,13.76,9.18
300340.SZ,20240105,14.24,9.5
300339.SZ,20240105,31.3,20.86
300338.SZ,20240105,5.34,3.56
300337.SZ,20240105,9.35,6.23
300335.SZ,20240105,7.08,4.72
300334.SZ,20240105,9.6,6.4
300333.SZ,20240105,8.98,5.98
300332.SZ,20240105,9.49,6.33
300331.SZ,20240105,31.86,21.24
300329.SZ,20240105,9.06,6.04
300328.SZ,20240105,8.14,5.42
300327.SZ,20240105,26.3,17.54
300326.SZ,20240105,7.68,5.12
300324.SZ,20240105,3.97,2.65
300323.SZ,20240105,8.16,5.44
300322.SZ,20240105,12.53,8.35
300321.SZ,20240105,23.8,15.86
300320.SZ,20240105,9.25,6.17
300319.SZ,20240105,11.11,7.41
300318.SZ,20240105,7.51,5.01
300317.SZ,20240105,6.12,4.08
300316.SZ,20240105,49.27,32.85
300315.SZ,20240105,6.16,4.1
300314.SZ,20240105,18.24,12.16
300313.SZ,20240105,11.57,7.71
300311.SZ,20240105,7.34,4.9
300310.SZ,20240105,5.3,3.54
300308.SZ,20240105,124.8,83.2
300307.SZ,20240105,7.61,5.07
300306.SZ,20240105,14.35,9.57
300305.SZ,20240105,11.83,7.89
300304.SZ,20240105,7.84,5.22
300303.SZ,20240105,6.82,4.54
300302.SZ,20240105,15.4,10.26
300301.SZ,20240105,2.1,1.4
300300.SZ,20240105,4.86,3.24
300299.SZ,20240105,6.85,4.57
300298.SZ,20240105,36.11,24.07
300296.SZ,20240105,6.91,4.61
300295.SZ,20240105,14.8,9.86
300294.SZ,20240105,39.85,26.57
300293.SZ,20240105,17.2,11.46
300292.SZ,20240105,4.45,2.97
300291.SZ,20240105,7.55,5.03
300290.SZ,20240105,7.42,4.94
300289.SZ,20240105,7.54,5.02
300288.SZ,20240105,19.26,12.84
300287.SZ,20240105,4.76,3.18
300286.SZ,20240105,30.22,20.14
300285.SZ,20240105,25.79,17.19
300284.SZ,20240105,6.59,4.39
300283.SZ,20240105,7.6,5.06
300282.SZ,20240105,3.26,2.18
300281.SZ,20240105,7.22,4.82
300280.SZ,20240105,49.45,32.97
300279.SZ,20240105,7.72,5.14
300278.SZ,20240105,4.52,3.02
300277.SZ,20240105,10.54,7.02
300276.SZ,20240105,4.68,3.12
300275.SZ,20240105,13.5,9.0
300274.SZ,20240105,99.19,66.13
300272.SZ,20240105,7.5,5.0
300271.SZ,20240105,9.32,6.22
300270.SZ,20240105,9.24,6.16
300269.SZ,20240105,7.0,4.66
300268.SZ,20240105,15.97,10.65
300267.SZ,20240105,3.84,2.56
300266.SZ,20240105,3.22,2.14
300265.SZ,20240105,11.16,7.44
300264.SZ,20240105,9.96,6.64
300263.SZ,20240105,8.34,5.56
300262.SZ,20240105,3.9,2.6
300261.SZ,20240105,9.06,6.04
300260.SZ,20240105,33.54,22.36
300259.SZ,20240105,4.42,2.94
300258.SZ,20240105,15.1,10.06
300257.SZ,20240105,19.02,12.68
300256.SZ,20240105,3.47,2.31
300255.SZ,20240105,16.58,11.06
300254.SZ,20240105,11.8,7.86
300253.SZ,20240105,8.29,5.53
300252.SZ,20240105,10.69,7.13
300251.SZ,20240105,9.8,6.54
300250.SZ,20240105,21.31,14.21
300249.SZ,20240105,10.37,6.91
300248.SZ,20240105,11.71,7.81
300247.SZ,20240105,4.49,2.99
300246.SZ,20240105,12.47,8.31
300245.SZ,20240105,10.62,7.08
300244.SZ,20240105,27.4,18.26
300243.SZ,20240105,12.05,8.03
300242.SZ,20240105,4.73,3.15
300241.SZ,20240105,6.53,4.35
300240.SZ,20240105,8.18,5.46
300239.SZ,20240105,7.52,5.02
300238.SZ,20240105,16.43,10.95
300237.SZ,20240105,2.57,1.71
300236.SZ,20240105,40.78,27.18
300235.SZ,20240105,13.8,9.2
300234.SZ,20240105,6.44,4.3
300233.SZ,20240105,19.8,13.2
300232.SZ,20240105,9.97,6.65
300231.SZ,20240105,12.13,8.09
300230.SZ,20240105,4.93,3.29
300229.SZ,20240105,18.92,12.62
300228.SZ,20240105,8.64,5.76
300227.SZ,20240105,9.23,6.15
300226.SZ,20240105,32.28,21.52
300225.SZ,20240105,11.96,7.98
300224.SZ,20240105,13.82,9.22
300223.SZ,20240105,72.44,48.3
300222.SZ,20240105,8.78,5.86
300221.SZ,20240105,7.15,4.77
300220.SZ,20240105,9.36,6.24
300219.SZ,20240105,9.76,6.5
300218.SZ,20240105,15.46,10.3
300217.SZ,20240105,6.42,4.28
300215.SZ,20240105,6.4,4.26
300214.SZ,20240105,7.72,5.14
300213.SZ,20240105,8.47,5.65
300212.SZ,20240105,35.83,23.89
300211.SZ,20240105,11.83,7.89
300210.SZ,20240105,11.24,7.5
300209.SZ,20240105,3.37,2.25
300208.SZ,20240105,8.04,5.36
300207.SZ,20240105,16.88,11.26
300206.SZ,20240105,12.19,8.13
300205.SZ,20240105,13.04,8.7
300204.SZ,20240105,12.18,8.12
300203.SZ,20240105,18.18,12.12
300201.SZ,20240105,5.93,3.95
300200.SZ,20240105,10.4,6.94
300199.SZ,20240105,16.45,10.97
300198.SZ,20240105,3.29,2.19
300197.SZ,20240105,2.42,1.62
300196.SZ,20240105,13.13,8.75
300195.SZ,20240105,8.16,5.44
300194.SZ,20240105,5.24,3.5
300193.SZ,20240105,9.31,6.21
300192.SZ,20240105,11.82,7.88
300191.SZ,20240105,18.55,12.37
300190.SZ,20240105,5.32,3.54
300189.SZ,20240105,3.92,2.62
300188.SZ,20240105,18.11,12.07
300187.SZ,20240105,6.72,4.48
300185.SZ,20240105,2.9,1.94
300184.SZ,20240105,6.9,4.6
300183.SZ,20240105,17.57,11.71
300182.SZ,20240105,5.95,3.97
300181.SZ,20240105,13.09,8.73
300180.SZ,20240105,5.1,3.4
300179.SZ,20240105,10.43,6.95
300177.SZ,20240105,8.36,5.58
300176.SZ,20240105,8.23,5.49
300175.SZ,20240105,7.03,4.69
300174.SZ,20240105,19.26,12.84
300173.SZ,20240105,5.77,3.85
300172.SZ,20240105,7.34,4.9
300171.SZ,20240105,21.19,14.13
300170.SZ,20240105,9.71,6.47
300169.SZ,20240105,8.2,5.46
300168.SZ,20240105,10.02,6.68
300167.SZ,20240105,3.58,2.38
300166.SZ,20240105,10.99,7.33
300165.SZ,20240105,8.14,5.42
300164.SZ,20240105,5.78,3.86
300163.SZ,20240105,4.68,3.12
300162.SZ,20240105,9.5,6.34
300161.SZ,20240105,40.26,26.84
300160.SZ,20240105,7.04,4.7
300159.SZ,20240105,3.07,2.05
300158.SZ,20240105,7.85,5.23
300157.SZ,20240105,4.22,2.82
300155.SZ,20240105,7.13,4.75
300154.SZ,20240105,8.96,5.98
300153.SZ,20240105,9.67,6.45
300152.SZ,20240105,3.77,2.51
300151.SZ,20240105,20.83,13.89
300150.SZ,20240105,5.88,3.92
300149.SZ,20240105,9.0,6.0
300148.SZ,20240105,4.52,3.02
300147.SZ,20240105,6.24,4.16
300146.SZ,20240105,19.96,13.3
300145.SZ,20240105,3.77,2.51
300144.SZ,20240105,11.9,7.94
300143.SZ,20240105,12.29,8.19
300142.SZ,20240105,27.12,18.08
300141.SZ,20240105,12.65,8.43
300140.SZ,20240105,9.02,6.02
300139.SZ,20240105,12.07,8.05
300138.SZ,20240105,15.71,10.47
300137.SZ,20240105,7.01,4.67
300136.SZ,20240105,26.26,17.5
300135.SZ,20240105,3.79,2.53
300134.SZ,20240105,11.83,7.89
300133.SZ,20240105,7.1,4.74
300132.SZ,20240105,6.28,4.18
300131.SZ,20240105,7.12,4.74
300130.SZ,20240105,28.6,19.06
300129.SZ,20240105,11.66,7.78
300128.SZ,20240105,5.16,3.44
300127.SZ,20240105,20.28,13.52
300126.SZ,20240105,8.72,5.82
300125.SZ,20240105,14.75,9.83
300124.SZ,20240105,72.54,48.36
300123.SZ,20240105,8.7,5.8
