ts_code,trade_date,up_limit,down_limit
300881.SZ,20251118,44.99,29.99
300880.SZ,20251118,23.89,15.93
300879.SZ,20251118,36.2,24.14
300878.SZ,20251118,35.54,23.7
300877.SZ,20251118,32.75,21.83
300876.SZ,20251118,38.56,25.7
300875.SZ,20251118,59.41,39.61
300873.SZ,20251118,27.8,18.54
300872.SZ,20251118,24.47,16.31
300871.SZ,20251118,26.36,17.58
300870.SZ,20251118,220.68,147.12
300869.SZ,20251118,20.84,13.9
300868.SZ,20251118,34.7,23.14
300867.SZ,20251118,27.55,18.37
300866.SZ,20251118,125.96,83.98
300865.SZ,20251118,36.6,24.4
300864.SZ,20251118,25.57,17.05
300863.SZ,20251118,58.72,39.14
300862.SZ,20251118,32.04,21.36
300861.SZ,20251118,19.45,12.97
300860.SZ,20251118,33.9,22.6
300859.SZ,20251118,45.91,30.61
300858.SZ,20251118,23.16,15.44
300857.SZ,20251118,178.2,118.8
300856.SZ,20251118,16.54,11.02
300855.SZ,20251118,32.88,21.92
300854.SZ,20251118,23.7,15.8
300853.SZ,20251118,27.02,18.02
300852.SZ,20251118,44.45,29.63
300851.SZ,20251118,35.0,23.34
300850.SZ,20251118,61.24,40.82
300849.SZ,20251118,19.02,12.68
300848.SZ,20251118,19.97,13.31
300847.SZ,20251118,21.5,14.34
300846.SZ,20251118,24.88,16.58
300845.SZ,20251118,14.87,9.91
300844.SZ,20251118,52.42,34.94
300843.SZ,20251118,55.2,36.8
300842.SZ,20251118,80.7,53.8
300841.SZ,20251118,98.5,65.66
300840.SZ,20251118,22.96,15.3
300839.SZ,20251118,16.04,10.7
300838.SZ,20251118,19.28,12.86
300837.SZ,20251118,33.84,22.56
300836.SZ,20251118,60.86,40.58
300835.SZ,20251118,67.19,44.79
300834.SZ,20251118,28.5,19.0
300833.SZ,20251118,50.74,33.82
300832.SZ,20251118,77.69,51.79
300831.SZ,20251118,16.73,11.15
300830.SZ,20251118,13.33,8.89
300829.SZ,20251118,22.78,15.18
300828.SZ,20251118,20.51,13.67
300827.SZ,20251118,53.33,35.55
300826.SZ,20251118,21.48,14.32
300825.SZ,20251118,12.76,8.5
300824.SZ,20251118,15.35,10.23
300823.SZ,20251118,20.71,13.81
300822.SZ,20251118,21.2,14.14
300821.SZ,20251118,17.3,11.54
300820.SZ,20251118,69.6,46.4
300819.SZ,20251118,30.13,20.09
300818.SZ,20251118,37.82,25.22
300817.SZ,20251118,23.41,15.61
300816.SZ,20251118,55.42,36.94
300815.SZ,20251118,28.84,19.22
300814.SZ,20251118,81.91,54.61
300813.SZ,20251118,34.92,23.28
300812.SZ,20251118,30.29,20.19
300811.SZ,20251118,85.93,57.29
300810.SZ,20251118,49.08,32.72
300809.SZ,20251118,45.25,30.17
300808.SZ,20251118,33.96,22.64
300807.SZ,20251118,56.26,37.5
300806.SZ,20251118,37.09,24.73
300805.SZ,20251118,13.5,9.0
300804.SZ,20251118,45.79,30.53
300803.SZ,20251118,147.6,98.4
300802.SZ,20251118,23.84,15.9
300801.SZ,20251118,45.5,30.34
300800.SZ,20251118,15.07,10.05
300798.SZ,20251118,9.78,6.52
300797.SZ,20251118,20.09,13.39
300796.SZ,20251118,11.81,7.87
300795.SZ,20251118,17.52,11.68
300793.SZ,20251118,20.1,13.4
300792.SZ,20251118,34.63,23.09
300791.SZ,20251118,29.71,19.81
300790.SZ,20251118,35.63,23.75
300789.SZ,20251118,29.48,19.66
300788.SZ,20251118,35.48,23.66
300787.SZ,20251118,14.75,9.83
300786.SZ,20251118,19.75,13.17
300785.SZ,20251118,48.59,32.39
300784.SZ,20251118,65.53,43.69
300783.SZ,20251118,29.02,19.34
300782.SZ,20251118,85.16,56.78
300781.SZ,20251118,45.25,30.17
300780.SZ,20251118,21.84,14.56
300779.SZ,20251118,177.1,118.06
300778.SZ,20251118,16.38,10.92
300777.SZ,20251118,37.58,25.06
300776.SZ,20251118,77.56,51.7
300775.SZ,20251118,34.21,22.81
300774.SZ,20251118,22.48,14.98
300773.SZ,20251118,27.79,18.53
300772.SZ,20251118,19.84,13.22
300771.SZ,20251118,16.66,11.1
300770.SZ,20251118,53.17,35.45
300769.SZ,20251118,70.06,46.7
300768.SZ,20251118,24.48,16.32
300767.SZ,20251118,26.27,17.51
300766.SZ,20251118,41.7,27.8
300765.SZ,20251118,40.58,27.06
300763.SZ,20251118,100.79,67.19
300762.SZ,20251118,32.51,21.67
300761.SZ,20251118,24.6,16.4
300760.SZ,20251118,247.25,164.83
300759.SZ,20251118,35.76,23.84
300758.SZ,20251118,16.75,11.17
300757.SZ,20251118,243.88,162.58
300756.SZ,20251118,67.34,44.9
300755.SZ,20251118,23.48,15.66
300753.SZ,20251118,33.38,22.26
300752.SZ,20251118,23.57,15.71
300751.SZ,20251118,127.85,85.23
300750.SZ,20251118,468.94,312.62
300749.SZ,20251118,12.66,8.44
300748.SZ,20251118,42.06,28.04
300747.SZ,20251118,29.81,19.87
300746.SZ,20251118,17.18,11.46
300745.SZ,20251118,32.72,21.82
300743.SZ,20251118,22.9,15.26
300741.SZ,20251118,22.26,14.84
300740.SZ,20251118,25.61,17.07
300739.SZ,20251118,19.55,13.03
300738.SZ,20251118,23.12,15.42
300737.SZ,20251118,6.34,4.22
300736.SZ,20251118,22.8,15.2
300735.SZ,20251118,33.84,22.56
300733.SZ,20251118,21.65,14.43
300732.SZ,20251118,9.84,6.56
300731.SZ,20251118,57.48,38.32
300730.SZ,20251118,21.61,14.41
300729.SZ,20251118,17.33,11.55
300727.SZ,20251118,44.3,29.54
300726.SZ,20251118,47.94,31.96
300725.SZ,20251118,47.68,31.78
300724.SZ,20251118,111.67,74.45
300723.SZ,20251118,60.01,40.01
300722.SZ,20251118,38.75,25.83
300721.SZ,20251118,18.49,12.33
300720.SZ,20251118,34.39,22.93
300719.SZ,20251118,20.35,13.57
300718.SZ,20251118,96.26,64.18
300717.SZ,20251118,26.04,17.36
300716.SZ,20251118,15.77,10.51
300715.SZ,20251118,14.35,9.57
300713.SZ,20251118,23.57,15.71
300712.SZ,20251118,39.46,26.3
300711.SZ,20251118,26.4,17.6
300710.SZ,20251118,29.88,19.92
300709.SZ,20251118,51.65,34.43
300708.SZ,20251118,10.82,7.22
300707.SZ,20251118,19.03,12.69
300706.SZ,20251118,50.93,33.95
300705.SZ,20251118,20.18,13.46
300703.SZ,20251118,31.62,21.08
300702.SZ,20251118,31.75,21.17
300701.SZ,20251118,15.06,10.04
300700.SZ,20251118,14.3,9.54
300699.SZ,20251118,34.45,22.97
300698.SZ,20251118,51.71,34.47
300697.SZ,20251118,19.51,13.01
300696.SZ,20251118,30.98,20.66
300695.SZ,20251118,111.79,74.53
300694.SZ,20251118,15.55,10.37
300693.SZ,20251118,53.76,35.84
300692.SZ,20251118,10.51,7.01
300691.SZ,20251118,21.18,14.12
300690.SZ,20251118,37.08,24.72
300689.SZ,20251118,59.04,39.36
300688.SZ,20251118,37.56,25.04
300687.SZ,20251118,28.39,18.93
300686.SZ,20251118,18.4,12.26
300685.SZ,20251118,27.96,18.64
300684.SZ,20251118,50.58,33.72
300683.SZ,20251118,39.94,26.62
300682.SZ,20251118,20.3,13.54
300681.SZ,20251118,34.97,23.31
300680.SZ,20251118,55.21,36.81
300679.SZ,20251118,56.88,37.92
300678.SZ,20251118,38.33,25.55
300677.SZ,20251118,45.31,30.21
300676.SZ,20251118,58.08,38.72
300675.SZ,20251118,21.0,14.0
300674.SZ,20251118,27.17,18.11
300673.SZ,20251118,21.24,14.16
300672.SZ,20251118,132.84,88.56
300671.SZ,20251118,41.65,27.77
300670.SZ,20251118,10.28,6.86
300669.SZ,20251118,33.84,22.56
300668.SZ,20251118,23.65,15.77
300667.SZ,20251118,19.32,12.88
300666.SZ,20251118,104.26,69.5
300665.SZ,20251118,12.11,8.07
300664.SZ,20251118,7.37,4.91
300663.SZ,20251118,21.78,14.52
300662.SZ,20251118,34.73,23.15
300661.SZ,20251118,82.88,55.26
300660.SZ,20251118,57.25,38.17
300659.SZ,20251118,21.38,14.26
300658.SZ,20251118,12.72,8.48
300657.SZ,20251118,33.77,22.51
300656.SZ,20251118,27.0,18.0
300655.SZ,20251118,18.97,12.65
300654.SZ,20251118,12.41,8.27
300653.SZ,20251118,25.09,16.73
300652.SZ,20251118,67.09,44.73
300651.SZ,20251118,27.46,18.3
300650.SZ,20251118,24.26,16.18
300649.SZ,20251118,20.54,13.7
300648.SZ,20251118,61.38,40.92
300647.SZ,20251118,9.49,6.33
300645.SZ,20251118,22.9,15.26
300644.SZ,20251118,41.05,27.37
300643.SZ,20251118,23.6,15.74
300642.SZ,20251118,25.08,16.72
300641.SZ,20251118,23.65,15.77
300640.SZ,20251118,9.62,6.42
300639.SZ,20251118,7.42,4.94
300638.SZ,20251118,30.13,20.09
300637.SZ,20251118,14.76,9.84
300636.SZ,20251118,10.31,6.87
300635.SZ,20251118,20.04,13.36
300634.SZ,20251118,30.84,20.56
300633.SZ,20251118,34.98,23.32
300632.SZ,20251118,17.17,11.45
300631.SZ,20251118,37.09,24.73
300629.SZ,20251118,23.29,15.53
300628.SZ,20251118,41.02,27.34
300627.SZ,20251118,37.8,25.2
300626.SZ,20251118,16.5,11.0
300625.SZ,20251118,15.47,10.31
300624.SZ,20251118,83.56,55.7
300623.SZ,20251118,32.77,21.85
300622.SZ,20251118,36.14,24.1
300621.SZ,20251118,11.8,7.86
300620.SZ,20251118,124.56,83.04
300619.SZ,20251118,55.26,36.84
300618.SZ,20251118,59.83,39.89
300617.SZ,20251118,41.27,27.51
300616.SZ,20251118,17.69,11.79
300615.SZ,20251118,16.86,11.24
300614.SZ,20251118,17.59,11.73
300613.SZ,20251118,54.46,36.3
300612.SZ,20251118,21.83,14.55
300611.SZ,20251118,33.38,22.26
300610.SZ,20251118,15.07,10.05
300609.SZ,20251118,50.88,33.92
300608.SZ,20251118,14.68,9.78
300607.SZ,20251118,35.64,23.76
300606.SZ,20251118,27.54,18.36
300605.SZ,20251118,20.94,13.96
300604.SZ,20251118,92.4,61.6
300603.SZ,20251118,12.68,8.46
300602.SZ,20251118,34.73,23.15
300601.SZ,20251118,20.66,13.78
300600.SZ,20251118,19.8,13.2
300599.SZ,20251118,9.56,6.38
300598.SZ,20251118,68.76,45.84
300597.SZ,20251118,11.83,7.89
300596.SZ,20251118,48.13,32.09
300595.SZ,20251118,20.16,13.44
300594.SZ,20251118,23.02,15.34
300593.SZ,20251118,27.72,18.48
300592.SZ,20251118,13.09,8.73
300591.SZ,20251118,14.59,9.73
300590.SZ,20251118,14.76,9.84
300589.SZ,20251118,19.57,13.05
300588.SZ,20251118,32.6,21.74
300587.SZ,20251118,9.62,6.42
300586.SZ,20251118,13.69,9.13
300585.SZ,20251118,23.81,15.87
300584.SZ,20251118,82.97,55.31
300583.SZ,20251118,19.28,12.86
300582.SZ,20251118,17.39,11.59
300581.SZ,20251118,21.11,14.07
300580.SZ,20251118,29.05,19.37
300579.SZ,20251118,38.2,25.46
300578.SZ,20251118,21.82,14.54
300577.SZ,20251118,30.71,20.47
300576.SZ,20251118,41.95,27.97
300575.SZ,20251118,8.06,5.38
300573.SZ,20251118,86.53,57.69
300572.SZ,20251118,35.82,23.88
300571.SZ,20251118,36.96,24.64
300570.SZ,20251118,109.08,72.72
300569.SZ,20251118,7.78,5.18
300568.SZ,20251118,21.0,14.0
300567.SZ,20251118,83.16,55.44
300566.SZ,20251118,22.62,15.08
300565.SZ,20251118,14.72,9.82
300564.SZ,20251118,20.29,13.53
300563.SZ,20251118,45.6,30.4
300562.SZ,20251118,17.42,11.62
300561.SZ,20251118,18.52,12.34
300560.SZ,20251118,27.05,18.03
300559.SZ,20251118,14.35,9.57
300558.SZ,20251118,62.77,41.85
300557.SZ,20251118,35.2,23.46
300556.SZ,20251118,25.63,17.09
300555.SZ,20251118,14.41,9.61
300554.SZ,20251118,31.25,20.83
300553.SZ,20251118,43.08,28.72
300552.SZ,20251118,30.95,20.63
300551.SZ,20251118,16.28,10.86
300550.SZ,20251118,17.21,11.47
300549.SZ,20251118,24.25,16.17
300548.SZ,20251118,116.98,77.98
300547.SZ,20251118,45.8,30.54
300546.SZ,20251118,29.4,19.6
300545.SZ,20251118,36.72,24.48
300543.SZ,20251118,14.2,9.46
300542.SZ,20251118,22.02,14.68
300541.SZ,20251118,18.5,12.34
300540.SZ,20251118,22.57,15.05
300539.SZ,20251118,57.78,38.52
300538.SZ,20251118,20.71,13.81
300537.SZ,20251118,27.48,18.32
300536.SZ,20251118,10.67,7.11
300535.SZ,20251118,25.46,16.98
300534.SZ,20251118,12.76,8.5
300533.SZ,20251118,42.3,28.2
300532.SZ,20251118,14.83,9.89
300531.SZ,20251118,21.72,14.48
300530.SZ,20251118,41.23,27.49
300529.SZ,20251118,24.61,16.41
300528.SZ,20251118,28.55,19.03
300527.SZ,20251118,10.45,6.97
300525.SZ,20251118,16.61,11.07
300523.SZ,20251118,30.11,20.07
300522.SZ,20251118,16.02,10.68
300521.SZ,20251118,38.21,25.47
300520.SZ,20251118,47.32,31.54
300519.SZ,20251118,20.12,13.42
300518.SZ,20251118,20.18,13.46
300517.SZ,20251118,14.81,9.87
300516.SZ,20251118,47.66,31.78
300515.SZ,20251118,24.98,16.66
300514.SZ,20251118,17.51,11.67
300513.SZ,20251118,12.77,8.51
300512.SZ,20251118,11.76,7.84
300511.SZ,20251118,8.83,5.89
300510.SZ,20251118,5.68,3.78
300509.SZ,20251118,13.5,9.0
300508.SZ,20251118,41.12,27.42
300507.SZ,20251118,10.88,7.26
300506.SZ,20251118,5.98,3.98
300505.SZ,20251118,29.32,19.54
300504.SZ,20251118,17.4,11.6
300503.SZ,20251118,33.37,22.25
300502.SZ,20251118,374.04,249.36
300501.SZ,20251118,20.65,13.77
300500.SZ,20251118,17.57,11.71
300499.SZ,20251118,32.62,21.74
300498.SZ,20251118,21.29,14.19
300497.SZ,20251118,25.38,16.92
300496.SZ,20251118,76.43,50.95
300494.SZ,20251118,14.77,9.85
300493.SZ,20251118,23.42,15.62
300492.SZ,20251118,81.78,54.52
300491.SZ,20251118,31.4,20.94
300490.SZ,20251118,15.34,10.22
300489.SZ,20251118,50.77,33.85
300488.SZ,20251118,39.34,26.22
300487.SZ,20251118,66.13,44.09
300486.SZ,20251118,25.26,16.84
300485.SZ,20251118,15.9,10.6
300484.SZ,20251118,25.45,16.97
300483.SZ,20251118,20.76,13.84
300482.SZ,20251118,26.08,17.38
300481.SZ,20251118,19.25,12.83
300480.SZ,20251118,20.22,13.48
300479.SZ,20251118,23.89,15.93
300478.SZ,20251118,33.4,22.26
300477.SZ,20251118,4.78,3.18
300476.SZ,20251118,337.42,224.94
300475.SZ,20251118,205.07,136.71
300474.SZ,20251118,86.66,57.78
300473.SZ,20251118,37.7,25.14
300472.SZ,20251118,9.73,6.49
300471.SZ,20251118,17.11,11.41
300470.SZ,20251118,43.56,29.04
300469.SZ,20251118,78.54,52.36
300468.SZ,20251118,40.63,27.09
300467.SZ,20251118,29.9,19.94
300466.SZ,20251118,12.47,8.31
300465.SZ,20251118,29.52,19.68
300464.SZ,20251118,9.14,6.1
300463.SZ,20251118,14.45,9.63
300462.SZ,20251118,15.06,10.04
300461.SZ,20251118,25.15,16.77
300460.SZ,20251118,11.95,7.97
300459.SZ,20251118,5.78,3.86
300458.SZ,20251118,50.22,33.48
300457.SZ,20251118,35.62,23.74
300456.SZ,20251118,32.59,21.73
300455.SZ,20251118,33.8,22.54
300454.SZ,20251118,143.59,95.73
300453.SZ,20251118,11.94,7.96
300452.SZ,20251118,16.74,11.16
300451.SZ,20251118,6.22,4.14
300450.SZ,20251118,66.32,44.22
300449.SZ,20251118,8.92,5.94
300448.SZ,20251118,9.16,6.1
300447.SZ,20251118,18.44,12.3
300446.SZ,20251118,25.08,16.72
300445.SZ,20251118,25.34,16.9
300444.SZ,20251118,12.9,8.6
300443.SZ,20251118,32.23,21.49
300442.SZ,20251118,56.88,37.92
300441.SZ,20251118,9.84,6.56
300440.SZ,20251118,15.05,10.03
300439.SZ,20251118,13.09,8.73
300438.SZ,20251118,68.3,45.54
300437.SZ,20251118,23.51,15.67
300436.SZ,20251118,119.99,79.99
300435.SZ,20251118,25.06,16.7
300434.SZ,20251118,14.72,9.82
300433.SZ,20251118,32.68,21.78
300432.SZ,20251118,23.11,15.41
300430.SZ,20251118,23.28,15.52
300429.SZ,20251118,15.77,10.51
300428.SZ,20251118,30.54,20.36
300427.SZ,20251118,10.43,6.95
300426.SZ,20251118,10.93,7.29
300425.SZ,20251118,6.59,4.39
300424.SZ,20251118,20.27,13.51
300423.SZ,20251118,10.01,6.67
300422.SZ,20251118,6.61,4.41
300421.SZ,20251118,23.09,15.39
300420.SZ,20251118,5.09,3.39
300419.SZ,20251118,8.42,5.62
300418.SZ,20251118,48.86,32.58
300417.SZ,20251118,17.26,11.5
300416.SZ,20251118,18.48,12.32
300415.SZ,20251118,29.46,19.64
300414.SZ,20251118,14.51,9.67
300413.SZ,20251118,32.16,21.44
300412.SZ,20251118,7.06,4.7
300411.SZ,20251118,14.48,9.66
300410.SZ,20251118,11.56,7.7
300409.SZ,20251118,29.05,19.37
300408.SZ,20251118,52.93,35.29
300407.SZ,20251118,15.48,10.32
300406.SZ,20251118,16.42,10.94
300405.SZ,20251118,10.2,6.8
300404.SZ,20251118,12.73,8.49
300403.SZ,20251118,17.84,11.9
300402.SZ,20251118,28.68,19.12
300401.SZ,20251118,16.8,11.2
300400.SZ,20251118,25.2,16.8
300399.SZ,20251118,31.85,21.23
300398.SZ,20251118,26.29,17.53
300397.SZ,20251118,16.25,10.83
300396.SZ,20251118,16.87,11.25
300395.SZ,20251118,89.47,59.65
300394.SZ,20251118,181.08,120.72
300393.SZ,20251118,10.56,7.04
300391.SZ,20251118,2.77,1.85
300390.SZ,20251118,71.72,47.82
300389.SZ,20251118,20.21,13.47
300388.SZ,20251118,11.33,7.55
300387.SZ,20251118,11.66,7.78
300386.SZ,20251118,20.66,13.78
300385.SZ,20251118,7.5,5.0
300384.SZ,20251118,20.16,13.44
300383.SZ,20251118,15.86,10.58
300382.SZ,20251118,17.75,11.83
300381.SZ,20251118,8.98,5.98
300380.SZ,20251118,52.0,34.66
300379.SZ,20251118,2.48,1.66
300378.SZ,20251118,51.49,34.33
300377.SZ,20251118,21.83,14.55
300376.SZ,20251118,7.85,5.23
300375.SZ,20251118,6.43,4.29
300374.SZ,20251118,20.58,13.72
300373.SZ,20251118,77.62,51.74
300371.SZ,20251118,16.06,10.7
300370.SZ,20251118,3.67,2.45
300369.SZ,20251118,9.98,6.66
300368.SZ,20251118,18.79,12.53
300366.SZ,20251118,8.05,5.37
300365.SZ,20251118,8.11,5.41
300364.SZ,20251118,31.93,21.29
300363.SZ,20251118,29.32,19.54
300360.SZ,20251118,20.96,13.98
300359.SZ,20251118,7.02,4.68
300358.SZ,20251118,12.49,8.33
300357.SZ,20251118,39.4,26.26
300355.SZ,20251118,5.33,3.55
300354.SZ,20251118,55.44,36.96
300353.SZ,20251118,26.05,17.37
300352.SZ,20251118,7.32,4.88
300351.SZ,20251118,21.9,14.6
300350.SZ,20251118,8.36,5.58
300349.SZ,20251118,16.21,10.81
300348.SZ,20251118,17.11,11.41
300347.SZ,20251118,66.7,44.46
300346.SZ,20251118,44.35,29.57
300345.SZ,20251118,8.56,5.7
300344.SZ,20251118,5.93,3.95
300343.SZ,20251118,7.97,5.31
300342.SZ,20251118,23.35,15.57
300341.SZ,20251118,21.96,14.64
300340.SZ,20251118,18.07,12.05
300339.SZ,20251118,70.58,47.06
300338.SZ,20251118,5.09,3.39
300337.SZ,20251118,12.65,8.43
300335.SZ,20251118,7.7,5.14
300334.SZ,20251118,9.43,6.29
300333.SZ,20251118,14.82,9.88
300332.SZ,20251118,7.78,5.18
300331.SZ,20251118,37.08,24.72
300329.SZ,20251118,21.0,14.0
300328.SZ,20251118,18.59,12.39
300327.SZ,20251118,34.12,22.74
300326.SZ,20251118,7.28,4.86
300324.SZ,20251118,6.96,4.64
300323.SZ,20251118,9.42,6.28
300322.SZ,20251118,27.06,18.04
300321.SZ,20251118,58.66,39.1
300320.SZ,20251118,12.66,8.44
300319.SZ,20251118,14.29,9.53
300318.SZ,20251118,9.6,6.4
300317.SZ,20251118,5.36,3.58
300316.SZ,20251118,46.02,30.68
300315.SZ,20251118,6.32,4.22
300314.SZ,20251118,16.96,11.3
300313.SZ,20251118,11.52,7.68
300311.SZ,20251118,6.18,4.12
300310.SZ,20251118,7.5,5.0
300308.SZ,20251118,579.84,386.56
300307.SZ,20251118,9.16,6.1
300306.SZ,20251118,15.89,10.59
300305.SZ,20251118,8.52,5.68
300304.SZ,20251118,13.87,9.25
300303.SZ,20251118,7.98,5.32
300302.SZ,20251118,26.46,17.64
300301.SZ,20251118,3.17,2.11
300300.SZ,20251118,21.89,14.59
300299.SZ,20251118,8.83,5.89
300298.SZ,20251118,22.27,14.85
300296.SZ,20251118,7.78,5.18
300295.SZ,20251118,16.44,10.96
300294.SZ,20251118,30.02,20.02
300293.SZ,20251118,26.51,17.67
300292.SZ,20251118,5.7,3.8
300291.SZ,20251118,7.57,5.05
300290.SZ,20251118,33.38,22.26
300289.SZ,20251118,11.1,7.4
300288.SZ,20251118,17.48,11.66
300287.SZ,20251118,6.6,4.4
300286.SZ,20251118,29.5,19.66
300285.SZ,20251118,30.25,20.17
300284.SZ,20251118,10.07,6.71
300283.SZ,20251118,9.68,6.46
300281.SZ,20251118,9.53,6.35
300279.SZ,20251118,9.14,6.1
300278.SZ,20251118,7.2,4.8
300277.SZ,20251118,17.4,11.6
300276.SZ,20251118,11.09,7.39
300275.SZ,20251118,15.83,10.55
300274.SZ,20251118,220.55,147.03
300272.SZ,20251118,9.4,6.26
300271.SZ,20251118,9.55,6.37
300270.SZ,20251118,13.46,8.98
300269.SZ,20251118,6.73,4.49
300268.SZ,20251118,15.88,10.58
300267.SZ,20251118,4.67,3.11
300266.SZ,20251118,3.4,2.26
300265.SZ,20251118,11.96,7.98
300264.SZ,20251118,7.76,5.18
300263.SZ,20251118,10.76,7.18
300261.SZ,20251118,9.55,6.37
300260.SZ,20251118,62.48,41.66
300259.SZ,20251118,5.54,3.7
300258.SZ,20251118,15.71,10.47
300257.SZ,20251118,19.51,13.01
300256.SZ,20251118,5.11,3.41
300255.SZ,20251118,70.2,46.8
300254.SZ,20251118,13.64,9.1
300253.SZ,20251118,9.71,6.47
300252.SZ,20251118,15.98,10.66
300251.SZ,20251118,19.91,13.27
300250.SZ,20251118,32.02,21.34
300249.SZ,20251118,18.2,12.14
300248.SZ,20251118,14.86,9.9
300247.SZ,20251118,6.68,4.46
300246.SZ,20251118,11.04,7.36
300245.SZ,20251118,17.65,11.77
300244.SZ,20251118,19.39,12.93
300243.SZ,20251118,14.27,9.51
300242.SZ,20251118,6.6,4.4
300241.SZ,20251118,7.13,4.75
300240.SZ,20251118,10.03,6.69
300239.SZ,20251118,7.13,4.75
300238.SZ,20251118,19.76,13.18
300237.SZ,20251118,3.86,2.58
300236.SZ,20251118,63.84,42.56
300235.SZ,20251118,18.13,12.09
300234.SZ,20251118,6.88,4.58
300233.SZ,20251118,21.12,14.08
300232.SZ,20251118,8.63,5.75
300231.SZ,20251118,13.04,8.7
300230.SZ,20251118,6.23,4.15
300229.SZ,20251118,24.2,16.14
300228.SZ,20251118,10.27,6.85
300227.SZ,20251118,11.32,7.54
300226.SZ,20251118,30.48,20.32
300225.SZ,20251118,7.56,5.04
300224.SZ,20251118,18.53,12.35
300223.SZ,20251118,112.74,75.16
300222.SZ,20251118,14.12,9.42
300221.SZ,20251118,10.36,6.9
300220.SZ,20251118,19.18,12.78
300219.SZ,20251118,9.18,6.12
300218.SZ,20251118,21.89,14.59
300217.SZ,20251118,6.96,4.64
300215.SZ,20251118,7.79,5.19
300214.SZ,20251118,10.06,6.7
300213.SZ,20251118,10.67,7.11
300212.SZ,20251118,24.3,16.2
300211.SZ,20251118,10.98,7.32
300210.SZ,20251118,11.09,7.39
300209.SZ,20251118,6.94,4.62
300207.SZ,20251118,38.24,25.5
300206.SZ,20251118,16.8,11.2
300205.SZ,20251118,5.96,3.98
300204.SZ,20251118,43.57,29.05
300203.SZ,20251118,18.89,12.59
300201.SZ,20251118,6.89,4.59
300200.SZ,20251118,12.98,8.66
300199.SZ,20251118,23.28,15.52
300198.SZ,20251118,3.55,2.37
300197.SZ,20251118,2.64,1.76
300196.SZ,20251118,17.12,11.42
300195.SZ,20251118,10.75,7.17
300194.SZ,20251118,5.62,3.74
300193.SZ,20251118,11.34,7.56
300192.SZ,20251118,23.14,15.42
300191.SZ,20251118,24.84,16.56
300190.SZ,20251118,5.36,3.58
300189.SZ,20251118,6.77,4.51
300188.SZ,20251118,17.48,11.66
300187.SZ,20251118,6.6,4.4
300185.SZ,20251118,3.82,2.54
300184.SZ,20251118,12.86,8.58
300183.SZ,20251118,19.36,12.9
300182.SZ,20251118,7.31,4.87
300181.SZ,20251118,20.65,13.77
300180.SZ,20251118,8.63,5.75
300179.SZ,20251118,19.8,13.2
300177.SZ,20251118,11.69,7.79
300176.SZ,20251118,8.63,5.75
300175.SZ,20251118,7.33,4.89
300174.SZ,20251118,20.88,13.92
300173.SZ,20251118,8.15,5.43
300172.SZ,20251118,7.08,4.72
300171.SZ,20251118,21.43,14.29
300170.SZ,20251118,20.66,13.78
300169.SZ,20251118,8.74,5.82
300168.SZ,20251118,8.54,5.7
300167.SZ,20251118,7.2,4.8
300166.SZ,20251118,13.56,9.04
300165.SZ,20251118,5.81,3.87
300164.SZ,20251118,7.72,5.14
300163.SZ,20251118,6.23,4.15
300162.SZ,20251118,9.78,6.52
300161.SZ,20251118,35.36,23.58
300160.SZ,20251118,7.28,4.86
300159.SZ,20251118,4.01,2.67
300158.SZ,20251118,8.63,5.75
300157.SZ,20251118,6.34,4.22
300155.SZ,20251118,7.1,4.74
300154.SZ,20251118,11.96,7.98
300153.SZ,20251118,38.4,25.6
300152.SZ,20251118,3.43,2.29
300151.SZ,20251118,17.09,11.39
300150.SZ,20251118,7.45,4.97
300149.SZ,20251118,13.5,9.0
300148.SZ,20251118,5.83,3.89
300147.SZ,20251118,11.86,7.9
300146.SZ,20251118,15.12,10.08
300145.SZ,20251118,5.6,3.74
300144.SZ,20251118,9.78,6.52
300143.SZ,20251118,13.07,8.71
300142.SZ,20251118,15.11,10.07
300141.SZ,20251118,14.77,9.85
300140.SZ,20251118,8.1,5.4
300139.SZ,20251118,28.73,19.15
300138.SZ,20251118,15.55,10.37
300137.SZ,20251118,9.89,6.59
300136.SZ,20251118,37.28,24.86
300135.SZ,20251118,5.35,3.57
300134.SZ,20251118,14.83,9.89
300133.SZ,20251118,9.44,6.3
300132.SZ,20251118,9.42,6.28
300131.SZ,20251118,12.92,8.62
300130.SZ,20251118,31.14,20.76
300129.SZ,20251118,9.79,6.53
300128.SZ,20251118,8.99,5.99
300127.SZ,20251118,38.28,25.52
300126.SZ,20251118,11.28,7.52
300125.SZ,20251118,12.64,8.42
300124.SZ,20251118,85.8,57.2
300123.SZ,20251118,7.46,4.98
300122.SZ,20251118,25.49,16.99
300121.SZ,20251118,19.52,13.02
300120.SZ,20251118,11.3,7.54
300119.SZ,20251118,24.73,16.49
300118.SZ,20251118,15.26,10.18
300115.SZ,20251118,39.17,26.11
300113.SZ,20251118,24.12,16.08
300112.SZ,20251118,11.22,7.48
300111.SZ,20251118,9.23,6.15
300110.SZ,20251118,4.34,2.9
300109.SZ,20251118,21.76,14.5
300107.SZ,20251118,8.87,5.91
300106.SZ,20251118,14.2,9.46
300105.SZ,20251118,9.91,6.61
300103.SZ,20251118,9.2,6.14
300102.SZ,20251118,17.18,11.46
300101.SZ,20251118,27.06,18.04
