ts_code,trade_date,up_limit,down_limit
601949.SH,20260109,7.24,5.92
601939.SH,20260109,10.0,8.18
601933.SH,20260109,5.53,4.53
601929.SH,20260109,3.96,3.24
601928.SH,20260109,10.97,8.97
601921.SH,20260109,8.79,7.19
601919.SH,20260109,16.32,13.36
601918.SH,20260109,7.65,6.26
601916.SH,20260109,3.33,2.73
601908.SH,20260109,4.48,3.66
601901.SH,20260109,8.68,7.1
601900.SH,20260109,14.56,11.92
601899.SH,20260109,39.93,32.67
601898.SH,20260109,15.06,12.32
601890.SH,20260109,12.03,9.85
601888.SH,20260109,102.25,83.66
601886.SH,20260109,9.68,7.92
601882.SH,20260109,21.99,17.99
601881.SH,20260109,17.64,14.44
601880.SH,20260109,1.78,1.46
601878.SH,20260109,12.11,9.91
601877.SH,20260109,32.59,26.67
601872.SH,20260109,10.56,8.64
601869.SH,20260109,122.79,100.47
601868.SH,20260109,2.64,2.16
601866.SH,20260109,2.77,2.27
601865.SH,20260109,18.1,14.81
601860.SH,20260109,3.04,2.48
601858.SH,20260109,20.41,16.7
601857.SH,20260109,10.78,8.82
601838.SH,20260109,17.85,14.61
601828.SH,20260109,3.01,2.47
601827.SH,20260109,9.38,7.68
601825.SH,20260109,9.99,8.17
601818.SH,20260109,3.82,3.12
601816.SH,20260109,5.61,4.59
601811.SH,20260109,15.39,12.59
601808.SH,20260109,15.73,12.87
601801.SH,20260109,7.27,5.95
601800.SH,20260109,9.13,7.47
601799.SH,20260109,139.23,113.91
601798.SH,20260109,10.27,8.41
601789.SH,20260109,5.63,4.61
601788.SH,20260109,19.53,15.98
601778.SH,20260109,4.52,3.7
601777.SH,20260109,13.09,10.71
601766.SH,20260109,7.72,6.32
601728.SH,20260109,6.91,5.65
601727.SH,20260109,10.25,8.39
601718.SH,20260109,3.89,3.19
601717.SH,20260109,26.33,21.55
601702.SH,20260109,21.79,17.83
601700.SH,20260109,6.46,5.28
601699.SH,20260109,14.55,11.91
601698.SH,20260109,48.98,40.08
601696.SH,20260109,16.37,13.39
601689.SH,20260109,82.1,67.18
601688.SH,20260109,26.35,21.56
601686.SH,20260109,7.0,5.72
601678.SH,20260109,5.14,4.2
601677.SH,20260109,16.3,13.34
601669.SH,20260109,5.91,4.83
601668.SH,20260109,5.71,4.67
601666.SH,20260109,9.23,7.55
601665.SH,20260109,6.25,5.11
601658.SH,20260109,5.95,4.87
601636.SH,20260109,7.03,5.75
601633.SH,20260109,24.31,19.89
601628.SH,20260109,53.9,44.1
601619.SH,20260109,5.25,4.29
601618.SH,20260109,3.38,2.76
601616.SH,20260109,4.38,3.58
601615.SH,20260109,18.43,15.08
601611.SH,20260109,18.62,15.24
601609.SH,20260109,12.17,9.95
601608.SH,20260109,8.15,6.67
601607.SH,20260109,19.62,16.06
601606.SH,20260109,54.71,44.77
601601.SH,20260109,51.65,42.26
601600.SH,20260109,15.02,12.29
601599.SH,20260109,4.39,3.59
601598.SH,20260109,6.79,5.55
601595.SH,20260109,31.74,25.97
601588.SH,20260109,1.96,1.6
601579.SH,20260109,22.73,18.59
601577.SH,20260109,10.44,8.54
601568.SH,20260109,4.31,3.53
601567.SH,20260109,26.88,22.0
601566.SH,20260109,14.84,12.14
601555.SH,20260109,10.07,8.24
601528.SH,20260109,6.06,4.96
601519.SH,20260109,15.44,12.64
601518.SH,20260109,3.09,2.53
601515.SH,20260109,4.64,3.8
601512.SH,20260109,10.54,8.62
601500.SH,20260109,5.38,4.4
601456.SH,20260109,11.03,9.03
601399.SH,20260109,6.67,5.45
601398.SH,20260109,8.46,6.92
601390.SH,20260109,6.14,5.02
601388.SH,20260109,3.48,2.84
601377.SH,20260109,8.01,6.55
601375.SH,20260109,4.8,3.92
601369.SH,20260109,10.96,8.96
601368.SH,20260109,5.49,4.49
601366.SH,20260109,5.51,4.51
601360.SH,20260109,12.56,10.28
601339.SH,20260109,6.47,5.29
601336.SH,20260109,89.6,73.31
601333.SH,20260109,3.33,2.73
601330.SH,20260109,7.61,6.23
601328.SH,20260109,7.8,6.38
601326.SH,20260109,3.85,3.15
601319.SH,20260109,10.78,8.82
601318.SH,20260109,77.42,63.34
601311.SH,20260109,10.29,8.42
601298.SH,20260109,9.17,7.51
601288.SH,20260109,8.18,6.7
601279.SH,20260109,5.61,4.59
601238.SH,20260109,9.27,7.59
601236.SH,20260109,9.25,7.57
601233.SH,20260109,19.89,16.27
601231.SH,20260109,31.49,25.77
601229.SH,20260109,10.95,8.96
601228.SH,20260109,3.61,2.95
601226.SH,20260109,9.2,7.52
601225.SH,20260109,24.73,20.23
601222.SH,20260109,6.18,5.06
601218.SH,20260109,5.82,4.76
601216.SH,20260109,5.76,4.72
601212.SH,20260109,6.4,5.24
601211.SH,20260109,23.45,19.19
601208.SH,20260109,29.81,24.39
601200.SH,20260109,8.93,7.31
601199.SH,20260109,6.2,5.08
601198.SH,20260109,15.21,12.45
601188.SH,20260109,3.88,3.18
601187.SH,20260109,7.88,6.44
601186.SH,20260109,8.58,7.02
601179.SH,20260109,11.61,9.5
601177.SH,20260109,19.13,15.65
601169.SH,20260109,6.08,4.98
601168.SH,20260109,30.77,25.17
601166.SH,20260109,23.01,18.83
601163.SH,20260109,15.64,12.8
601162.SH,20260109,4.69,3.83
601158.SH,20260109,4.93,4.03
601156.SH,20260109,20.12,16.46
601155.SH,20260109,16.76,13.72
601139.SH,20260109,7.29,5.97
601138.SH,20260109,67.46,55.2
601137.SH,20260109,24.17,19.77
601136.SH,20260109,21.21,17.35
601133.SH,20260109,18.73,15.33
601128.SH,20260109,7.7,6.3
601127.SH,20260109,137.83,112.77
601126.SH,20260109,34.23,28.01
601121.SH,20260109,8.35,6.83
601118.SH,20260109,6.46,5.28
601117.SH,20260109,9.01,7.37
601116.SH,20260109,16.6,13.58
601113.SH,20260109,5.2,4.26
601111.SH,20260109,10.04,8.22
601108.SH,20260109,9.58,7.84
601107.SH,20260109,6.75,5.53
601106.SH,20260109,5.41,4.43
601101.SH,20260109,8.24,6.74
601100.SH,20260109,124.2,101.62
601099.SH,20260109,4.6,3.76
601098.SH,20260109,12.32,10.08
601096.SH,20260109,4.72,3.86
601089.SH,20260109,30.27,24.77
601088.SH,20260109,45.6,37.31
601086.SH,20260109,11.41,9.33
601083.SH,20260109,12.51,10.23
601077.SH,20260109,7.15,5.85
601069.SH,20260109,30.6,25.04
601068.SH,20260109,6.6,5.4
601066.SH,20260109,28.83,23.59
601065.SH,20260109,9.3,7.61
601061.SH,20260109,16.59,13.57
601059.SH,20260109,19.6,16.04
601058.SH,20260109,17.93,14.67
601038.SH,20260109,15.59,12.75
601033.SH,20260109,16.86,13.8
601026.SH,20260109,22.64,18.52
601022.SH,20260109,10.23,8.37
601021.SH,20260109,65.37,53.49
601020.SH,20260109,31.46,25.74
601019.SH,20260109,9.53,7.79
601018.SH,20260109,4.03,3.29
601016.SH,20260109,3.3,2.7
601015.SH,20260109,4.51,3.69
601012.SH,20260109,20.65,16.89
601011.SH,20260109,3.85,3.15
601010.SH,20260109,3.03,2.48
601009.SH,20260109,12.05,9.86
601008.SH,20260109,5.79,4.73
601007.SH,20260109,8.57,7.01
601006.SH,20260109,5.64,4.62
601005.SH,20260109,1.65,1.35
601003.SH,20260109,5.61,4.59
601002.SH,20260109,5.79,4.73
601001.SH,20260109,15.96,13.06
601000.SH,20260109,4.27,3.49
600999.SH,20260109,18.85,15.43
600998.SH,20260109,5.78,4.73
600997.SH,20260109,6.57,5.37
600996.SH,20260109,11.06,9.05
600995.SH,20260109,14.15,11.57
600993.SH,20260109,30.91,25.29
600992.SH,20260109,15.0,12.28
600990.SH,20260109,37.44,30.64
600989.SH,20260109,22.26,18.22
600988.SH,20260109,33.45,27.37
600987.SH,20260109,7.65,6.26
600986.SH,20260109,9.76,7.98
600985.SH,20260109,12.74,10.42
600984.SH,20260109,4.41,3.61
600983.SH,20260109,11.28,9.23
600982.SH,20260109,4.9,4.01
600981.SH,20260109,3.62,2.96
600980.SH,20260109,26.28,21.5
600979.SH,20260109,4.92,4.02
600977.SH,20260109,17.56,14.36
600976.SH,20260109,37.51,30.69
600975.SH,20260109,6.51,5.33
600973.SH,20260109,8.76,7.16
600971.SH,20260109,7.06,5.78
600970.SH,20260109,11.26,9.22
600969.SH,20260109,11.51,9.41
600968.SH,20260109,4.26,3.48
600967.SH,20260109,20.6,16.86
600966.SH,20260109,7.3,5.98
600965.SH,20260109,6.46,5.28
600963.SH,20260109,5.15,4.21
600962.SH,20260109,22.64,18.52
600961.SH,20260109,18.76,15.35
600960.SH,20260109,6.34,5.18
600959.SH,20260109,3.92,3.2
600958.SH,20260109,12.03,9.85
600956.SH,20260109,8.07,6.61
600955.SH,20260109,19.14,15.66
600941.SH,20260109,110.13,90.11
600939.SH,20260109,3.56,2.92
600938.SH,20260109,31.23,25.55
600936.SH,20260109,5.38,4.4
600935.SH,20260109,3.03,2.48
600933.SH,20260109,22.5,18.41
600930.SH,20260109,7.0,5.72
600929.SH,20260109,6.17,5.05
600928.SH,20260109,4.09,3.35
600927.SH,20260109,17.35,14.19
600926.SH,20260109,17.33,14.18
600925.SH,20260109,5.08,4.16
600919.SH,20260109,11.57,9.47
600918.SH,20260109,7.32,5.99
600917.SH,20260109,6.12,5.0
600916.SH,20260109,8.98,7.34
600909.SH,20260109,7.82,6.4
600908.SH,20260109,6.48,5.3
600906.SH,20260109,7.62,6.24
600905.SH,20260109,4.54,3.72
600903.SH,20260109,7.43,6.08
600901.SH,20260109,6.82,5.58
600900.SH,20260109,29.99,24.53
600897.SH,20260109,19.13,15.65
600895.SH,20260109,51.43,42.08
600894.SH,20260109,10.78,8.82
600893.SH,20260109,48.15,39.39
600892.SH,20260109,3.74,3.38
600889.SH,20260109,18.76,15.35
600888.SH,20260109,9.26,7.58
600887.SH,20260109,29.99,24.53
600886.SH,20260109,14.62,11.96
600885.SH,20260109,34.17,27.95
600884.SH,20260109,15.4,12.6
600883.SH,20260109,8.95,7.33
600882.SH,20260109,27.35,22.37
600881.SH,20260109,2.08,1.7
600880.SH,20260109,6.47,5.29
600879.SH,20260109,28.69,23.47
600877.SH,20260109,20.19,16.52
600876.SH,20260109,11.14,9.12
600875.SH,20260109,28.0,22.91
600874.SH,20260109,6.64,5.44
600873.SH,20260109,11.22,9.18
600872.SH,20260109,19.72,16.14
600871.SH,20260109,2.42,1.98
600869.SH,20260109,12.01,9.83
600868.SH,20260109,3.88,3.18
600867.SH,20260109,9.3,7.61
600866.SH,20260109,7.8,6.38
600865.SH,20260109,18.9,15.46
600864.SH,20260109,7.62,6.24
600863.SH,20260109,5.05,4.13
600862.SH,20260109,28.61,23.41
600861.SH,20260109,19.97,16.34
600860.SH,20260109,14.14,11.57
600859.SH,20260109,16.83,13.77
600858.SH,20260109,6.99,5.72
600857.SH,20260109,15.36,12.56
600855.SH,20260109,30.47,24.93
600854.SH,20260109,5.54,4.54
600853.SH,20260109,4.87,3.99
600851.SH,20260109,8.14,6.66
600850.SH,20260109,34.69,28.39
600848.SH,20260109,13.22,10.82
600847.SH,20260109,13.16,10.76
600846.SH,20260109,15.46,12.65
600845.SH,20260109,25.15,20.57
600844.SH,20260109,3.22,2.64
600843.SH,20260109,13.44,11.0
600841.SH,20260109,6.96,5.7
600839.SH,20260109,10.29,8.42
600838.SH,20260109,15.25,12.47
600835.SH,20260109,33.88,27.72
600834.SH,20260109,9.37,7.67
600833.SH,20260109,14.43,11.81
600831.SH,20260109,4.74,3.88
600830.SH,20260109,10.48,8.58
600829.SH,20260109,12.66,10.36
600828.SH,20260109,6.99,5.72
600827.SH,20260109,9.97,8.15
600826.SH,20260109,13.29,10.87
600825.SH,20260109,7.36,6.02
600824.SH,20260109,5.15,4.21
600822.SH,20260109,12.32,10.08
600821.SH,20260109,5.73,4.69
600820.SH,20260109,7.16,5.86
600819.SH,20260109,9.71,7.95
600818.SH,20260109,10.95,8.96
600817.SH,20260109,12.33,10.09
600816.SH,20260109,3.15,2.57
600815.SH,20260109,3.76,3.08
600814.SH,20260109,8.82,7.22
600812.SH,20260109,6.19,5.07
600810.SH,20260109,9.87,8.07
600809.SH,20260109,194.15,158.85
600808.SH,20260109,4.57,3.74
600807.SH,20260109,3.47,2.84
600805.SH,20260109,6.24,5.1
600803.SH,20260109,22.14,18.12
600802.SH,20260109,7.24,5.92
600801.SH,20260109,27.05,22.13
600800.SH,20260109,3.88,3.18
600798.SH,20260109,3.94,3.22
600797.SH,20260109,11.4,9.32
600796.SH,20260109,6.74,5.52
600795.SH,20260109,5.47,4.47
600794.SH,20260109,4.28,3.5
600793.SH,20260109,23.3,19.06
600792.SH,20260109,4.52,3.7
600791.SH,20260109,5.19,4.25
600790.SH,20260109,4.2,3.44
600789.SH,20260109,10.2,8.34
600787.SH,20260109,6.25,5.11
600785.SH,20260109,15.14,12.38
600784.SH,20260109,7.96,6.52
600783.SH,20260109,32.59,26.67
600782.SH,20260109,4.35,3.56
600780.SH,20260109,6.38,5.22
600779.SH,20260109,43.59,35.67
600778.SH,20260109,7.4,6.06
600777.SH,20260109,4.08,3.7
600776.SH,20260109,20.35,16.65
600775.SH,20260109,19.68,16.1
600774.SH,20260109,10.41,8.51
600773.SH,20260109,14.83,12.13
600771.SH,20260109,20.19,16.52
600770.SH,20260109,5.93,4.85
600769.SH,20260109,14.19,11.61
600768.SH,20260109,16.14,13.2
600765.SH,20260109,22.03,18.03
600764.SH,20260109,32.32,26.44
600763.SH,20260109,45.38,37.13
600761.SH,20260109,23.99,19.63
600760.SH,20260109,67.99,55.63
600759.SH,20260109,3.51,2.87
600758.SH,20260109,4.18,3.42
600757.SH,20260109,9.72,7.96
600756.SH,20260109,21.07,17.24
600755.SH,20260109,7.81,6.39
600754.SH,20260109,28.23,23.09
600753.SH,20260109,8.78,7.94
600751.SH,20260109,4.37,3.57
600750.SH,20260109,25.41,20.79
600749.SH,20260109,18.99,15.53
600748.SH,20260109,6.55,5.36
600746.SH,20260109,7.8,6.38
600745.SH,20260109,42.61,34.87
600744.SH,20260109,6.77,5.54
600743.SH,20260109,2.21,1.81
600742.SH,20260109,10.81,8.85
600741.SH,20260109,22.46,18.38
600740.SH,20260109,4.4,3.6
600739.SH,20260109,13.4,10.96
600738.SH,20260109,5.68,4.64
600737.SH,20260109,18.56,15.18
600736.SH,20260109,7.98,6.53
600735.SH,20260109,6.07,5.49
600734.SH,20260109,5.36,4.38
600733.SH,20260109,9.19,7.52
600732.SH,20260109,15.22,12.46
600731.SH,20260109,7.65,6.26
600730.SH,20260109,13.97,11.43
600729.SH,20260109,28.63,23.43
600728.SH,20260109,7.4,6.06
600727.SH,20260109,7.73,6.33
600726.SH,20260109,2.7,2.21
600725.SH,20260109,4.55,3.73
600724.SH,20260109,6.46,5.28
600722.SH,20260109,6.95,5.69
600721.SH,20260109,10.91,8.93
600720.SH,20260109,7.99,6.53
600719.SH,20260109,6.83,5.59
600718.SH,20260109,11.94,9.77
600717.SH,20260109,5.01,4.1
600716.SH,20260109,4.63,3.79
600715.SH,20260109,2.45,2.01
600714.SH,20260109,13.81,11.3
600713.SH,20260109,6.04,4.94
600712.SH,20260109,7.55,6.17
600711.SH,20260109,18.04,14.76
600710.SH,20260109,12.03,9.85
600708.SH,20260109,3.98,3.26
600707.SH,20260109,7.56,6.18
600706.SH,20260109,12.06,9.86
600704.SH,20260109,6.27,5.13
600703.SH,20260109,16.36,13.38
600702.SH,20260109,63.17,51.69
600699.SH,20260109,34.84,28.5
600698.SH,20260109,10.2,8.34
600697.SH,20260109,14.89,12.19
600696.SH,20260109,3.05,2.76
600694.SH,20260109,19.92,16.3
600693.SH,20260109,20.81,17.03
600692.SH,20260109,7.83,6.41
600691.SH,20260109,3.45,2.83
600690.SH,20260109,28.73,23.51
600689.SH,20260109,15.04,12.3
600688.SH,20260109,3.11,2.55
600686.SH,20260109,20.16,16.5
600685.SH,20260109,34.03,27.85
600684.SH,20260109,4.9,4.01
600683.SH,20260109,4.84,3.96
600682.SH,20260109,9.68,7.92
600681.SH,20260109,4.65,3.81
600679.SH,20260109,14.84,12.14
600678.SH,20260109,15.93,13.03
600676.SH,20260109,6.79,5.55
600675.SH,20260109,3.06,2.5
600674.SH,20260109,15.44,12.64
600673.SH,20260109,30.31,24.8
600671.SH,20260109,19.22,15.72
600668.SH,20260109,12.71,10.4
600667.SH,20260109,9.33,7.63
600666.SH,20260109,3.76,3.08
600665.SH,20260109,3.62,2.96
600664.SH,20260109,3.86,3.16
600663.SH,20260109,8.97,7.34
600662.SH,20260109,5.54,4.54
600661.SH,20260109,11.33,9.27
600660.SH,20260109,69.47,56.84
600658.SH,20260109,6.6,5.4
600657.SH,20260109,3.93,3.21
600655.SH,20260109,5.72,4.68
600654.SH,20260109,4.31,3.53
600653.SH,20260109,2.13,1.75
600651.SH,20260109,8.23,6.73
600650.SH,20260109,17.59,14.39
600649.SH,20260109,5.26,4.3
600648.SH,20260109,11.51,9.41
600645.SH,20260109,29.47,24.11
600644.SH,20260109,11.33,9.27
600643.SH,20260109,6.09,4.99
600642.SH,20260109,8.67,7.09
600641.SH,20260109,21.43,17.53
600640.SH,20260109,14.91,12.2
600639.SH,20260109,11.44,9.36
600638.SH,20260109,7.32,5.99
600637.SH,20260109,13.32,10.9
600636.SH,20260109,9.11,8.25
600635.SH,20260109,7.49,6.13
600633.SH,20260109,14.65,11.99
600630.SH,20260109,10.22,8.36
600629.SH,20260109,27.5,22.5
600628.SH,20260109,9.15,7.49
600626.SH,20260109,5.54,4.54
600624.SH,20260109,5.68,5.14
600623.SH,20260109,8.79,7.19
600622.SH,20260109,3.28,2.68
600621.SH,20260109,17.14,14.02
600620.SH,20260109,7.99,6.53
600619.SH,20260109,23.83,19.49
600618.SH,20260109,14.29,11.69
600617.SH,20260109,3.54,2.9
600616.SH,20260109,5.93,4.85
600615.SH,20260109,13.01,10.65
600613.SH,20260109,6.85,5.61
600612.SH,20260109,50.52,41.34
600611.SH,20260109,6.5,5.32
600610.SH,20260109,11.3,9.24
600609.SH,20260109,5.08,4.16
600608.SH,20260109,3.75,3.39
600606.SH,20260109,1.87,1.53
600605.SH,20260109,33.2,27.16
600604.SH,20260109,6.64,5.44
600603.SH,20260109,7.25,5.93
600602.SH,20260109,21.26,17.4
600601.SH,20260109,14.29,11.69
600600.SH,20260109,68.09,55.71
600599.SH,20260109,8.97,8.11
600598.SH,20260109,16.89,13.82
600597.SH,20260109,8.97,7.34
600596.SH,20260109,13.89,11.37
600595.SH,20260109,9.25,7.57
600594.SH,20260109,4.59,3.75
600593.SH,20260109,46.34,37.92
600592.SH,20260109,29.74,24.34
600590.SH,20260109,11.43,9.35
600589.SH,20260109,9.69,7.93
600588.SH,20260109,15.3,12.52
600587.SH,20260109,18.16,14.86
600586.SH,20260109,6.7,5.48
600585.SH,20260109,25.2,20.62
600584.SH,20260109,42.88,35.08
600583.SH,20260109,6.35,5.19
600582.SH,20260109,6.49,5.31
600581.SH,20260109,3.78,3.1
600580.SH,20260109,51.87,42.44
600579.SH,20260109,9.41,7.7
600578.SH,20260109,5.94,4.86
600577.SH,20260109,15.27,12.49
600576.SH,20260109,7.26,5.94
600575.SH,20260109,3.81,3.11
600573.SH,20260109,13.12,10.74
600572.SH,20260109,4.95,4.05
600571.SH,20260109,17.61,14.41
600570.SH,20260109,33.97,27.79
600569.SH,20260109,2.6,2.12
600568.SH,20260109,2.87,2.59
600567.SH,20260109,1.86,1.52
600566.SH,20260109,28.73,23.51
600563.SH,20260109,117.4,96.06
600562.SH,20260109,34.43,28.17
600561.SH,20260109,7.16,5.86
600560.SH,20260109,18.65,15.26
600559.SH,20260109,17.77,14.54
600558.SH,20260109,6.97,5.71
600557.SH,20260109,16.13,13.19
600556.SH,20260109,7.82,6.4
600552.SH,20260109,14.94,12.22
600551.SH,20260109,9.23,7.55
600550.SH,20260109,12.79,10.47
600549.SH,20260109,48.19,39.43
600548.SH,20260109,9.69,7.93
600547.SH,20260109,45.52,37.24
600546.SH,20260109,11.73,9.59
600545.SH,20260109,2.9,2.38
600543.SH,20260109,6.12,5.0
600540.SH,20260109,5.17,4.23
600539.SH,20260109,11.33,9.27
600538.SH,20260109,6.93,5.67
600537.SH,20260109,4.36,3.56
600536.SH,20260109,52.02,42.56
600535.SH,20260109,16.81,13.75
600533.SH,20260109,2.88,2.36
600531.SH,20260109,13.89,11.37
600530.SH,20260109,7.3,5.98
600529.SH,20260109,22.24,18.2
600528.SH,20260109,9.23,7.55
600527.SH,20260109,2.4,1.96
600526.SH,20260109,5.92,4.84
600525.SH,20260109,4.37,3.95
600523.SH,20260109,17.9,14.64
600522.SH,20260109,20.04,16.4
600521.SH,20260109,19.89,16.27
600520.SH,20260109,28.24,23.1
600519.SH,20260109,1553.53,1271.07
600518.SH,20260109,2.13,1.75
600517.SH,20260109,6.88,5.63
600516.SH,20260109,6.51,5.33
600515.SH,20260109,5.4,4.42
600513.SH,20260109,21.11,17.27
600512.SH,20260109,2.72,2.22
600511.SH,20260109,31.99,26.17
600510.SH,20260109,9.85,8.06
600509.SH,20260109,9.68,7.92
600508.SH,20260109,13.5,11.04
600507.SH,20260109,6.53,5.35
600506.SH,20260109,30.0,24.54
600505.SH,20260109,14.84,12.14
600503.SH,20260109,3.03,2.48
600502.SH,20260109,5.17,4.23
600501.SH,20260109,37.73,30.87
600500.SH,20260109,4.5,3.68
600499.SH,20260109,15.53,12.71
600498.SH,20260109,41.25,33.75
600497.SH,20260109,8.72,7.14
600496.SH,20260109,4.95,4.05
600495.SH,20260109,5.45,4.46
600493.SH,20260109,8.13,6.65
600491.SH,20260109,3.19,2.61
600490.SH,20260109,8.94,7.32
600489.SH,20260109,26.68,21.83
600488.SH,20260109,4.55,3.73
600487.SH,20260109,27.04,22.12
600486.SH,20260109,78.06,63.86
600483.SH,20260109,10.43,8.53
600482.SH,20260109,25.94,21.22
600481.SH,20260109,7.66,6.26
600480.SH,20260109,13.57,11.11
600479.SH,20260109,11.3,9.24
600478.SH,20260109,7.79,6.37
600477.SH,20260109,3.6,2.94
600476.SH,20260109,17.93,14.67
600475.SH,20260109,22.99,18.81
600470.SH,20260109,6.81,5.57
600469.SH,20260109,7.28,5.96
600468.SH,20260109,8.82,7.22
600467.SH,20260109,2.94,2.4
600463.SH,20260109,12.38,10.13
600461.SH,20260109,10.24,8.38
600460.SH,20260109,32.43,26.53
600459.SH,20260109,22.55,18.45
600458.SH,20260109,15.41,12.61
600456.SH,20260109,43.7,35.76
600455.SH,20260109,29.03,23.75
600452.SH,20260109,10.62,8.69
600449.SH,20260109,13.85,11.33
600448.SH,20260109,3.53,2.89
600446.SH,20260109,18.1,14.81
600444.SH,20260109,21.34,17.46
600439.SH,20260109,3.1,2.54
600438.SH,20260109,23.83,19.49
600436.SH,20260109,188.89,154.55
600435.SH,20260109,23.18,18.96
600433.SH,20260109,3.6,2.94
600429.SH,20260109,5.73,4.69
600428.SH,20260109,7.79,6.37
600426.SH,20260109,36.41,29.79
600425.SH,20260109,4.79,3.92
600423.SH,20260109,4.17,3.41
600422.SH,20260109,14.26,11.66
600421.SH,20260109,7.51,6.79
600420.SH,20260109,11.51,9.41
600419.SH,20260109,10.91,8.93
600418.SH,20260109,54.95,44.96
600416.SH,20260109,18.57,15.19
600415.SH,20260109,17.81,14.57
600410.SH,20260109,21.22,17.36
600409.SH,20260109,7.19,5.89
600408.SH,20260109,5.05,4.13
600406.SH,20260109,25.97,21.25
600405.SH,20260109,6.07,4.97
600403.SH,20260109,9.21,7.53
600400.SH,20260109,2.74,2.24
600399.SH,20260109,6.99,5.72
600398.SH,20260109,6.74,5.52
600397.SH,20260109,9.06,7.42
600396.SH,20260109,3.2,2.62
600395.SH,20260109,5.36,4.38
600392.SH,20260109,24.92,20.39
600391.SH,20260109,45.9,37.56
600390.SH,20260109,6.3,5.16
600389.SH,20260109,27.31,22.35
600388.SH,20260109,17.96,14.7
600386.SH,20260109,4.87,3.99
600383.SH,20260109,3.55,2.91
600382.SH,20260109,8.14,6.66
600381.SH,20260109,4.25,3.85
600380.SH,20260109,12.97,10.61
600379.SH,20260109,13.33,10.91
600378.SH,20260109,37.63,30.79
600377.SH,20260109,12.87,10.53
600376.SH,20260109,6.84,5.6
600375.SH,20260109,6.73,5.51
600373.SH,20260109,10.3,8.42
600372.SH,20260109,16.95,13.87
600371.SH,20260109,9.79,8.01
600370.SH,20260109,2.79,2.29
600369.SH,20260109,4.97,4.07
600368.SH,20260109,4.36,3.56
600367.SH,20260109,19.79,16.19
600366.SH,20260109,15.76,12.9
600365.SH,20260109,3.41,3.09
600363.SH,20260109,78.73,64.41
600362.SH,20260109,60.53,49.53
600361.SH,20260109,4.82,3.94
600360.SH,20260109,8.81,7.97
600359.SH,20260109,8.17,6.69
600358.SH,20260109,6.33,5.73
600356.SH,20260109,9.7,7.94
600355.SH,20260109,2.28,2.06
600354.SH,20260109,7.21,5.9
600353.SH,20260109,19.49,15.95
600352.SH,20260109,12.4,10.14
600351.SH,20260109,7.32,5.99
600350.SH,20260109,10.43,8.53
600348.SH,20260109,9.26,7.58
600346.SH,20260109,26.17,21.41
600345.SH,20260109,40.79,33.37
600343.SH,20260109,52.06,42.6
600340.SH,20260109,2.52,2.06
600339.SH,20260109,3.75,3.07
600338.SH,20260109,17.57,14.37
600337.SH,20260109,4.7,3.84
600336.SH,20260109,9.19,7.52
600335.SH,20260109,7.15,5.85
600333.SH,20260109,6.25,5.11
600332.SH,20260109,27.54,22.54
600331.SH,20260109,13.7,11.21
600330.SH,20260109,15.61,12.77
600329.SH,20260109,51.39,42.05
600328.SH,20260109,9.37,7.67
600327.SH,20260109,5.57,4.55
600326.SH,20260109,12.41,10.15
600325.SH,20260109,4.85,3.97
600323.SH,20260109,31.11,25.45
600322.SH,20260109,2.62,2.14
600320.SH,20260109,5.69,4.65
600319.SH,20260109,9.91,8.11
600318.SH,20260109,10.02,8.2
600316.SH,20260109,41.57,34.01
600315.SH,20260109,25.48,20.84
600313.SH,20260109,7.15,5.85
600312.SH,20260109,20.74,16.97
600310.SH,20260109,4.24,3.47
600309.SH,20260109,87.66,71.72
600308.SH,20260109,4.29,3.51
600307.SH,20260109,1.94,1.58
600305.SH,20260109,8.76,7.16
600303.SH,20260109,3.64,2.98
600302.SH,20260109,12.07,9.87
600301.SH,20260109,43.18,35.33
600300.SH,20260109,3.89,3.19
600299.SH,20260109,9.99,8.17
600298.SH,20260109,49.28,40.32
600295.SH,20260109,16.95,13.87
600293.SH,20260109,3.59,2.93
600292.SH,20260109,14.55,11.91
600289.SH,20260109,7.29,6.59
600288.SH,20260109,17.13,14.01
600287.SH,20260109,6.16,5.04
600285.SH,20260109,23.4,19.14
600284.SH,20260109,9.66,7.9
600283.SH,20260109,10.41,8.51
600282.SH,20260109,6.0,4.91
600281.SH,20260109,6.72,5.5
600280.SH,20260109,4.55,3.73
600279.SH,20260109,6.05,4.95
600278.SH,20260109,8.57,7.01
600276.SH,20260109,69.96,57.24
600273.SH,20260109,10.46,8.56
600272.SH,20260109,15.59,12.75
600271.SH,20260109,13.82,11.3
600269.SH,20260109,5.7,4.66
600268.SH,20260109,12.3,10.06
600267.SH,20260109,11.54,9.44
600266.SH,20260109,7.43,6.08
600265.SH,20260109,20.92,18.92
600262.SH,20260109,30.55,24.99
600261.SH,20260109,3.75,3.07
600259.SH,20260109,66.39,54.32
600258.SH,20260109,18.78,15.36
600257.SH,20260109,7.94,6.5
600256.SH,20260109,5.49,4.49
600255.SH,20260109,4.43,3.63
600252.SH,20260109,3.06,2.5
600251.SH,20260109,10.38,8.5
600250.SH,20260109,12.76,10.44
600249.SH,20260109,6.4,5.24
600248.SH,20260109,3.95,3.23
600246.SH,20260109,13.78,11.28
600243.SH,20260109,5.31,4.81
