ts_code,trade_date,suspend_type
832651.BJ,20200414,S
833394.BJ,20200414,S
834770.BJ,20200414,S
835857.BJ,20200414,S
838227.BJ,20200414,S
600209.SH,20200415,R
300334.SZ,20200415,R
000029.SZ,20200415,S
000727.SZ,20200415,S
002079.SZ,20200415,S
002450.SZ,20200415,S
002980.SZ,20200415,S
300164.SZ,20200415,S
300197.SZ,20200415,S
300419.SZ,20200415,S
600116.SH,20200415,S
600145.SH,20200415,S
600354.SH,20200415,S
600370.SH,20200415,S
600803.SH,20200415,S
600812.SH,20200415,S
600816.SH,20200415,S
600891.SH,20200415,S
601558.SH,20200415,S
603095.SH,20200415,S
603588.SH,20200415,S
832023.BJ,20200415,S
832651.BJ,20200415,S
833394.BJ,20200415,S
834770.BJ,20200415,S
835857.BJ,20200415,S
838227.BJ,20200415,S
600354.SH,20200416,R
000727.SZ,20200416,R
600116.SH,20200416,R
600370.SH,20200416,R
600803.SH,20200416,R
603588.SH,20200416,R
000029.SZ,20200416,S
002079.SZ,20200416,S
002450.SZ,20200416,S
300164.SZ,20200416,S
300197.SZ,20200416,S
300419.SZ,20200416,S
600145.SH,20200416,S
600526.SH,20200416,S
600812.SH,20200416,S
600816.SH,20200416,S
600891.SH,20200416,S
601558.SH,20200416,S
832023.BJ,20200416,S
832651.BJ,20200416,S
833394.BJ,20200416,S
834770.BJ,20200416,S
835857.BJ,20200416,S
838227.BJ,20200416,S
600526.SH,20200417,R
600812.SH,20200417,R
000029.SZ,20200417,S
002079.SZ,20200417,S
002450.SZ,20200417,S
002469.SZ,20200417,S
002978.SZ,20200417,S
002981.SZ,20200417,S
300164.SZ,20200417,S
300197.SZ,20200417,S
300419.SZ,20200417,S
600145.SH,20200417,S
600816.SH,20200417,S
600891.SH,20200417,S
601558.SH,20200417,S
832023.BJ,20200417,S
832651.BJ,20200417,S
833394.BJ,20200417,S
834770.BJ,20200417,S
835857.BJ,20200417,S
838227.BJ,20200417,S
300197.SZ,20200420,R
832023.BJ,20200420,R
000029.SZ,20200420,S
002079.SZ,20200420,S
002450.SZ,20200420,S
002469.SZ,20200420,S
300164.SZ,20200420,S
300419.SZ,20200420,S
600119.SH,20200420,S
600145.SH,20200420,S
600321.SH,20200420,S
600556.SH,20200420,S
600596.SH,20200420,S
600816.SH,20200420,S
600877.SH,20200420,S
600891.SH,20200420,S
601558.SH,20200420,S
832651.BJ,20200420,S
833394.BJ,20200420,S
834770.BJ,20200420,S
835857.BJ,20200420,S
838227.BJ,20200420,S
600119.SH,20200421,R
600321.SH,20200421,R
600556.SH,20200421,R
600877.SH,20200421,R
300419.SZ,20200421,R
300164.SZ,20200421,R
000029.SZ,20200421,S
002079.SZ,20200421,S
002192.SZ,20200421,S
002450.SZ,20200421,S
002469.SZ,20200421,S
002575.SZ,20200421,S
300056.SZ,20200421,S
300427.SZ,20200421,S
300539.SZ,20200421,S
300828.SZ,20200421,S
600145.SH,20200421,S
600243.SH,20200421,S
600485.SH,20200421,S
600596.SH,20200421,S
600816.SH,20200421,S
600891.SH,20200421,S
601558.SH,20200421,S
603682.SH,20200421,S
832651.BJ,20200421,S
833394.BJ,20200421,S
834770.BJ,20200421,S
835857.BJ,20200421,S
838227.BJ,20200421,S
002192.SZ,20200422,R
002575.SZ,20200422,R
600243.SH,20200422,R
300056.SZ,20200422,R
300539.SZ,20200422,R
000029.SZ,20200422,S
000837.SZ,20200422,S
002079.SZ,20200422,S
002307.SZ,20200422,S
002450.SZ,20200422,S
002469.SZ,20200422,S
300427.SZ,20200422,S
300829.SZ,20200422,S
600051.SH,20200422,S
600145.SH,20200422,S
600485.SH,20200422,S
600596.SH,20200422,S
600816.SH,20200422,S
600891.SH,20200422,S
601558.SH,20200422,S
601609.SH,20200422,S
832651.BJ,20200422,S
833394.BJ,20200422,S
834770.BJ,20200422,S
835857.BJ,20200422,S
838227.BJ,20200422,S
000837.SZ,20200423,R
600051.SH,20200423,R
002307.SZ,20200423,R
000029.SZ,20200423,S
002079.SZ,20200423,S
002450.SZ,20200423,S
002469.SZ,20200423,S
300015.SZ,20200423,S
300427.SZ,20200423,S
600145.SH,20200423,S
600225.SH,20200423,S
600485.SH,20200423,S
600596.SH,20200423,S
600816.SH,20200423,S
600891.SH,20200423,S
601558.SH,20200423,S
832651.BJ,20200423,S
833394.BJ,20200423,S
834770.BJ,20200423,S
835857.BJ,20200423,S
838227.BJ,20200423,S
600225.SH,20200424,R
002079.SZ,20200424,R
300015.SZ,20200424,R
000029.SZ,20200424,S
002256.SZ,20200424,S
002450.SZ,20200424,S
002469.SZ,20200424,S
002982.SZ,20200424,S
300427.SZ,20200424,S
430300.BJ,20200424,S
600145.SH,20200424,S
600212.SH,20200424,S
600241.SH,20200424,S
600290.SH,20200424,S
600485.SH,20200424,S
600596.SH,20200424,S
600816.SH,20200424,S
600891.SH,20200424,S
601558.SH,20200424,S
603603.SH,20200424,S
832651.BJ,20200424,S
833394.BJ,20200424,S
834770.BJ,20200424,S
835857.BJ,20200424,S
838227.BJ,20200424,S
839719.BJ,20200424,S
600241.SH,20200427,R
002256.SZ,20200427,R
600212.SH,20200427,R
600290.SH,20200427,R
000029.SZ,20200427,S
000890.SZ,20200427,S
002319.SZ,20200427,S
002450.SZ,20200427,S
002469.SZ,20200427,S
300427.SZ,20200427,S
430300.BJ,20200427,S
600145.SH,20200427,S
600375.SH,20200427,S
600485.SH,20200427,S
600596.SH,20200427,S
600662.SH,20200427,S
600816.SH,20200427,S
600891.SH,20200427,S
601558.SH,20200427,S
601798.SH,20200427,S
603603.SH,20200427,S
832651.BJ,20200427,S
833394.BJ,20200427,S
834770.BJ,20200427,S
835857.BJ,20200427,S
838227.BJ,20200427,S
839719.BJ,20200427,S
603603.SH,20200428,R
000890.SZ,20200428,R
002319.SZ,20200428,R
601798.SH,20200428,R
300427.SZ,20200428,R
000017.SZ,20200428,S
000029.SZ,20200428,S
000403.SZ,20200428,S
000536.SZ,20200428,S
000595.SZ,20200428,S
000673.SZ,20200428,S
000732.SZ,20200428,S
002113.SZ,20200428,S
002147.SZ,20200428,S
002255.SZ,20200428,S
002450.SZ,20200428,S
002469.SZ,20200428,S
002513.SZ,20200428,S
002983.SZ,20200428,S
300022.SZ,20200428,S
430300.BJ,20200428,S
600083.SH,20200428,S
600145.SH,20200428,S
600311.SH,20200428,S
600375.SH,20200428,S
600485.SH,20200428,S
600596.SH,20200428,S
600662.SH,20200428,S
600816.SH,20200428,S
600821.SH,20200428,S
600891.SH,20200428,S
601558.SH,20200428,S
603389.SH,20200428,S
603439.SH,20200428,S
832317.BJ,20200428,S
832651.BJ,20200428,S
833394.BJ,20200428,S
833819.BJ,20200428,S
834770.BJ,20200428,S
835184.BJ,20200428,S
835857.BJ,20200428,S
838227.BJ,20200428,S
839719.BJ,20200428,S
000017.SZ,20200429,R
000536.SZ,20200429,R
000595.SZ,20200429,R
000673.SZ,20200429,R
002113.SZ,20200429,R
002147.SZ,20200429,R
002255.SZ,20200429,R
002513.SZ,20200429,R
600083.SH,20200429,R
600311.SH,20200429,R
600821.SH,20200429,R
603389.SH,20200429,R
600375.SH,20200429,R
600596.SH,20200429,R
000029.SZ,20200429,S
000403.SZ,20200429,S
000679.SZ,20200429,S
000732.SZ,20200429,S
002076.SZ,20200429,S
002077.SZ,20200429,S
002121.SZ,20200429,S
002176.SZ,20200429,S
002418.SZ,20200429,S
002426.SZ,20200429,S
002445.SZ,20200429,S
002450.SZ,20200429,S
002469.SZ,20200429,S
002496.SZ,20200429,S
002502.SZ,20200429,S
002700.SZ,20200429,S
002716.SZ,20200429,S
002985.SZ,20200429,S
300008.SZ,20200429,S
300022.SZ,20200429,S
430300.BJ,20200429,S
600069.SH,20200429,S
600122.SH,20200429,S
600145.SH,20200429,S
600284.SH,20200429,S
600385.SH,20200429,S
600485.SH,20200429,S
600530.SH,20200429,S
600595.SH,20200429,S
600662.SH,20200429,S
600698.SH,20200429,S
600701.SH,20200429,S
600721.SH,20200429,S
600816.SH,20200429,S
600836.SH,20200429,S
600856.SH,20200429,S
600891.SH,20200429,S
600892.SH,20200429,S
600898.SH,20200429,S
601558.SH,20200429,S
688365.SH,20200429,S
832317.BJ,20200429,S
832651.BJ,20200429,S
833394.BJ,20200429,S
834021.BJ,20200429,S
834770.BJ,20200429,S
835184.BJ,20200429,S
835857.BJ,20200429,S
838227.BJ,20200429,S
839719.BJ,20200429,S
600595.SH,20200430,R
002700.SZ,20200430,R
002502.SZ,20200430,R
002496.SZ,20200430,R
002469.SZ,20200430,R
002445.SZ,20200430,R
002426.SZ,20200430,R
002418.SZ,20200430,R
002716.SZ,20200430,R
300008.SZ,20200430,R
600284.SH,20200430,R
600122.SH,20200430,R
600385.SH,20200430,R
600069.SH,20200430,R
600698.SH,20200430,R
600836.SH,20200430,R
600856.SH,20200430,R
000679.SZ,20200430,R
600892.SH,20200430,R
600898.SH,20200430,R
600721.SH,20200430,R
002121.SZ,20200430,R
002176.SZ,20200430,R
002077.SZ,20200430,R
002076.SZ,20200430,R
000029.SZ,20200430,S
000403.SZ,20200430,S
000408.SZ,20200430,S
000585.SZ,20200430,S
000663.SZ,20200430,S
000669.SZ,20200430,S
000732.SZ,20200430,S
000780.SZ,20200430,S
000792.SZ,20200430,S
000803.SZ,20200430,S
002052.SZ,20200430,S
002219.SZ,20200430,S
002247.SZ,20200430,S
002282.SZ,20200430,S
002323.SZ,20200430,S
002354.SZ,20200430,S
002447.SZ,20200430,S
002450.SZ,20200430,S
002529.SZ,20200430,S
002535.SZ,20200430,S
002586.SZ,20200430,S
002681.SZ,20200430,S
002711.SZ,20200430,S
002719.SZ,20200430,S
300022.SZ,20200430,S
300344.SZ,20200430,S
300362.SZ,20200430,S
430300.BJ,20200430,S
600145.SH,20200430,S
600175.SH,20200430,S
600179.SH,20200430,S
600215.SH,20200430,S
600226.SH,20200430,S
600255.SH,20200430,S
600280.SH,20200430,S
600306.SH,20200430,S
600358.SH,20200430,S
600470.SH,20200430,S
600485.SH,20200430,S
600530.SH,20200430,S
600555.SH,20200430,S
600589.SH,20200430,S
600651.SH,20200430,S
600662.SH,20200430,S
600666.SH,20200430,S
600677.SH,20200430,S
600701.SH,20200430,S
600726.SH,20200430,S
600816.SH,20200430,S
600891.SH,20200430,S
600978.SH,20200430,S
601558.SH,20200430,S
603555.SH,20200430,S
603996.SH,20200430,S
832317.BJ,20200430,S
832651.BJ,20200430,S
833394.BJ,20200430,S
834021.BJ,20200430,S
834770.BJ,20200430,S
835184.BJ,20200430,S
835185.BJ,20200430,S
835857.BJ,20200430,S
838227.BJ,20200430,S
839719.BJ,20200430,S
002323.SZ,20200506,R
600215.SH,20200506,R
600179.SH,20200506,R
002219.SZ,20200506,R
000663.SZ,20200506,R
002354.SZ,20200506,R
000585.SZ,20200506,R
600175.SH,20200506,R
000408.SZ,20200506,R
002247.SZ,20200506,R
002535.SZ,20200506,R
000669.SZ,20200506,R
002586.SZ,20200506,R
002529.SZ,20200506,R
002681.SZ,20200506,R
000803.SZ,20200506,R
002052.SZ,20200506,R
002719.SZ,20200506,R
000780.SZ,20200506,R
002447.SZ,20200506,R
603996.SH,20200506,R
600666.SH,20200506,R
600470.SH,20200506,R
600726.SH,20200506,R
600358.SH,20200506,R
600306.SH,20200506,R
600280.SH,20200506,R
600651.SH,20200506,R
603555.SH,20200506,R
600530.SH,20200506,R
600555.SH,20200506,R
600255.SH,20200506,R
600978.SH,20200506,R
000029.SZ,20200506,S
000403.SZ,20200506,S
000587.SZ,20200506,S
000732.SZ,20200506,S
000792.SZ,20200506,S
000966.SZ,20200506,S
002282.SZ,20200506,S
002450.SZ,20200506,S
002711.SZ,20200506,S
300022.SZ,20200506,S
300156.SZ,20200506,S
300344.SZ,20200506,S
300362.SZ,20200506,S
300431.SZ,20200506,S
300521.SZ,20200506,S
300830.SZ,20200506,S
430300.BJ,20200506,S
600145.SH,20200506,S
600226.SH,20200506,S
600485.SH,20200506,S
600589.SH,20200506,S
600662.SH,20200506,S
600677.SH,20200506,S
600701.SH,20200506,S
600729.SH,20200506,S
600816.SH,20200506,S
600891.SH,20200506,S
601558.SH,20200506,S
603306.SH,20200506,S
688365.SH,20200506,S
830964.BJ,20200506,S
832317.BJ,20200506,S
832651.BJ,20200506,S
833394.BJ,20200506,S
834021.BJ,20200506,S
834682.BJ,20200506,S
834770.BJ,20200506,S
835184.BJ,20200506,S
835185.BJ,20200506,S
835857.BJ,20200506,S
838227.BJ,20200506,S
839719.BJ,20200506,S
000587.SZ,20200507,R
300156.SZ,20200507,R
300431.SZ,20200507,R
600729.SH,20200507,R
000029.SZ,20200507,S
000403.SZ,20200507,S
000732.SZ,20200507,S
000792.SZ,20200507,S
000966.SZ,20200507,S
002282.SZ,20200507,S
002450.SZ,20200507,S
002711.SZ,20200507,S
300022.SZ,20200507,S
300344.SZ,20200507,S
300362.SZ,20200507,S
300521.SZ,20200507,S
300831.SZ,20200507,S
430300.BJ,20200507,S
600145.SH,20200507,S
600226.SH,20200507,S
600485.SH,20200507,S
600589.SH,20200507,S
600662.SH,20200507,S
600677.SH,20200507,S
600701.SH,20200507,S
600816.SH,20200507,S
600891.SH,20200507,S
601558.SH,20200507,S
603306.SH,20200507,S
830964.BJ,20200507,S
832317.BJ,20200507,S
832651.BJ,20200507,S
833394.BJ,20200507,S
833994.BJ,20200507,S
834021.BJ,20200507,S
834770.BJ,20200507,S
835184.BJ,20200507,S
835185.BJ,20200507,S
835857.BJ,20200507,S
838227.BJ,20200507,S
839167.BJ,20200507,S
839719.BJ,20200507,S
002282.SZ,20200508,R
300022.SZ,20200508,R
603306.SH,20200508,R
000029.SZ,20200508,S
000403.SZ,20200508,S
000732.SZ,20200508,S
000792.SZ,20200508,S
000966.SZ,20200508,S
002450.SZ,20200508,S
002711.SZ,20200508,S
300344.SZ,20200508,S
300362.SZ,20200508,S
300521.SZ,20200508,S
430300.BJ,20200508,S
430418.BJ,20200508,S
600084.SH,20200508,S
600145.SH,20200508,S
600226.SH,20200508,S
600485.SH,20200508,S
600589.SH,20200508,S
600654.SH,20200508,S
600662.SH,20200508,S
600677.SH,20200508,S
600701.SH,20200508,S
600816.SH,20200508,S
600891.SH,20200508,S
601558.SH,20200508,S
830964.BJ,20200508,S
832317.BJ,20200508,S
832651.BJ,20200508,S
833394.BJ,20200508,S
833994.BJ,20200508,S
834021.BJ,20200508,S
834770.BJ,20200508,S
835184.BJ,20200508,S
835185.BJ,20200508,S
835857.BJ,20200508,S
838227.BJ,20200508,S
839167.BJ,20200508,S
839719.BJ,20200508,S
600084.SH,20200511,R
600654.SH,20200511,R
000029.SZ,20200511,S
000403.SZ,20200511,S
000732.SZ,20200511,S
000792.SZ,20200511,S
000966.SZ,20200511,S
002450.SZ,20200511,S
002711.SZ,20200511,S
300344.SZ,20200511,S
300362.SZ,20200511,S
300521.SZ,20200511,S
430300.BJ,20200511,S
430418.BJ,20200511,S
600145.SH,20200511,S
600185.SH,20200511,S
600226.SH,20200511,S
600485.SH,20200511,S
600589.SH,20200511,S
600662.SH,20200511,S
600677.SH,20200511,S
600701.SH,20200511,S
600816.SH,20200511,S
600891.SH,20200511,S
600893.SH,20200511,S
601558.SH,20200511,S
830964.BJ,20200511,S
831370.BJ,20200511,S
832317.BJ,20200511,S
832651.BJ,20200511,S
833266.BJ,20200511,S
833394.BJ,20200511,S
833994.BJ,20200511,S
834021.BJ,20200511,S
834682.BJ,20200511,S
834770.BJ,20200511,S
835184.BJ,20200511,S
835185.BJ,20200511,S
835857.BJ,20200511,S
836149.BJ,20200511,S
838030.BJ,20200511,S
838163.BJ,20200511,S
838227.BJ,20200511,S
839719.BJ,20200511,S
300344.SZ,20200512,R
600893.SH,20200512,R
000029.SZ,20200512,S
000403.SZ,20200512,S
000732.SZ,20200512,S
000792.SZ,20200512,S
000966.SZ,20200512,S
002450.SZ,20200512,S
002509.SZ,20200512,S
002711.SZ,20200512,S
300362.SZ,20200512,S
300521.SZ,20200512,S
300832.SZ,20200512,S
430300.BJ,20200512,S
430418.BJ,20200512,S
600145.SH,20200512,S
600185.SH,20200512,S
600226.SH,20200512,S
600421.SH,20200512,S
600485.SH,20200512,S
600589.SH,20200512,S
600652.SH,20200512,S
600662.SH,20200512,S
600677.SH,20200512,S
600701.SH,20200512,S
600816.SH,20200512,S
600891.SH,20200512,S
601558.SH,20200512,S
830964.BJ,20200512,S
831370.BJ,20200512,S
832317.BJ,20200512,S
832651.BJ,20200512,S
833266.BJ,20200512,S
833394.BJ,20200512,S
833994.BJ,20200512,S
834021.BJ,20200512,S
834770.BJ,20200512,S
835184.BJ,20200512,S
835185.BJ,20200512,S
835857.BJ,20200512,S
836149.BJ,20200512,S
838030.BJ,20200512,S
838163.BJ,20200512,S
838227.BJ,20200512,S
839719.BJ,20200512,S
600421.SH,20200513,R
600652.SH,20200513,R
601558.SH,20200513,R
000029.SZ,20200513,S
000403.SZ,20200513,S
000732.SZ,20200513,S
000792.SZ,20200513,S
000966.SZ,20200513,S
002450.SZ,20200513,S
002509.SZ,20200513,S
002711.SZ,20200513,S
300521.SZ,20200513,S
430300.BJ,20200513,S
430418.BJ,20200513,S
600145.SH,20200513,S
600185.SH,20200513,S
600226.SH,20200513,S
600485.SH,20200513,S
600589.SH,20200513,S
600662.SH,20200513,S
600677.SH,20200513,S
600701.SH,20200513,S
600816.SH,20200513,S
600891.SH,20200513,S
830799.BJ,20200513,S
830964.BJ,20200513,S
831370.BJ,20200513,S
831961.BJ,20200513,S
832278.BJ,20200513,S
832317.BJ,20200513,S
832651.BJ,20200513,S
833266.BJ,20200513,S
833394.BJ,20200513,S
833994.BJ,20200513,S
834021.BJ,20200513,S
834770.BJ,20200513,S
835184.BJ,20200513,S
835185.BJ,20200513,S
835857.BJ,20200513,S
836149.BJ,20200513,S
836263.BJ,20200513,S
838030.BJ,20200513,S
838163.BJ,20200513,S
838227.BJ,20200513,S
839719.BJ,20200513,S
839729.BJ,20200513,S
600662.SH,20200514,R
000732.SZ,20200514,R
000029.SZ,20200514,S
000403.SZ,20200514,S
000792.SZ,20200514,S
000966.SZ,20200514,S
002450.SZ,20200514,S
002509.SZ,20200514,S
002711.SZ,20200514,S
300521.SZ,20200514,S
430300.BJ,20200514,S
430418.BJ,20200514,S
600145.SH,20200514,S
600185.SH,20200514,S
600226.SH,20200514,S
600485.SH,20200514,S
600589.SH,20200514,S
600677.SH,20200514,S
600701.SH,20200514,S
600816.SH,20200514,S
600891.SH,20200514,S
830964.BJ,20200514,S
831370.BJ,20200514,S
831961.BJ,20200514,S
832278.BJ,20200514,S
832317.BJ,20200514,S
832651.BJ,20200514,S
833266.BJ,20200514,S
833394.BJ,20200514,S
833994.BJ,20200514,S
834021.BJ,20200514,S
834770.BJ,20200514,S
835184.BJ,20200514,S
835185.BJ,20200514,S
835857.BJ,20200514,S
836149.BJ,20200514,S
836263.BJ,20200514,S
838030.BJ,20200514,S
838163.BJ,20200514,S
838227.BJ,20200514,S
839719.BJ,20200514,S
839729.BJ,20200514,S
000403.SZ,20200515,R
000029.SZ,20200515,S
000792.SZ,20200515,S
000966.SZ,20200515,S
002450.SZ,20200515,S
002509.SZ,20200515,S
300521.SZ,20200515,S
430300.BJ,20200515,S
430418.BJ,20200515,S
600145.SH,20200515,S
600185.SH,20200515,S
600226.SH,20200515,S
600589.SH,20200515,S
600677.SH,20200515,S
600701.SH,20200515,S
600816.SH,20200515,S
600891.SH,20200515,S
830964.BJ,20200515,S
831370.BJ,20200515,S
831445.BJ,20200515,S
831961.BJ,20200515,S
832278.BJ,20200515,S
832317.BJ,20200515,S
832651.BJ,20200515,S
833266.BJ,20200515,S
833394.BJ,20200515,S
833994.BJ,20200515,S
834021.BJ,20200515,S
834770.BJ,20200515,S
835184.BJ,20200515,S
835185.BJ,20200515,S
835857.BJ,20200515,S
836149.BJ,20200515,S
836263.BJ,20200515,S
838030.BJ,20200515,S
838163.BJ,20200515,S
838227.BJ,20200515,S
839719.BJ,20200515,S
839729.BJ,20200515,S
000029.SZ,20200518,S
000792.SZ,20200518,S
000966.SZ,20200518,S
002450.SZ,20200518,S
002509.SZ,20200518,S
002634.SZ,20200518,S
002988.SZ,20200518,S
300440.SZ,20200518,S
300521.SZ,20200518,S
430090.BJ,20200518,S
430300.BJ,20200518,S
430418.BJ,20200518,S
600145.SH,20200518,S
600185.SH,20200518,S
600226.SH,20200518,S
600589.SH,20200518,S
600677.SH,20200518,S
600701.SH,20200518,S
600816.SH,20200518,S
600891.SH,20200518,S
603006.SH,20200518,S
603701.SH,20200518,S
830964.BJ,20200518,S
831370.BJ,20200518,S
831961.BJ,20200518,S
832278.BJ,20200518,S
832317.BJ,20200518,S
832651.BJ,20200518,S
833266.BJ,20200518,S
833394.BJ,20200518,S
833994.BJ,20200518,S
834021.BJ,20200518,S
834415.BJ,20200518,S
834770.BJ,20200518,S
835184.BJ,20200518,S
835185.BJ,20200518,S
835857.BJ,20200518,S
836149.BJ,20200518,S
836263.BJ,20200518,S
838030.BJ,20200518,S
838163.BJ,20200518,S
838227.BJ,20200518,S
839719.BJ,20200518,S
839729.BJ,20200518,S
838227.BJ,20200519,R
000029.SZ,20200519,S
000792.SZ,20200519,S
000966.SZ,20200519,S
002450.SZ,20200519,S
002509.SZ,20200519,S
002532.SZ,20200519,S
002634.SZ,20200519,S
300106.SZ,20200519,S
300440.SZ,20200519,S
300521.SZ,20200519,S
430090.BJ,20200519,S
430300.BJ,20200519,S
430418.BJ,20200519,S
600145.SH,20200519,S
600185.SH,20200519,S
600226.SH,20200519,S
600589.SH,20200519,S
600677.SH,20200519,S
600701.SH,20200519,S
600816.SH,20200519,S
600891.SH,20200519,S
601778.SH,20200519,S
603006.SH,20200519,S
603701.SH,20200519,S
830964.BJ,20200519,S
831370.BJ,20200519,S
831961.BJ,20200519,S
832278.BJ,20200519,S
832317.BJ,20200519,S
832651.BJ,20200519,S
833266.BJ,20200519,S
833394.BJ,20200519,S
833874.BJ,20200519,S
833994.BJ,20200519,S
834021.BJ,20200519,S
834415.BJ,20200519,S
834770.BJ,20200519,S
835184.BJ,20200519,S
835185.BJ,20200519,S
835857.BJ,20200519,S
836149.BJ,20200519,S
836263.BJ,20200519,S
838030.BJ,20200519,S
838163.BJ,20200519,S
839719.BJ,20200519,S
839729.BJ,20200519,S
000966.SZ,20200520,R
002532.SZ,20200520,R
300521.SZ,20200520,R
832651.BJ,20200520,R
000029.SZ,20200520,S
000792.SZ,20200520,S
002074.SZ,20200520,S
002450.SZ,20200520,S
002509.SZ,20200520,S
002634.SZ,20200520,S
300106.SZ,20200520,S
300440.SZ,20200520,S
300833.SZ,20200520,S
430090.BJ,20200520,S
430300.BJ,20200520,S
430418.BJ,20200520,S
600145.SH,20200520,S
600185.SH,20200520,S
600226.SH,20200520,S
600589.SH,20200520,S
600677.SH,20200520,S
600701.SH,20200520,S
600816.SH,20200520,S
600821.SH,20200520,S
600891.SH,20200520,S
603006.SH,20200520,S
603701.SH,20200520,S
830964.BJ,20200520,S
831370.BJ,20200520,S
831961.BJ,20200520,S
832278.BJ,20200520,S
832317.BJ,20200520,S
833266.BJ,20200520,S
833394.BJ,20200520,S
833874.BJ,20200520,S
833994.BJ,20200520,S
834021.BJ,20200520,S
834415.BJ,20200520,S
834770.BJ,20200520,S
835184.BJ,20200520,S
835185.BJ,20200520,S
835857.BJ,20200520,S
836149.BJ,20200520,S
836263.BJ,20200520,S
838030.BJ,20200520,S
838163.BJ,20200520,S
839719.BJ,20200520,S
839729.BJ,20200520,S
600821.SH,20200521,R
000029.SZ,20200521,S
000792.SZ,20200521,S
002074.SZ,20200521,S
002450.SZ,20200521,S
002509.SZ,20200521,S
002634.SZ,20200521,S
300106.SZ,20200521,S
300440.SZ,20200521,S
430090.BJ,20200521,S
430300.BJ,20200521,S
430418.BJ,20200521,S
600095.SH,20200521,S
600145.SH,20200521,S
600185.SH,20200521,S
600226.SH,20200521,S
600589.SH,20200521,S
600677.SH,20200521,S
600701.SH,20200521,S
600816.SH,20200521,S
600891.SH,20200521,S
603006.SH,20200521,S
603701.SH,20200521,S
830964.BJ,20200521,S
831370.BJ,20200521,S
831445.BJ,20200521,S
831961.BJ,20200521,S
832278.BJ,20200521,S
832317.BJ,20200521,S
833266.BJ,20200521,S
833394.BJ,20200521,S
833874.BJ,20200521,S
833994.BJ,20200521,S
834021.BJ,20200521,S
834415.BJ,20200521,S
834770.BJ,20200521,S
835184.BJ,20200521,S
835185.BJ,20200521,S
835857.BJ,20200521,S
836149.BJ,20200521,S
836263.BJ,20200521,S
838030.BJ,20200521,S
838163.BJ,20200521,S
839719.BJ,20200521,S
839729.BJ,20200521,S
600095.SH,20200522,R
300440.SZ,20200522,R
833394.BJ,20200522,R
000029.SZ,20200522,S
002074.SZ,20200522,S
002450.SZ,20200522,S
002509.SZ,20200522,S
002634.SZ,20200522,S
300106.SZ,20200522,S
430090.BJ,20200522,S
430300.BJ,20200522,S
430418.BJ,20200522,S
600145.SH,20200522,S
600185.SH,20200522,S
600226.SH,20200522,S
600589.SH,20200522,S
600677.SH,20200522,S
600701.SH,20200522,S
600816.SH,20200522,S
600891.SH,20200522,S
603006.SH,20200522,S
603701.SH,20200522,S
605001.SH,20200522,S
830964.BJ,20200522,S
831370.BJ,20200522,S
831961.BJ,20200522,S
832278.BJ,20200522,S
832317.BJ,20200522,S
833266.BJ,20200522,S
833874.BJ,20200522,S
833994.BJ,20200522,S
834021.BJ,20200522,S
834415.BJ,20200522,S
834770.BJ,20200522,S
835184.BJ,20200522,S
835185.BJ,20200522,S
835857.BJ,20200522,S
836149.BJ,20200522,S
836263.BJ,20200522,S
838030.BJ,20200522,S
838163.BJ,20200522,S
839719.BJ,20200522,S
839729.BJ,20200522,S
600185.SH,20200525,R
000029.SZ,20200525,S
000155.SZ,20200525,S
000668.SZ,20200525,S
002074.SZ,20200525,S
002450.SZ,20200525,S
002509.SZ,20200525,S
002634.SZ,20200525,S
002990.SZ,20200525,S
300106.SZ,20200525,S
300835.SZ,20200525,S
430090.BJ,20200525,S
430300.BJ,20200525,S
430418.BJ,20200525,S
600145.SH,20200525,S
600226.SH,20200525,S
600306.SH,20200525,S
600589.SH,20200525,S
600677.SH,20200525,S
600701.SH,20200525,S
600816.SH,20200525,S
600891.SH,20200525,S
603006.SH,20200525,S
603701.SH,20200525,S
830964.BJ,20200525,S
831370.BJ,20200525,S
831961.BJ,20200525,S
832278.BJ,20200525,S
832317.BJ,20200525,S
833266.BJ,20200525,S
833874.BJ,20200525,S
833994.BJ,20200525,S
834021.BJ,20200525,S
834415.BJ,20200525,S
834770.BJ,20200525,S
835184.BJ,20200525,S
835185.BJ,20200525,S
835857.BJ,20200525,S
836149.BJ,20200525,S
836263.BJ,20200525,S
836433.BJ,20200525,S
838030.BJ,20200525,S
838163.BJ,20200525,S
839719.BJ,20200525,S
839729.BJ,20200525,S
000029.SZ,20200526,S
000155.SZ,20200526,S
000668.SZ,20200526,S
002074.SZ,20200526,S
002450.SZ,20200526,S
002509.SZ,20200526,S
002634.SZ,20200526,S
300106.SZ,20200526,S
300426.SZ,20200526,S
430090.BJ,20200526,S
430300.BJ,20200526,S
430418.BJ,20200526,S
600145.SH,20200526,S
600226.SH,20200526,S
600306.SH,20200526,S
600589.SH,20200526,S
600677.SH,20200526,S
600701.SH,20200526,S
600816.SH,20200526,S
600891.SH,20200526,S
603006.SH,20200526,S
603701.SH,20200526,S
603919.SH,20200526,S
830964.BJ,20200526,S
831370.BJ,20200526,S
831961.BJ,20200526,S
832278.BJ,20200526,S
832317.BJ,20200526,S
833266.BJ,20200526,S
833874.BJ,20200526,S
833994.BJ,20200526,S
834021.BJ,20200526,S
834415.BJ,20200526,S
834770.BJ,20200526,S
