ts_code,trade_date,suspend_type
603389.SH,20250424,S
000809.SZ,20250425,R
002211.SZ,20250425,R
002808.SZ,20250425,R
300044.SZ,20250425,R
300125.SZ,20250425,R
002153.SZ,20250425,R
603389.SH,20250425,R
000040.SZ,20250425,S
002047.SZ,20250425,S
002515.SZ,20250425,S
002569.SZ,20250425,S
002750.SZ,20250425,S
002789.SZ,20250425,S
002848.SZ,20250425,S
002868.SZ,20250425,S
002898.SZ,20250425,S
300108.SZ,20250425,S
300117.SZ,20250425,S
300280.SZ,20250425,S
300423.SZ,20250425,S
300507.SZ,20250425,S
300630.SZ,20250425,S
301323.SZ,20250425,S
301560.SZ,20250425,S
600070.SH,20250425,S
600228.SH,20250425,S
600705.SH,20250425,S
600811.SH,20250425,S
601028.SH,20250425,S
688621.SH,20250425,S
300630.SZ,20250428,R
600228.SH,20250428,R
002047.SZ,20250428,R
002569.SZ,20250428,R
002789.SZ,20250428,R
002848.SZ,20250428,R
002898.SZ,20250428,R
002515.SZ,20250428,R
002868.SZ,20250428,R
301323.SZ,20250428,R
000040.SZ,20250428,S
000584.SZ,20250428,S
000595.SZ,20250428,S
002076.SZ,20250428,S
002214.SZ,20250428,S
002253.SZ,20250428,S
002529.SZ,20250428,S
002656.SZ,20250428,S
002742.SZ,20250428,S
002750.SZ,20250428,S
002828.SZ,20250428,S
300108.SZ,20250428,S
300117.SZ,20250428,S
300280.SZ,20250428,S
300423.SZ,20250428,S
300507.SZ,20250428,S
300630.SZ,20250428,S
600070.SH,20250428,S
600355.SH,20250428,S
600421.SH,20250428,S
600636.SH,20250428,S
600705.SH,20250428,S
600753.SH,20250428,S
600811.SH,20250428,S
601028.SH,20250428,S
603261.SH,20250428,S
603268.SH,20250428,S
605081.SH,20250428,S
688621.SH,20250428,S
600421.SH,20250429,R
600636.SH,20250429,R
603261.SH,20250429,R
600355.SH,20250429,R
600753.SH,20250429,R
605081.SH,20250429,R
000595.SZ,20250429,R
002214.SZ,20250429,R
002742.SZ,20250429,R
002076.SZ,20250429,R
002253.SZ,20250429,R
002529.SZ,20250429,R
002656.SZ,20250429,R
603268.SH,20250429,R
300423.SZ,20250429,R
000004.SZ,20250429,S
000040.SZ,20250429,S
000504.SZ,20250429,S
000518.SZ,20250429,S
000584.SZ,20250429,S
000615.SZ,20250429,S
000638.SZ,20250429,S
000668.SZ,20250429,S
000691.SZ,20250429,S
000820.SZ,20250429,S
000851.SZ,20250429,S
000929.SZ,20250429,S
002058.SZ,20250429,S
002168.SZ,20250429,S
002231.SZ,20250429,S
002305.SZ,20250429,S
002620.SZ,20250429,S
002630.SZ,20250429,S
002693.SZ,20250429,S
002713.SZ,20250429,S
002717.SZ,20250429,S
002750.SZ,20250429,S
002816.SZ,20250429,S
002828.SZ,20250429,S
002868.SZ,20250429,S
300093.SZ,20250429,S
300108.SZ,20250429,S
300117.SZ,20250429,S
300152.SZ,20250429,S
300198.SZ,20250429,S
300205.SZ,20250429,S
300280.SZ,20250429,S
300313.SZ,20250429,S
300344.SZ,20250429,S
300477.SZ,20250429,S
300507.SZ,20250429,S
300716.SZ,20250429,S
300899.SZ,20250429,S
301288.SZ,20250429,S
600070.SH,20250429,S
600130.SH,20250429,S
600265.SH,20250429,S
600381.SH,20250429,S
600525.SH,20250429,S
600608.SH,20250429,S
600705.SH,20250429,S
600811.SH,20250429,S
601028.SH,20250429,S
603580.SH,20250429,S
603813.SH,20250429,S
603838.SH,20250429,S
605199.SH,20250429,S
688287.SH,20250429,S
688621.SH,20250429,S
600130.SH,20250430,R
603813.SH,20250430,R
603838.SH,20250430,R
605199.SH,20250430,R
000004.SZ,20250430,R
000504.SZ,20250430,R
000518.SZ,20250430,R
000615.SZ,20250430,R
000638.SZ,20250430,R
000668.SZ,20250430,R
000691.SZ,20250430,R
000820.SZ,20250430,R
000851.SZ,20250430,R
000929.SZ,20250430,R
002058.SZ,20250430,R
002168.SZ,20250430,R
002231.SZ,20250430,R
002305.SZ,20250430,R
002620.SZ,20250430,R
002630.SZ,20250430,R
002693.SZ,20250430,R
002713.SZ,20250430,R
002717.SZ,20250430,R
002816.SZ,20250430,R
002868.SZ,20250430,R
300093.SZ,20250430,R
300152.SZ,20250430,R
300198.SZ,20250430,R
300205.SZ,20250430,R
300313.SZ,20250430,R
300344.SZ,20250430,R
300477.SZ,20250430,R
300716.SZ,20250430,R
300899.SZ,20250430,R
301288.SZ,20250430,R
600265.SH,20250430,R
600381.SH,20250430,R
600525.SH,20250430,R
600608.SH,20250430,R
603580.SH,20250430,R
688287.SH,20250430,R
000584.SZ,20250430,S
000695.SZ,20250430,S
002124.SZ,20250430,S
002289.SZ,20250430,S
002336.SZ,20250430,S
002490.SZ,20250430,S
002750.SZ,20250430,S
002828.SZ,20250430,S
003004.SZ,20250430,S
300013.SZ,20250430,S
300108.SZ,20250430,S
300185.SZ,20250430,S
300211.SZ,20250430,S
300280.SZ,20250430,S
300326.SZ,20250430,S
300379.SZ,20250430,S
300472.SZ,20250430,S
300507.SZ,20250430,S
300965.SZ,20250430,S
600107.SH,20250430,S
600165.SH,20250430,S
600190.SH,20250430,S
600193.SH,20250430,S
600200.SH,20250430,S
600238.SH,20250430,S
600360.SH,20250430,S
600387.SH,20250430,S
600462.SH,20250430,S
600599.SH,20250430,S
600705.SH,20250430,S
600715.SH,20250430,S
600804.SH,20250430,S
600892.SH,20250430,S
601028.SH,20250430,S
603003.SH,20250430,S
603007.SH,20250430,S
603388.SH,20250430,S
603389.SH,20250430,S
603398.SH,20250430,S
603608.SH,20250430,S
603721.SH,20250430,S
603789.SH,20250430,S
603843.SH,20250430,S
603879.SH,20250430,S
688184.SH,20250430,S
688282.SH,20250430,S
688511.SH,20250430,S
688621.SH,20250430,S
688646.SH,20250430,S
835305.BJ,20250430,S
839680.BJ,20250430,S
300013.SZ,20250506,R
600107.SH,20250506,R
600193.SH,20250506,R
600715.SH,20250506,R
603608.SH,20250506,R
603721.SH,20250506,R
603789.SH,20250506,R
603879.SH,20250506,R
688282.SH,20250506,R
688511.SH,20250506,R
002124.SZ,20250506,R
002289.SZ,20250506,R
002490.SZ,20250506,R
003004.SZ,20250506,R
300211.SZ,20250506,R
300326.SZ,20250506,R
300379.SZ,20250506,R
300472.SZ,20250506,R
300965.SZ,20250506,R
600165.SH,20250506,R
600190.SH,20250506,R
600200.SH,20250506,R
600238.SH,20250506,R
600360.SH,20250506,R
600599.SH,20250506,R
600892.SH,20250506,R
603007.SH,20250506,R
603388.SH,20250506,R
603389.SH,20250506,R
603398.SH,20250506,R
603843.SH,20250506,R
688184.SH,20250506,R
688646.SH,20250506,R
835305.BJ,20250506,R
839680.BJ,20250506,R
000584.SZ,20250506,S
000622.SZ,20250506,S
000627.SZ,20250506,S
000695.SZ,20250506,S
000989.SZ,20250506,S
002128.SZ,20250506,S
002336.SZ,20250506,S
002750.SZ,20250506,S
002828.SZ,20250506,S
300108.SZ,20250506,S
300185.SZ,20250506,S
300208.SZ,20250506,S
300225.SZ,20250506,S
300280.SZ,20250506,S
300507.SZ,20250506,S
301112.SZ,20250506,S
301316.SZ,20250506,S
600387.SH,20250506,S
600462.SH,20250506,S
600705.SH,20250506,S
600777.SH,20250506,S
600804.SH,20250506,S
601028.SH,20250506,S
603003.SH,20250506,S
688621.SH,20250506,S
000989.SZ,20250507,R
300185.SZ,20250507,R
300507.SZ,20250507,R
000584.SZ,20250507,S
000622.SZ,20250507,S
000627.SZ,20250507,S
000695.SZ,20250507,S
002128.SZ,20250507,S
002336.SZ,20250507,S
002750.SZ,20250507,S
002828.SZ,20250507,S
300108.SZ,20250507,S
300208.SZ,20250507,S
300225.SZ,20250507,S
300280.SZ,20250507,S
300609.SZ,20250507,S
301112.SZ,20250507,S
301316.SZ,20250507,S
600387.SH,20250507,S
600462.SH,20250507,S
600705.SH,20250507,S
600777.SH,20250507,S
600804.SH,20250507,S
601028.SH,20250507,S
603003.SH,20250507,S
688621.SH,20250507,S
002828.SZ,20250508,R
000584.SZ,20250508,S
000622.SZ,20250508,S
000627.SZ,20250508,S
000695.SZ,20250508,S
002128.SZ,20250508,S
002336.SZ,20250508,S
002750.SZ,20250508,S
300108.SZ,20250508,S
300208.SZ,20250508,S
300225.SZ,20250508,S
300280.SZ,20250508,S
300609.SZ,20250508,S
301112.SZ,20250508,S
301316.SZ,20250508,S
600387.SH,20250508,S
600462.SH,20250508,S
600705.SH,20250508,S
600777.SH,20250508,S
600804.SH,20250508,S
601028.SH,20250508,S
603003.SH,20250508,S
688621.SH,20250508,S
000584.SZ,20250509,S
000622.SZ,20250509,S
000627.SZ,20250509,S
000695.SZ,20250509,S
002128.SZ,20250509,S
002336.SZ,20250509,S
002750.SZ,20250509,S
300108.SZ,20250509,S
300208.SZ,20250509,S
300225.SZ,20250509,S
300280.SZ,20250509,S
300609.SZ,20250509,S
301112.SZ,20250509,S
301316.SZ,20250509,S
600387.SH,20250509,S
600462.SH,20250509,S
600705.SH,20250509,S
600777.SH,20250509,S
600804.SH,20250509,S
601028.SH,20250509,S
603003.SH,20250509,S
688621.SH,20250509,S
300609.SZ,20250512,R
000584.SZ,20250512,S
000622.SZ,20250512,S
000627.SZ,20250512,S
000695.SZ,20250512,S
002128.SZ,20250512,S
002336.SZ,20250512,S
002750.SZ,20250512,S
300108.SZ,20250512,S
300208.SZ,20250512,S
300209.SZ,20250512,S
300225.SZ,20250512,S
300280.SZ,20250512,S
301112.SZ,20250512,S
301316.SZ,20250512,S
600387.SH,20250512,S
600462.SH,20250512,S
600705.SH,20250512,S
600777.SH,20250512,S
600804.SH,20250512,S
601028.SH,20250512,S
603003.SH,20250512,S
688621.SH,20250512,S
300209.SZ,20250513,R
688621.SH,20250513,R
000584.SZ,20250513,S
000622.SZ,20250513,S
000627.SZ,20250513,S
000695.SZ,20250513,S
000878.SZ,20250513,S
002128.SZ,20250513,S
002336.SZ,20250513,S
002750.SZ,20250513,S
300108.SZ,20250513,S
300208.SZ,20250513,S
300225.SZ,20250513,S
300280.SZ,20250513,S
301112.SZ,20250513,S
301316.SZ,20250513,S
600387.SH,20250513,S
600462.SH,20250513,S
600705.SH,20250513,S
600777.SH,20250513,S
600804.SH,20250513,S
601028.SH,20250513,S
603003.SH,20250513,S
000584.SZ,20250514,S
000622.SZ,20250514,S
000627.SZ,20250514,S
000695.SZ,20250514,S
000878.SZ,20250514,S
002128.SZ,20250514,S
002336.SZ,20250514,S
002750.SZ,20250514,S
300108.SZ,20250514,S
300208.SZ,20250514,S
300225.SZ,20250514,S
300280.SZ,20250514,S
301112.SZ,20250514,S
301316.SZ,20250514,S
600387.SH,20250514,S
600462.SH,20250514,S
600705.SH,20250514,S
600777.SH,20250514,S
600804.SH,20250514,S
601028.SH,20250514,S
603003.SH,20250514,S
000584.SZ,20250515,S
000622.SZ,20250515,S
000627.SZ,20250515,S
000695.SZ,20250515,S
000878.SZ,20250515,S
002128.SZ,20250515,S
002336.SZ,20250515,S
002750.SZ,20250515,S
300108.SZ,20250515,S
300208.SZ,20250515,S
300225.SZ,20250515,S
300280.SZ,20250515,S
301112.SZ,20250515,S
301316.SZ,20250515,S
600358.SH,20250515,S
600387.SH,20250515,S
600462.SH,20250515,S
600705.SH,20250515,S
600777.SH,20250515,S
600804.SH,20250515,S
601028.SH,20250515,S
603003.SH,20250515,S
000151.SZ,20250516,S
000584.SZ,20250516,S
000622.SZ,20250516,S
000627.SZ,20250516,S
000695.SZ,20250516,S
000878.SZ,20250516,S
002128.SZ,20250516,S
002336.SZ,20250516,S
002750.SZ,20250516,S
300108.SZ,20250516,S
300208.SZ,20250516,S
300225.SZ,20250516,S
300280.SZ,20250516,S
301112.SZ,20250516,S
301316.SZ,20250516,S
600358.SH,20250516,S
600387.SH,20250516,S
600462.SH,20250516,S
600705.SH,20250516,S
600777.SH,20250516,S
600804.SH,20250516,S
601028.SH,20250516,S
603003.SH,20250516,S
000695.SZ,20250519,R
002128.SZ,20250519,R
000151.SZ,20250519,S
000584.SZ,20250519,S
000622.SZ,20250519,S
000627.SZ,20250519,S
000878.SZ,20250519,S
002092.SZ,20250519,S
002259.SZ,20250519,S
002336.SZ,20250519,S
002708.SZ,20250519,S
002750.SZ,20250519,S
300108.SZ,20250519,S
300208.SZ,20250519,S
300225.SZ,20250519,S
300280.SZ,20250519,S
300506.SZ,20250519,S
301112.SZ,20250519,S
301316.SZ,20250519,S
301595.SZ,20250519,S
600234.SH,20250519,S
600358.SH,20250519,S
600387.SH,20250519,S
600462.SH,20250519,S
600671.SH,20250519,S
600705.SH,20250519,S
600777.SH,20250519,S
600804.SH,20250519,S
601028.SH,20250519,S
603003.SH,20250519,S
603363.SH,20250519,S
002092.SZ,20250520,R
600234.SH,20250520,R
600671.SH,20250520,R
603363.SH,20250520,R
002259.SZ,20250520,R
300506.SZ,20250520,R
301112.SZ,20250520,R
301316.SZ,20250520,R
000151.SZ,20250520,S
000584.SZ,20250520,S
000622.SZ,20250520,S
000627.SZ,20250520,S
000878.SZ,20250520,S
002336.SZ,20250520,S
002708.SZ,20250520,S
002750.SZ,20250520,S
300108.SZ,20250520,S
300208.SZ,20250520,S
300225.SZ,20250520,S
300280.SZ,20250520,S
300307.SZ,20250520,S
300691.SZ,20250520,S
600358.SH,20250520,S
600387.SH,20250520,S
600462.SH,20250520,S
600705.SH,20250520,S
600777.SH,20250520,S
600804.SH,20250520,S
601028.SH,20250520,S
603003.SH,20250520,S
000151.SZ,20250521,S
000584.SZ,20250521,S
000622.SZ,20250521,S
000627.SZ,20250521,S
000878.SZ,20250521,S
002289.SZ,20250521,S
002336.SZ,20250521,S
002708.SZ,20250521,S
002748.SZ,20250521,S
002750.SZ,20250521,S
300108.SZ,20250521,S
300208.SZ,20250521,S
300225.SZ,20250521,S
300280.SZ,20250521,S
300307.SZ,20250521,S
300691.SZ,20250521,S
301007.SZ,20250521,S
600358.SH,20250521,S
600387.SH,20250521,S
600462.SH,20250521,S
600705.SH,20250521,S
600777.SH,20250521,S
600804.SH,20250521,S
601028.SH,20250521,S
603003.SH,20250521,S
603306.SH,20250521,S
002748.SZ,20250522,R
000151.SZ,20250522,S
000584.SZ,20250522,S
000622.SZ,20250522,S
000627.SZ,20250522,S
000878.SZ,20250522,S
002289.SZ,20250522,S
002336.SZ,20250522,S
002708.SZ,20250522,S
002750.SZ,20250522,S
002951.SZ,20250522,S
300108.SZ,20250522,S
300208.SZ,20250522,S
300225.SZ,20250522,S
300280.SZ,20250522,S
300307.SZ,20250522,S
300536.SZ,20250522,S
300672.SZ,20250522,S
300691.SZ,20250522,S
301007.SZ,20250522,S
301033.SZ,20250522,S
600358.SH,20250522,S
600387.SH,20250522,S
600462.SH,20250522,S
600705.SH,20250522,S
600777.SH,20250522,S
600804.SH,20250522,S
601028.SH,20250522,S
603003.SH,20250522,S
603306.SH,20250522,S
300536.SZ,20250523,R
002951.SZ,20250523,R
301007.SZ,20250523,R
000151.SZ,20250523,S
000584.SZ,20250523,S
000622.SZ,20250523,S
000627.SZ,20250523,S
000878.SZ,20250523,S
002289.SZ,20250523,S
002336.SZ,20250523,S
002708.SZ,20250523,S
002750.SZ,20250523,S
300108.SZ,20250523,S
300208.SZ,20250523,S
300225.SZ,20250523,S
300280.SZ,20250523,S
300307.SZ,20250523,S
300368.SZ,20250523,S
300672.SZ,20250523,S
300691.SZ,20250523,S
301033.SZ,20250523,S
600358.SH,20250523,S
600387.SH,20250523,S
600462.SH,20250523,S
600705.SH,20250523,S
600777.SH,20250523,S
600804.SH,20250523,S
601028.SH,20250523,S
603003.SH,20250523,S
603306.SH,20250523,S
300368.SZ,20250526,R
000878.SZ,20250526,R
002289.SZ,20250526,R
000151.SZ,20250526,S
000584.SZ,20250526,S
000622.SZ,20250526,S
000627.SZ,20250526,S
002336.SZ,20250526,S
002480.SZ,20250526,S
002708.SZ,20250526,S
002750.SZ,20250526,S
300020.SZ,20250526,S
300108.SZ,20250526,S
300208.SZ,20250526,S
300225.SZ,20250526,S
300280.SZ,20250526,S
300307.SZ,20250526,S
300672.SZ,20250526,S
300691.SZ,20250526,S
301033.SZ,20250526,S
301357.SZ,20250526,S
600358.SH,20250526,S
600387.SH,20250526,S
600462.SH,20250526,S
600705.SH,20250526,S
600777.SH,20250526,S
600804.SH,20250526,S
601028.SH,20250526,S
603003.SH,20250526,S
603019.SH,20250526,S
603306.SH,20250526,S
688041.SH,20250526,S
872808.BJ,20250526,S
300020.SZ,20250527,R
000151.SZ,20250527,S
000584.SZ,20250527,S
000622.SZ,20250527,S
000627.SZ,20250527,S
002336.SZ,20250527,S
002480.SZ,20250527,S
002708.SZ,20250527,S
002750.SZ,20250527,S
002826.SZ,20250527,S
300108.SZ,20250527,S
300208.SZ,20250527,S
300225.SZ,20250527,S
300280.SZ,20250527,S
300307.SZ,20250527,S
300672.SZ,20250527,S
300691.SZ,20250527,S
301033.SZ,20250527,S
301357.SZ,20250527,S
600358.SH,20250527,S
600387.SH,20250527,S
600462.SH,20250527,S
600777.SH,20250527,S
600804.SH,20250527,S
603003.SH,20250527,S
603019.SH,20250527,S
603306.SH,20250527,S
688041.SH,20250527,S
872808.BJ,20250527,S
000151.SZ,20250528,R
000584.SZ,20250528,S
000622.SZ,20250528,S
000627.SZ,20250528,S
002114.SZ,20250528,S
002199.SZ,20250528,S
002310.SZ,20250528,S
002336.SZ,20250528,S
002480.SZ,20250528,S
002708.SZ,20250528,S
002750.SZ,20250528,S
002826.SZ,20250528,S
300108.SZ,20250528,S
300208.SZ,20250528,S
300225.SZ,20250528,S
300280.SZ,20250528,S
300307.SZ,20250528,S
300672.SZ,20250528,S
300691.SZ,20250528,S
301033.SZ,20250528,S
301357.SZ,20250528,S
600358.SH,20250528,S
600387.SH,20250528,S
600462.SH,20250528,S
600777.SH,20250528,S
600804.SH,20250528,S
603003.SH,20250528,S
603019.SH,20250528,S
603306.SH,20250528,S
688041.SH,20250528,S
872808.BJ,20250528,S
002310.SZ,20250529,R
600358.SH,20250529,R
000584.SZ,20250529,S
000622.SZ,20250529,S
000627.SZ,20250529,S
001390.SZ,20250529,S
002114.SZ,20250529,S
002199.SZ,20250529,S
002336.SZ,20250529,S
002480.SZ,20250529,S
002708.SZ,20250529,S
002750.SZ,20250529,S
002826.SZ,20250529,S
300208.SZ,20250529,S
300225.SZ,20250529,S
300280.SZ,20250529,S
300307.SZ,20250529,S
300672.SZ,20250529,S
300691.SZ,20250529,S
301033.SZ,20250529,S
301357.SZ,20250529,S
600387.SH,20250529,S
600462.SH,20250529,S
600777.SH,20250529,S
600804.SH,20250529,S
603003.SH,20250529,S
603019.SH,20250529,S
603306.SH,20250529,S
688041.SH,20250529,S
872808.BJ,20250529,S
002708.SZ,20250530,R
000584.SZ,20250530,S
000622.SZ,20250530,S
000627.SZ,20250530,S
002114.SZ,20250530,S
002199.SZ,20250530,S
002336.SZ,20250530,S
002480.SZ,20250530,S
002750.SZ,20250530,S
002826.SZ,20250530,S
300163.SZ,20250530,S
300208.SZ,20250530,S
300225.SZ,20250530,S
300280.SZ,20250530,S
300307.SZ,20250530,S
300600.SZ,20250530,S
300672.SZ,20250530,S
300691.SZ,20250530,S
301033.SZ,20250530,S
301357.SZ,20250530,S
600190.SH,20250530,S
600387.SH,20250530,S
600462.SH,20250530,S
600777.SH,20250530,S
600804.SH,20250530,S
603003.SH,20250530,S
603019.SH,20250530,S
603306.SH,20250530,S
688041.SH,20250530,S
872808.BJ,20250530,S
300163.SZ,20250603,R
300600.SZ,20250603,R
000584.SZ,20250603,S
000622.SZ,20250603,S
000627.SZ,20250603,S
000889.SZ,20250603,S
002114.SZ,20250603,S
002199.SZ,20250603,S
002309.SZ,20250603,S
002336.SZ,20250603,S
002480.SZ,20250603,S
002750.SZ,20250603,S
002826.SZ,20250603,S
002875.SZ,20250603,S
300208.SZ,20250603,S
300225.SZ,20250603,S
300280.SZ,20250603,S
300307.SZ,20250603,S
300672.SZ,20250603,S
300691.SZ,20250603,S
301033.SZ,20250603,S
301357.SZ,20250603,S
600190.SH,20250603,S
600387.SH,20250603,S
600462.SH,20250603,S
600777.SH,20250603,S
600804.SH,20250603,S
600960.SH,20250603,S
603003.SH,20250603,S
603019.SH,20250603,S
603023.SH,20250603,S
603226.SH,20250603,S
603306.SH,20250603,S
688041.SH,20250603,S
872808.BJ,20250603,S
603023.SH,20250604,R
002309.SZ,20250604,R
000889.SZ,20250604,R
300307.SZ,20250604,R
603226.SH,20250604,R
002114.SZ,20250604,R
002826.SZ,20250604,R
300691.SZ,20250604,R
000506.SZ,20250604,S
000584.SZ,20250604,S
000622.SZ,20250604,S
000627.SZ,20250604,S
002199.SZ,20250604,S
002336.SZ,20250604,S
002480.SZ,20250604,S
002750.SZ,20250604,S
002798.SZ,20250604,S
002875.SZ,20250604,S
300208.SZ,20250604,S
300225.SZ,20250604,S
300280.SZ,20250604,S
300672.SZ,20250604,S
301033.SZ,20250604,S
301357.SZ,20250604,S
600190.SH,20250604,S
600387.SH,20250604,S
600462.SH,20250604,S
600777.SH,20250604,S
600804.SH,20250604,S
600960.SH,20250604,S
603003.SH,20250604,S
603019.SH,20250604,S
603306.SH,20250604,S
688041.SH,20250604,S
872808.BJ,20250604,S
000506.SZ,20250605,R
603306.SH,20250605,R
002199.SZ,20250605,R
000584.SZ,20250605,S
000622.SZ,20250605,S
000627.SZ,20250605,S
002336.SZ,20250605,S
002480.SZ,20250605,S
002750.SZ,20250605,S
002762.SZ,20250605,S
002798.SZ,20250605,S
002875.SZ,20250605,S
002955.SZ,20250605,S
300208.SZ,20250605,S
300225.SZ,20250605,S
300280.SZ,20250605,S
300672.SZ,20250605,S
301033.SZ,20250605,S
301357.SZ,20250605,S
600190.SH,20250605,S
600387.SH,20250605,S
600462.SH,20250605,S
600777.SH,20250605,S
600804.SH,20250605,S
600960.SH,20250605,S
603003.SH,20250605,S
603019.SH,20250605,S
603151.SH,20250605,S
688041.SH,20250605,S
872808.BJ,20250605,S
002798.SZ,20250606,R
300672.SZ,20250606,R
301033.SZ,20250606,R
002750.SZ,20250606,R
000403.SZ,20250606,S
000584.SZ,20250606,S
000622.SZ,20250606,S
000627.SZ,20250606,S
002336.SZ,20250606,S
002480.SZ,20250606,S
002762.SZ,20250606,S
002875.SZ,20250606,S
002955.SZ,20250606,S
300208.SZ,20250606,S
300225.SZ,20250606,S
300280.SZ,20250606,S
301357.SZ,20250606,S
600190.SH,20250606,S
600387.SH,20250606,S
600462.SH,20250606,S
600777.SH,20250606,S
600804.SH,20250606,S
600960.SH,20250606,S
603003.SH,20250606,S
603019.SH,20250606,S
603151.SH,20250606,S
688041.SH,20250606,S
872808.BJ,20250606,S
000403.SZ,20250609,S
000584.SZ,20250609,S
000622.SZ,20250609,S
000627.SZ,20250609,S
002336.SZ,20250609,S
002480.SZ,20250609,S
002762.SZ,20250609,S
002875.SZ,20250609,S
002955.SZ,20250609,S
300084.SZ,20250609,S
300208.SZ,20250609,S
300225.SZ,20250609,S
300280.SZ,20250609,S
300327.SZ,20250609,S
300338.SZ,20250609,S
301357.SZ,20250609,S
600190.SH,20250609,S
600387.SH,20250609,S
600462.SH,20250609,S
600777.SH,20250609,S
600804.SH,20250609,S
600960.SH,20250609,S
603003.SH,20250609,S
603019.SH,20250609,S
603151.SH,20250609,S
603336.SH,20250609,S
688041.SH,20250609,S
872808.BJ,20250609,S
600804.SH,20250610,R
603003.SH,20250610,R
300338.SZ,20250610,R
000403.SZ,20250610,R
002480.SZ,20250610,R
002875.SZ,20250610,R
300327.SZ,20250610,R
301357.SZ,20250610,R
603019.SH,20250610,R
688041.SH,20250610,R
872808.BJ,20250610,R
000584.SZ,20250610,S
000609.SZ,20250610,S
000622.SZ,20250610,S
000627.SZ,20250610,S
002336.SZ,20250610,S
002762.SZ,20250610,S
002955.SZ,20250610,S
300084.SZ,20250610,S
300208.SZ,20250610,S
300225.SZ,20250610,S
300280.SZ,20250610,S
301178.SZ,20250610,S
600156.SH,20250610,S
600190.SH,20250610,S
600387.SH,20250610,S
600462.SH,20250610,S
600777.SH,20250610,S
600804.SH,20250610,S
600960.SH,20250610,S
603003.SH,20250610,S
603151.SH,20250610,S
603226.SH,20250610,S
603336.SH,20250610,S
000609.SZ,20250611,R
002955.SZ,20250611,R
000584.SZ,20250611,S
000622.SZ,20250611,S
000627.SZ,20250611,S
002336.SZ,20250611,S
002762.SZ,20250611,S
300084.SZ,20250611,S
300208.SZ,20250611,S
300225.SZ,20250611,S
300280.SZ,20250611,S
301178.SZ,20250611,S
600156.SH,20250611,S
600190.SH,20250611,S
600387.SH,20250611,S
600462.SH,20250611,S
600777.SH,20250611,S
600960.SH,20250611,S
603151.SH,20250611,S
603226.SH,20250611,S
603336.SH,20250611,S
002762.SZ,20250612,R
000525.SZ,20250612,S
000584.SZ,20250612,S
000622.SZ,20250612,S
000627.SZ,20250612,S
002336.SZ,20250612,S
300084.SZ,20250612,S
300208.SZ,20250612,S
300225.SZ,20250612,S
300280.SZ,20250612,S
301178.SZ,20250612,S
600156.SH,20250612,S
600190.SH,20250612,S
600387.SH,20250612,S
600462.SH,20250612,S
600777.SH,20250612,S
600960.SH,20250612,S
603151.SH,20250612,S
603226.SH,20250612,S
603336.SH,20250612,S
603382.SH,20250612,S
603389.SH,20250612,S
000525.SZ,20250613,R
603226.SH,20250613,R
002336.SZ,20250613,R
000584.SZ,20250613,S
000622.SZ,20250613,S
000627.SZ,20250613,S
000908.SZ,20250613,S
002721.SZ,20250613,S
300046.SZ,20250613,S
300084.SZ,20250613,S
300208.SZ,20250613,S
300225.SZ,20250613,S
300280.SZ,20250613,S
301178.SZ,20250613,S
600156.SH,20250613,S
600190.SH,20250613,S
600387.SH,20250613,S
600462.SH,20250613,S
600777.SH,20250613,S
600960.SH,20250613,S
603151.SH,20250613,S
603336.SH,20250613,S
603389.SH,20250613,S
600387.SH,20250616,R
000908.SZ,20250616,R
002721.SZ,20250616,R
603336.SH,20250616,R
300084.SZ,20250616,R
000584.SZ,20250616,S
000622.SZ,20250616,S
000627.SZ,20250616,S
002052.SZ,20250616,S
300046.SZ,20250616,S
300167.SZ,20250616,S
300208.SZ,20250616,S
300225.SZ,20250616,S
300280.SZ,20250616,S
301178.SZ,20250616,S
600156.SH,20250616,S
600190.SH,20250616,S
600462.SH,20250616,S
600777.SH,20250616,S
600960.SH,20250616,S
603151.SH,20250616,S
603389.SH,20250616,S
839680.BJ,20250616,S
839680.BJ,20250617,R
002052.SZ,20250617,R
300167.SZ,20250617,R
600960.SH,20250617,R
603151.SH,20250617,R
603389.SH,20250617,R
000584.SZ,20250617,S
000622.SZ,20250617,S
000627.SZ,20250617,S
300046.SZ,20250617,S
300208.SZ,20250617,S
300225.SZ,20250617,S
300280.SZ,20250617,S
301178.SZ,20250617,S
600156.SH,20250617,S
600190.SH,20250617,S
600462.SH,20250617,S
600777.SH,20250617,S
000584.SZ,20250618,S
000622.SZ,20250618,S
000627.SZ,20250618,S
300046.SZ,20250618,S
300208.SZ,20250618,S
300225.SZ,20250618,S
300280.SZ,20250618,S
301178.SZ,20250618,S
600156.SH,20250618,S
600190.SH,20250618,S
600462.SH,20250618,S
600777.SH,20250618,S
000584.SZ,20250619,S
000622.SZ,20250619,S
000627.SZ,20250619,S
300046.SZ,20250619,S
300208.SZ,20250619,S
300225.SZ,20250619,S
300280.SZ,20250619,S
301178.SZ,20250619,S
600156.SH,20250619,S
600190.SH,20250619,S
600360.SH,20250619,S
600462.SH,20250619,S
600777.SH,20250619,S
000584.SZ,20250620,R
300046.SZ,20250620,R
000622.SZ,20250620,S
000627.SZ,20250620,S
300208.SZ,20250620,S
300225.SZ,20250620,S
300280.SZ,20250620,S
300959.SZ,20250620,S
301178.SZ,20250620,S
600156.SH,20250620,S
