ts_code,trade_date,up_limit,down_limit
600993.SH,20251110,31.72,25.96
600992.SH,20251110,16.06,13.14
600990.SH,20251110,28.62,23.42
600989.SH,20251110,21.27,17.41
600988.SH,20251110,32.59,26.67
600987.SH,20251110,7.96,6.52
600986.SH,20251110,10.02,8.2
600985.SH,20251110,14.92,12.2
600984.SH,20251110,4.33,3.55
600983.SH,20251110,11.36,9.3
600982.SH,20251110,5.42,4.44
600981.SH,20251110,3.2,2.62
600980.SH,20251110,26.19,21.43
600979.SH,20251110,5.5,4.5
600977.SH,20251110,20.16,16.5
600976.SH,20251110,42.79,35.01
600975.SH,20251110,6.94,5.68
600973.SH,20251110,6.55,5.36
600971.SH,20251110,8.1,6.62
600970.SH,20251110,10.56,8.64
600969.SH,20251110,9.02,7.38
600968.SH,20251110,4.39,3.59
600967.SH,20251110,20.0,16.36
600966.SH,20251110,6.15,5.03
600965.SH,20251110,5.84,4.78
600963.SH,20251110,4.99,4.09
600962.SH,20251110,23.2,18.98
600961.SH,20251110,16.47,13.47
600960.SH,20251110,6.02,4.92
600959.SH,20251110,4.09,3.35
600958.SH,20251110,11.81,9.67
600956.SH,20251110,9.14,7.48
600955.SH,20251110,16.29,13.33
600941.SH,20251110,118.31,96.8
600939.SH,20251110,4.37,3.57
600938.SH,20251110,31.3,25.61
600936.SH,20251110,4.09,3.35
600935.SH,20251110,3.03,2.48
600933.SH,20251110,23.6,19.31
600930.SH,20251110,7.13,5.83
600929.SH,20251110,6.53,5.35
600928.SH,20251110,4.37,3.57
600927.SH,20251110,16.63,13.61
600926.SH,20251110,17.5,14.32
600925.SH,20251110,5.48,4.48
600919.SH,20251110,12.17,9.95
600918.SH,20251110,7.58,6.2
600917.SH,20251110,6.88,5.63
600916.SH,20251110,9.1,7.44
600909.SH,20251110,7.19,5.89
600908.SH,20251110,6.81,5.57
600906.SH,20251110,7.95,6.51
600905.SH,20251110,4.75,3.89
600903.SH,20251110,7.81,6.39
600901.SH,20251110,6.79,5.55
600900.SH,20251110,31.37,25.67
600897.SH,20251110,18.37,15.03
600895.SH,20251110,44.34,36.28
600894.SH,20251110,10.69,8.75
600893.SH,20251110,43.1,35.26
600892.SH,20251110,4.16,3.76
600889.SH,20251110,16.97,13.89
600888.SH,20251110,9.6,7.86
600887.SH,20251110,30.02,24.56
600886.SH,20251110,16.2,13.26
600885.SH,20251110,36.16,29.58
600884.SH,20251110,14.62,11.96
600883.SH,20251110,9.58,7.84
600882.SH,20251110,27.23,22.28
600881.SH,20251110,2.08,1.7
600880.SH,20251110,5.53,4.53
600879.SH,20251110,12.06,9.86
600877.SH,20251110,15.66,12.82
600876.SH,20251110,12.43,10.17
600875.SH,20251110,24.79,20.29
600874.SH,20251110,7.21,5.9
600873.SH,20251110,12.67,10.37
600872.SH,20251110,20.1,16.44
600871.SH,20251110,2.54,2.08
600869.SH,20251110,8.68,7.1
600868.SH,20251110,3.48,2.84
600867.SH,20251110,10.05,8.23
600866.SH,20251110,8.07,6.61
600865.SH,20251110,10.11,8.27
600864.SH,20251110,7.99,6.53
600863.SH,20251110,5.09,4.17
600862.SH,20251110,24.49,20.03
600861.SH,20251110,20.71,16.95
600860.SH,20251110,13.78,11.28
600859.SH,20251110,16.09,13.17
600858.SH,20251110,6.29,5.15
600857.SH,20251110,19.23,15.73
600855.SH,20251110,16.83,13.77
600854.SH,20251110,6.08,4.98
600853.SH,20251110,4.8,3.92
600851.SH,20251110,7.57,6.19
600850.SH,20251110,28.52,23.34
600848.SH,20251110,12.94,10.58
600847.SH,20251110,14.18,11.6
600846.SH,20251110,15.62,12.78
600845.SH,20251110,25.08,20.52
600844.SH,20251110,3.62,2.96
600843.SH,20251110,13.29,10.87
600841.SH,20251110,7.23,5.91
600839.SH,20251110,11.08,9.06
600838.SH,20251110,9.71,7.95
600835.SH,20251110,29.01,23.73
600834.SH,20251110,9.85,8.06
600833.SH,20251110,15.43,12.63
600831.SH,20251110,5.51,4.51
600830.SH,20251110,10.96,8.96
600829.SH,20251110,10.33,8.45
600828.SH,20251110,4.55,3.73
600827.SH,20251110,9.85,8.06
600826.SH,20251110,12.69,10.39
600825.SH,20251110,7.57,6.19
600824.SH,20251110,4.73,3.87
600822.SH,20251110,12.6,10.31
600821.SH,20251110,6.37,5.21
600820.SH,20251110,7.34,6.0
600819.SH,20251110,9.36,7.66
600818.SH,20251110,11.61,9.5
600817.SH,20251110,12.91,10.57
600816.SH,20251110,3.27,2.67
600815.SH,20251110,4.02,3.29
600814.SH,20251110,8.25,6.75
600812.SH,20251110,6.79,5.55
600810.SH,20251110,10.85,8.87
600809.SH,20251110,205.81,168.39
600808.SH,20251110,4.62,3.78
600807.SH,20251110,3.81,3.11
600805.SH,20251110,6.29,5.15
600803.SH,20251110,22.11,18.09
600802.SH,20251110,7.95,6.51
600801.SH,20251110,26.71,21.85
600800.SH,20251110,4.52,3.7
600798.SH,20251110,4.49,3.67
600797.SH,20251110,11.5,9.41
600796.SH,20251110,7.48,6.12
600795.SH,20251110,6.0,4.91
600794.SH,20251110,4.59,3.75
600793.SH,20251110,25.6,20.94
600792.SH,20251110,5.09,4.17
600791.SH,20251110,5.83,4.77
600790.SH,20251110,4.29,3.51
600789.SH,20251110,11.44,9.36
600787.SH,20251110,6.66,5.45
600785.SH,20251110,14.88,12.18
600784.SH,20251110,7.46,6.1
600783.SH,20251110,16.38,13.4
600782.SH,20251110,4.7,3.84
600780.SH,20251110,6.88,5.63
600779.SH,20251110,45.65,37.35
600778.SH,20251110,7.61,6.23
600777.SH,20251110,4.25,3.85
600776.SH,20251110,14.52,11.88
600775.SH,20251110,13.32,10.9
600774.SH,20251110,10.96,8.96
600773.SH,20251110,14.14,11.57
600771.SH,20251110,22.0,18.0
600770.SH,20251110,6.07,4.97
600769.SH,20251110,15.41,12.61
600768.SH,20251110,15.07,12.33
600765.SH,20251110,18.47,15.11
600764.SH,20251110,34.07,27.87
600763.SH,20251110,46.63,38.15
600761.SH,20251110,22.85,18.69
600760.SH,20251110,65.8,53.84
600759.SH,20251110,3.01,2.47
600758.SH,20251110,4.68,3.83
600757.SH,20251110,9.83,8.05
600756.SH,20251110,19.92,16.3
600755.SH,20251110,7.21,5.9
600754.SH,20251110,25.21,20.63
600753.SH,20251110,8.0,7.24
600751.SH,20251110,4.9,4.01
600750.SH,20251110,23.44,19.18
600749.SH,20251110,20.16,16.5
600748.SH,20251110,7.51,6.15
600746.SH,20251110,8.26,6.76
600745.SH,20251110,49.5,40.5
600744.SH,20251110,7.49,6.13
600743.SH,20251110,2.37,1.94
600742.SH,20251110,11.12,9.1
600741.SH,20251110,22.69,18.57
600740.SH,20251110,4.87,3.99
600739.SH,20251110,14.1,11.54
600738.SH,20251110,6.05,4.95
600737.SH,20251110,17.46,14.28
600736.SH,20251110,6.57,5.37
600735.SH,20251110,6.96,6.3
600734.SH,20251110,4.17,3.41
600733.SH,20251110,8.94,7.32
600732.SH,20251110,18.0,14.72
600731.SH,20251110,8.4,6.88
600730.SH,20251110,10.6,8.68
600729.SH,20251110,30.78,25.18
600728.SH,20251110,7.32,5.99
600727.SH,20251110,8.47,6.93
600726.SH,20251110,2.95,2.41
600725.SH,20251110,4.3,3.52
600724.SH,20251110,6.03,4.93
600722.SH,20251110,7.36,6.02
600721.SH,20251110,9.86,8.06
600720.SH,20251110,8.43,6.89
600719.SH,20251110,7.11,5.81
600718.SH,20251110,11.36,9.3
600717.SH,20251110,5.36,4.38
600716.SH,20251110,4.59,3.75
600715.SH,20251110,2.79,2.29
600714.SH,20251110,13.89,11.37
600713.SH,20251110,5.67,4.64
600712.SH,20251110,8.02,6.56
600711.SH,20251110,12.42,10.16
600710.SH,20251110,12.74,10.42
600708.SH,20251110,4.19,3.43
600707.SH,20251110,6.55,5.36
600706.SH,20251110,11.56,9.46
600704.SH,20251110,6.41,5.25
600703.SH,20251110,15.25,12.47
600702.SH,20251110,65.63,53.69
600699.SH,20251110,31.82,26.04
600698.SH,20251110,10.75,8.79
600697.SH,20251110,15.19,12.43
600696.SH,20251110,5.92,5.36
600694.SH,20251110,19.92,16.3
600693.SH,20251110,7.51,6.15
600692.SH,20251110,9.16,7.5
600691.SH,20251110,3.63,2.97
600690.SH,20251110,29.26,23.94
600689.SH,20251110,16.65,13.63
600688.SH,20251110,3.08,2.52
600686.SH,20251110,16.91,13.83
600685.SH,20251110,29.73,24.33
600684.SH,20251110,5.43,4.45
600683.SH,20251110,5.26,4.3
600682.SH,20251110,8.21,6.71
600681.SH,20251110,5.09,4.17
600679.SH,20251110,14.63,11.97
600678.SH,20251110,12.0,9.82
600676.SH,20251110,6.88,5.63
600675.SH,20251110,3.19,2.61
600674.SH,20251110,16.6,13.58
600673.SH,20251110,23.28,19.04
600671.SH,20251110,20.69,16.93
600668.SH,20251110,13.09,10.71
600667.SH,20251110,10.67,8.73
600666.SH,20251110,3.99,3.27
600665.SH,20251110,3.96,3.24
600664.SH,20251110,4.07,3.33
600663.SH,20251110,9.38,7.68
600662.SH,20251110,5.9,4.82
600661.SH,20251110,11.66,9.54
600660.SH,20251110,74.83,61.23
600658.SH,20251110,6.57,5.37
600657.SH,20251110,4.14,3.38
600655.SH,20251110,6.01,4.91
600654.SH,20251110,4.14,3.38
600653.SH,20251110,2.31,1.89
600651.SH,20251110,8.64,7.07
600650.SH,20251110,16.71,13.67
600649.SH,20251110,5.08,4.16
600648.SH,20251110,12.08,9.88
600645.SH,20251110,27.06,22.14
600644.SH,20251110,13.04,10.67
600643.SH,20251110,6.26,5.12
600642.SH,20251110,9.26,7.58
600641.SH,20251110,20.26,16.58
600640.SH,20251110,14.78,12.1
600639.SH,20251110,12.38,10.13
600638.SH,20251110,6.57,5.37
600637.SH,20251110,11.02,9.02
600636.SH,20251110,8.99,8.13
600635.SH,20251110,7.26,5.94
600633.SH,20251110,14.77,12.09
600630.SH,20251110,10.13,8.29
600629.SH,20251110,23.97,19.61
600628.SH,20251110,8.4,6.88
600626.SH,20251110,5.64,4.62
600624.SH,20251110,6.04,5.46
600623.SH,20251110,9.0,7.36
600622.SH,20251110,3.26,2.66
600621.SH,20251110,17.8,14.56
600620.SH,20251110,7.06,5.78
600619.SH,20251110,23.34,19.1
600618.SH,20251110,13.75,11.25
600617.SH,20251110,3.92,3.2
600616.SH,20251110,6.35,5.19
600615.SH,20251110,13.72,11.22
600613.SH,20251110,7.22,5.9
600612.SH,20251110,50.85,41.61
600611.SH,20251110,6.42,5.26
600610.SH,20251110,13.53,11.07
600609.SH,20251110,5.39,4.41
600608.SH,20251110,4.65,4.21
600606.SH,20251110,1.96,1.6
600605.SH,20251110,33.29,27.23
600604.SH,20251110,6.57,5.37
600603.SH,20251110,8.28,6.78
600602.SH,20251110,21.18,17.33
600601.SH,20251110,13.05,10.67
600600.SH,20251110,71.42,58.44
600599.SH,20251110,10.49,9.49
600598.SH,20251110,16.14,13.2
600597.SH,20251110,9.21,7.53
600596.SH,20251110,11.83,9.68
600595.SH,20251110,8.0,6.54
600594.SH,20251110,4.75,3.89
600593.SH,20251110,53.24,43.56
600592.SH,20251110,24.92,20.39
600590.SH,20251110,10.52,8.6
600589.SH,20251110,8.01,6.55
600588.SH,20251110,16.13,13.19
600587.SH,20251110,16.94,13.86
600586.SH,20251110,7.21,5.9
600585.SH,20251110,25.65,20.99
600584.SH,20251110,42.81,35.03
600583.SH,20251110,6.31,5.17
600582.SH,20251110,6.77,5.54
600581.SH,20251110,4.9,4.01
600580.SH,20251110,49.27,40.31
600579.SH,20251110,10.24,8.38
600578.SH,20251110,5.41,4.43
600577.SH,20251110,12.21,9.99
600576.SH,20251110,7.92,6.48
600575.SH,20251110,4.14,3.38
600573.SH,20251110,12.82,10.49
600572.SH,20251110,5.24,4.28
600571.SH,20251110,18.4,15.06
600570.SH,20251110,32.58,26.66
600569.SH,20251110,2.94,2.4
600568.SH,20251110,2.06,1.86
600567.SH,20251110,1.97,1.61
600566.SH,20251110,28.9,23.64
600563.SH,20251110,136.18,111.42
600562.SH,20251110,30.03,24.57
600561.SH,20251110,8.2,6.71
600560.SH,20251110,20.08,16.43
600559.SH,20251110,18.34,15.0
600558.SH,20251110,6.75,5.53
600557.SH,20251110,16.75,13.71
600556.SH,20251110,7.04,5.76
600552.SH,20251110,13.5,11.04
600551.SH,20251110,9.9,8.1
600550.SH,20251110,12.14,9.94
600549.SH,20251110,38.4,31.42
600548.SH,20251110,11.41,9.33
600547.SH,20251110,38.73,31.69
600546.SH,20251110,12.85,10.51
600545.SH,20251110,3.27,2.67
600543.SH,20251110,7.14,5.84
600540.SH,20251110,5.54,4.54
600539.SH,20251110,11.95,9.77
600538.SH,20251110,6.34,5.18
600537.SH,20251110,4.86,3.98
600536.SH,20251110,54.18,44.33
600535.SH,20251110,16.92,13.84
600533.SH,20251110,3.17,2.59
600531.SH,20251110,12.96,10.6
600530.SH,20251110,8.81,7.21
600529.SH,20251110,23.0,18.82
600528.SH,20251110,9.31,7.61
600527.SH,20251110,2.55,2.09
600526.SH,20251110,6.45,5.27
600525.SH,20251110,3.8,3.44
600523.SH,20251110,15.79,12.92
600522.SH,20251110,19.4,15.88
600521.SH,20251110,20.08,16.43
600520.SH,20251110,29.05,23.77
600519.SH,20251110,1576.66,1290.0
600518.SH,20251110,2.26,1.85
600517.SH,20251110,7.6,6.22
600516.SH,20251110,7.05,5.77
600515.SH,20251110,6.08,4.98
600513.SH,20251110,23.85,19.51
600512.SH,20251110,2.87,2.35
600511.SH,20251110,32.9,26.92
600510.SH,20251110,9.78,8.0
600509.SH,20251110,9.83,8.05
600508.SH,20251110,15.04,12.3
600507.SH,20251110,6.81,5.57
600506.SH,20251110,32.73,26.78
600505.SH,20251110,15.91,13.01
600503.SH,20251110,3.49,2.85
600502.SH,20251110,5.28,4.32
600501.SH,20251110,24.2,19.8
600500.SH,20251110,4.77,3.91
600499.SH,20251110,14.21,11.63
600498.SH,20251110,26.76,21.9
600497.SH,20251110,7.3,5.98
600496.SH,20251110,4.8,3.92
600495.SH,20251110,5.72,4.68
600493.SH,20251110,8.05,6.59
600491.SH,20251110,3.7,3.02
600490.SH,20251110,8.92,7.3
600489.SH,20251110,23.19,18.97
600488.SH,20251110,4.82,3.94
600487.SH,20251110,24.17,19.77
600486.SH,20251110,75.05,61.41
600483.SH,20251110,11.61,9.5
600482.SH,20251110,23.05,18.86
600481.SH,20251110,8.02,6.56
600480.SH,20251110,14.14,11.57
600479.SH,20251110,11.87,9.71
600478.SH,20251110,8.56,7.0
600477.SH,20251110,3.08,2.52
600476.SH,20251110,18.94,15.5
600475.SH,20251110,19.43,15.89
600470.SH,20251110,7.46,6.1
600469.SH,20251110,7.83,6.41
600468.SH,20251110,8.01,6.55
600467.SH,20251110,2.74,2.24
600463.SH,20251110,13.75,11.25
600461.SH,20251110,10.25,8.39
600460.SH,20251110,32.55,26.63
600459.SH,20251110,18.8,15.38
600458.SH,20251110,15.49,12.67
600456.SH,20251110,36.15,29.57
600455.SH,20251110,30.94,25.32
600452.SH,20251110,10.98,8.98
600449.SH,20251110,15.29,12.51
600448.SH,20251110,3.98,3.26
600446.SH,20251110,17.7,14.48
600444.SH,20251110,22.35,18.29
600439.SH,20251110,3.44,2.82
600438.SH,20251110,29.32,23.99
600436.SH,20251110,193.24,158.1
600435.SH,20251110,15.47,12.65
600433.SH,20251110,3.72,3.04
600429.SH,20251110,5.47,4.47
600428.SH,20251110,8.05,6.59
600426.SH,20251110,29.23,23.91
600425.SH,20251110,5.25,4.29
600423.SH,20251110,4.35,3.56
600422.SH,20251110,14.91,12.2
600421.SH,20251110,7.25,6.56
600420.SH,20251110,11.54,9.44
600419.SH,20251110,10.85,8.87
600418.SH,20251110,51.65,42.26
600416.SH,20251110,16.73,13.69
600415.SH,20251110,19.37,15.85
600410.SH,20251110,20.06,16.42
600409.SH,20251110,6.62,5.42
600408.SH,20251110,4.38,3.58
600406.SH,20251110,27.67,22.64
600405.SH,20251110,6.5,5.32
600403.SH,20251110,9.12,7.46
600400.SH,20251110,2.86,2.34
600399.SH,20251110,6.25,5.11
600398.SH,20251110,6.84,5.6
600397.SH,20251110,7.9,6.46
600396.SH,20251110,3.58,2.93
600395.SH,20251110,5.7,4.66
600392.SH,20251110,24.45,20.01
600391.SH,20251110,31.67,25.91
600390.SH,20251110,6.45,5.27
600389.SH,20251110,26.15,21.39
600388.SH,20251110,18.76,15.35
600386.SH,20251110,5.46,4.46
600383.SH,20251110,4.25,3.47
600382.SH,20251110,8.59,7.03
600381.SH,20251110,5.02,4.54
600380.SH,20251110,13.55,11.09
600379.SH,20251110,14.89,12.19
600378.SH,20251110,35.66,29.18
600377.SH,20251110,15.15,12.39
600376.SH,20251110,6.78,5.54
600375.SH,20251110,7.93,6.49
600373.SH,20251110,12.86,10.52
600372.SH,20251110,13.5,11.04
600371.SH,20251110,10.18,8.33
600370.SH,20251110,2.81,2.3
600369.SH,20251110,5.19,4.25
600368.SH,20251110,4.76,3.9
600367.SH,20251110,18.98,15.53
600366.SH,20251110,15.1,12.36
600365.SH,20251110,3.48,3.14
600363.SH,20251110,64.38,52.68
600362.SH,20251110,43.86,35.88
600361.SH,20251110,5.04,4.12
600360.SH,20251110,8.58,7.76
600359.SH,20251110,7.94,6.5
600358.SH,20251110,6.1,5.52
600356.SH,20251110,10.33,8.45
600355.SH,20251110,3.45,3.13
600354.SH,20251110,7.23,5.91
600353.SH,20251110,17.51,14.33
600352.SH,20251110,12.13,9.93
600351.SH,20251110,7.52,6.16
600350.SH,20251110,10.37,8.49
600348.SH,20251110,9.81,8.03
600346.SH,20251110,21.33,17.45
600345.SH,20251110,28.71,23.49
600343.SH,20251110,17.52,14.34
600340.SH,20251110,2.39,1.95
600339.SH,20251110,4.07,3.33
600338.SH,20251110,16.14,13.2
600337.SH,20251110,2.54,2.08
600336.SH,20251110,7.83,6.41
600335.SH,20251110,7.06,5.78
600333.SH,20251110,7.77,6.35
600332.SH,20251110,29.48,24.12
600331.SH,20251110,12.01,9.83
600330.SH,20251110,11.06,9.05
600329.SH,20251110,54.01,44.19
600328.SH,20251110,9.11,7.45
600327.SH,20251110,5.31,4.35
600326.SH,20251110,13.99,11.45
600325.SH,20251110,5.41,4.43
600323.SH,20251110,32.78,26.82
600322.SH,20251110,2.82,2.3
600320.SH,20251110,5.38,4.4
600319.SH,20251110,9.79,8.01
600318.SH,20251110,10.32,8.44
600316.SH,20251110,37.25,30.47
600315.SH,20251110,26.38,21.58
600313.SH,20251110,7.25,5.93
600312.SH,20251110,21.4,17.51
600310.SH,20251110,4.48,3.66
600309.SH,20251110,71.8,58.74
600308.SH,20251110,4.54,3.72
600307.SH,20251110,1.93,1.58
600305.SH,20251110,9.01,7.37
600303.SH,20251110,4.27,3.49
600302.SH,20251110,11.66,9.54
600301.SH,20251110,31.9,26.1
600300.SH,20251110,3.94,3.22
600299.SH,20251110,10.48,8.58
600298.SH,20251110,42.24,34.56
600295.SH,20251110,12.93,10.58
600293.SH,20251110,3.7,3.02
600292.SH,20251110,18.55,15.17
600289.SH,20251110,6.87,6.21
600288.SH,20251110,18.06,14.78
600287.SH,20251110,6.39,5.23
600285.SH,20251110,24.86,20.34
600284.SH,20251110,8.61,7.05
600283.SH,20251110,10.78,8.82
600282.SH,20251110,6.13,5.01
600281.SH,20251110,6.91,5.65
600280.SH,20251110,3.65,2.99
600279.SH,20251110,6.29,5.15
600278.SH,20251110,8.97,7.34
600276.SH,20251110,67.74,55.42
600273.SH,20251110,10.04,8.22
600272.SH,20251110,14.88,12.18
600271.SH,20251110,9.23,7.55
600269.SH,20251110,6.05,4.95
600268.SH,20251110,14.14,11.57
600267.SH,20251110,12.02,9.84
600266.SH,20251110,5.34,4.37
600265.SH,20251110,21.84,19.76
600262.SH,20251110,31.24,25.56
600261.SH,20251110,3.91,3.2
600259.SH,20251110,58.67,48.01
600258.SH,20251110,16.15,13.21
600257.SH,20251110,6.69,5.47
600256.SH,20251110,5.97,4.89
600255.SH,20251110,4.16,3.4
600252.SH,20251110,3.07,2.51
600251.SH,20251110,9.82,8.04
600250.SH,20251110,11.68,9.56
600249.SH,20251110,7.24,5.92
600248.SH,20251110,4.21,3.45
600246.SH,20251110,12.69,10.39
600243.SH,20251110,5.58,5.04
600241.SH,20251110,10.23,8.37
600239.SH,20251110,2.94,2.4
600238.SH,20251110,7.19,6.51
600237.SH,20251110,9.24,7.56
600236.SH,20251110,8.11,6.63
600235.SH,20251110,7.88,6.44
600234.SH,20251110,13.09,10.71
600233.SH,20251110,18.15,14.85
600232.SH,20251110,7.8,6.38
600231.SH,20251110,2.57,2.11
600230.SH,20251110,14.47,11.84
600229.SH,20251110,7.52,6.16
600228.SH,20251110,6.97,6.31
600227.SH,20251110,2.84,2.32
600226.SH,20251110,4.65,3.81
600223.SH,20251110,8.55,6.99
600222.SH,20251110,7.43,6.08
600221.SH,20251110,2.01,1.65
600219.SH,20251110,5.72,4.68
600218.SH,20251110,11.83,9.68
600217.SH,20251110,4.8,3.92
600216.SH,20251110,16.4,13.42
600215.SH,20251110,8.42,6.89
600212.SH,20251110,9.26,7.58
600211.SH,20251110,50.66,41.45
600210.SH,20251110,8.66,7.08
600208.SH,20251110,4.66,3.82
600207.SH,20251110,6.47,5.29
600206.SH,20251110,23.84,19.5
600203.SH,20251110,16.13,13.19
600202.SH,20251110,7.19,5.89
600201.SH,20251110,11.57,9.47
600200.SH,20251110,1.03,0.93
600199.SH,20251110,11.29,9.23
600198.SH,20251110,9.01,7.37
600197.SH,20251110,16.19,13.25
600196.SH,20251110,31.05,25.41
600195.SH,20251110,8.53,6.98
600193.SH,20251110,4.36,3.94
600192.SH,20251110,11.57,9.47
600191.SH,20251110,10.69,8.75
600189.SH,20251110,8.1,6.62
600188.SH,20251110,16.98,13.9
600187.SH,20251110,3.16,2.58
600186.SH,20251110,6.26,5.12
600185.SH,20251110,7.61,6.23
600184.SH,20251110,19.23,15.73
600183.SH,20251110,68.81,56.3
600182.SH,20251110,17.06,15.44
600180.SH,20251110,5.42,4.44
600179.SH,20251110,5.08,4.16
600178.SH,20251110,14.19,11.61
600177.SH,20251110,8.37,6.85
600176.SH,20251110,17.82,14.58
600173.SH,20251110,9.0,7.36
600172.SH,20251110,7.18,5.88
600171.SH,20251110,36.39,29.77
600170.SH,20251110,3.21,2.63
600169.SH,20251110,2.63,2.38
600168.SH,20251110,5.8,4.74
600167.SH,20251110,8.84,7.24
600166.SH,20251110,3.18,2.6
600165.SH,20251110,4.15,3.75
600163.SH,20251110,6.23,5.09
600162.SH,20251110,2.34,1.92
600161.SH,20251110,20.26,16.58
600160.SH,20251110,38.5,31.5
600159.SH,20251110,3.48,2.84
600158.SH,20251110,10.18,8.33
600157.SH,20251110,1.8,1.48
600156.SH,20251110,9.61,7.87
600155.SH,20251110,8.09,6.62
600153.SH,20251110,11.26,9.22
600152.SH,20251110,7.9,6.46
600151.SH,20251110,9.6,7.86
600150.SH,20251110,39.39,32.23
600149.SH,20251110,6.35,5.19
600148.SH,20251110,22.44,18.36
600143.SH,20251110,21.56,17.64
600141.SH,20251110,35.46,29.02
600138.SH,20251110,10.76,8.8
600137.SH,20251110,22.61,18.5
600136.SH,20251110,1.96,1.78
600135.SH,20251110,8.47,6.93
600133.SH,20251110,10.73,8.78
600132.SH,20251110,58.37,47.75
600131.SH,20251110,20.9,17.1
600130.SH,20251110,4.14,3.74
600129.SH,20251110,22.26,18.22
600128.SH,20251110,12.4,10.14
600127.SH,20251110,7.52,6.16
600126.SH,20251110,10.03,8.21
600125.SH,20251110,7.3,5.98
600123.SH,20251110,7.61,6.23
600121.SH,20251110,6.03,4.93
600120.SH,20251110,7.44,6.08
600119.SH,20251110,9.5,7.78
600118.SH,20251110,48.95,40.05
600117.SH,20251110,3.49,2.85
600116.SH,20251110,7.48,6.12
600115.SH,20251110,5.39,4.41
600114.SH,20251110,32.26,26.4
600113.SH,20251110,48.43,39.63
600111.SH,20251110,53.1,43.44
600110.SH,20251110,7.59,6.21
600109.SH,20251110,10.69,8.75
600108.SH,20251110,3.51,2.87
600107.SH,20251110,7.65,6.93
600106.SH,20251110,7.62,6.24
600105.SH,20251110,15.74,12.88
600104.SH,20251110,17.57,14.37
600103.SH,20251110,4.07,3.33
600101.SH,20251110,11.28,9.23
600100.SH,20251110,9.49,7.77
600099.SH,20251110,12.13,9.93
600098.SH,20251110,8.03,6.57
600097.SH,20251110,12.93,10.58
600096.SH,20251110,37.81,30.93
600095.SH,20251110,13.72,11.22
600094.SH,20251110,5.72,4.68
600089.SH,20251110,29.15,23.85
600088.SH,20251110,18.13,14.83
600085.SH,20251110,37.2,30.44
600084.SH,20251110,6.26,5.12
600082.SH,20251110,5.38,4.4
600081.SH,20251110,13.78,11.28
600080.SH,20251110,8.62,7.06
600079.SH,20251110,22.51,18.41
600078.SH,20251110,13.13,10.75
600076.SH,20251110,3.27,2.67
600075.SH,20251110,5.7,4.66
600073.SH,20251110,7.55,6.17
600072.SH,20251110,13.4,10.96
600071.SH,20251110,24.18,19.78
600067.SH,20251110,4.58,3.74
600066.SH,20251110,35.86,29.34
600064.SH,20251110,9.92,8.12
600063.SH,20251110,6.67,5.45
600062.SH,20251110,21.48,17.58
600061.SH,20251110,8.59,7.03
600060.SH,20251110,26.57,21.74
600059.SH,20251110,10.55,8.63
600058.SH,20251110,10.58,8.66
600057.SH,20251110,9.26,7.58
600056.SH,20251110,12.46,10.2
600055.SH,20251110,17.29,14.15
600054.SH,20251110,12.55,10.27
600053.SH,20251110,23.03,18.85
600052.SH,20251110,5.31,4.35
600051.SH,20251110,8.73,7.15
600050.SH,20251110,6.06,4.96
600048.SH,20251110,7.9,6.46
600039.SH,20251110,10.84,8.87
600038.SH,20251110,39.57,32.37
600037.SH,20251110,8.69,7.11
600036.SH,20251110,46.76,38.26
600035.SH,20251110,4.6,3.76
600033.SH,20251110,4.04,3.3
600032.SH,20251110,8.92,7.3
600031.SH,20251110,24.34,19.92
600030.SH,20251110,31.9,26.1
600029.SH,20251110,7.68,6.28
600028.SH,20251110,6.17,5.05
600027.SH,20251110,6.12,5.0
600026.SH,20251110,13.95,11.41
600025.SH,20251110,10.8,8.84
600023.SH,20251110,5.86,4.8
600022.SH,20251110,1.8,1.48
600021.SH,20251110,31.55,25.81
600020.SH,20251110,5.28,4.32
600019.SH,20251110,8.42,6.89
600018.SH,20251110,6.18,5.06
600017.SH,20251110,3.58,2.93
600016.SH,20251110,4.43,3.63
600015.SH,20251110,7.63,6.25
600012.SH,20251110,16.92,13.84
600011.SH,20251110,9.08,7.43
600010.SH,20251110,2.97,2.43
600009.SH,20251110,35.45,29.01
600008.SH,20251110,3.51,2.87
600007.SH,20251110,22.53,18.43
600006.SH,20251110,8.6,7.04
600004.SH,20251110,10.97,8.97
600000.SH,20251110,12.87,10.53
589990.SH,20251110,1.609,1.073
589980.SH,20251110,1.645,1.097
589960.SH,20251110,1.32,0.88
589950.SH,20251110,1.174,0.782
589900.SH,20251110,1.567,1.045
589890.SH,20251110,1.558,1.038
589880.SH,20251110,1.571,1.047
589860.SH,20251110,1.554,1.036
589850.SH,20251110,1.615,1.077
589820.SH,20251110,1.22,0.814
589800.SH,20251110,1.558,1.038
589780.SH,20251110,1.166,0.778
589770.SH,20251110,1.573,1.049
589720.SH,20251110,1.099,0.733
589700.SH,20251110,1.92,1.28
589680.SH,20251110,1.55,1.034
589660.SH,20251110,1.572,1.048
589630.SH,20251110,1.6,1.066
589600.SH,20251110,1.544,1.03
589580.SH,20251110,1.585,1.057
589560.SH,20251110,1.132,0.754
589550.SH,20251110,1.49,0.994
589520.SH,20251110,0.706,0.47
589500.SH,20251110,1.573,1.049
589380.SH,20251110,1.654,1.102
589300.SH,20251110,1.706,1.138
