ts_code,trade_date,up_limit,down_limit
600988.SH,20221230,19.81,16.21
600987.SH,20221230,7.87,6.44
600986.SH,20221230,5.35,4.37
600985.SH,20221230,14.17,11.59
600984.SH,20221230,5.95,4.87
600983.SH,20221230,7.51,6.15
600982.SH,20221230,4.64,3.8
600981.SH,20221230,3.08,2.52
600980.SH,20221230,15.31,12.53
600979.SH,20221230,3.56,2.92
600977.SH,20221230,14.85,12.15
600976.SH,20221230,54.18,44.33
600975.SH,20221230,7.56,6.18
600973.SH,20221230,5.19,4.25
600971.SH,20221230,7.82,6.4
600970.SH,20221230,9.38,7.68
600969.SH,20221230,8.06,6.6
600968.SH,20221230,3.17,2.59
600967.SH,20221230,9.03,7.39
600966.SH,20221230,9.65,7.89
600965.SH,20221230,9.47,7.75
600963.SH,20221230,5.92,4.84
600962.SH,20221230,14.03,11.48
600961.SH,20221230,7.99,6.53
600960.SH,20221230,3.67,3.01
600959.SH,20221230,3.19,2.61
600958.SH,20221230,9.66,7.9
600956.SH,20221230,10.6,8.68
600955.SH,20221230,22.84,18.68
600941.SH,20221230,75.68,61.92
600939.SH,20221230,3.81,3.11
600938.SH,20221230,16.6,13.58
600936.SH,20221230,3.91,3.2
600935.SH,20221230,4.92,4.02
600933.SH,20221230,20.09,16.43
600929.SH,20221230,8.81,7.21
600928.SH,20221230,3.83,3.13
600927.SH,20221230,17.7,14.48
600926.SH,20221230,14.19,11.61
600919.SH,20221230,8.02,6.56
600918.SH,20221230,7.01,5.73
600917.SH,20221230,8.61,7.05
600916.SH,20221230,13.92,11.39
600909.SH,20221230,5.06,4.14
600908.SH,20221230,5.81,4.75
600906.SH,20221230,8.43,6.89
600905.SH,20221230,6.27,5.13
600903.SH,20221230,8.53,6.98
600901.SH,20221230,5.94,4.86
600900.SH,20221230,22.88,18.72
600898.SH,20221230,5.75,4.71
600897.SH,20221230,18.08,14.8
600895.SH,20221230,12.41,10.15
600894.SH,20221230,7.07,5.79
600893.SH,20221230,46.5,38.04
600892.SH,20221230,5.67,4.64
600889.SH,20221230,5.5,4.5
600888.SH,20221230,9.09,7.43
600887.SH,20221230,33.96,27.78
600886.SH,20221230,11.74,9.6
600885.SH,20221230,36.92,30.2
600884.SH,20221230,20.48,16.76
600883.SH,20221230,7.83,6.41
600882.SH,20221230,34.44,28.18
600881.SH,20221230,2.63,2.15
600880.SH,20221230,5.62,4.6
600879.SH,20221230,7.46,6.1
600877.SH,20221230,15.18,12.42
600876.SH,20221230,21.78,17.82
600875.SH,20221230,23.38,19.13
600874.SH,20221230,6.62,5.42
600873.SH,20221230,11.34,9.28
600872.SH,20221230,40.37,33.03
600871.SH,20221230,2.16,1.76
600869.SH,20221230,5.52,4.52
600868.SH,20221230,2.9,2.38
600867.SH,20221230,10.13,8.29
600866.SH,20221230,6.47,5.29
600865.SH,20221230,10.19,8.33
600864.SH,20221230,5.16,4.22
600863.SH,20221230,3.8,3.11
600862.SH,20221230,24.6,20.12
600861.SH,20221230,23.84,19.5
600860.SH,20221230,15.24,12.47
600859.SH,20221230,30.8,25.2
600858.SH,20221230,7.02,5.74
600857.SH,20221230,11.76,9.62
600855.SH,20221230,13.43,10.99
600854.SH,20221230,4.94,4.04
600853.SH,20221230,3.75,3.07
600851.SH,20221230,6.4,5.24
600850.SH,20221230,21.8,17.84
600848.SH,20221230,13.08,10.7
600847.SH,20221230,17.39,14.23
600846.SH,20221230,9.89,8.09
600845.SH,20221230,45.23,37.01
600844.SH,20221230,3.49,2.85
600843.SH,20221230,5.27,4.31
600841.SH,20221230,6.68,5.46
600839.SH,20221230,2.88,2.36
600838.SH,20221230,8.04,6.58
600837.SH,20221230,9.5,7.78
600836.SH,20221230,6.95,5.69
600835.SH,20221230,12.3,10.06
600834.SH,20221230,8.8,7.2
600833.SH,20221230,12.43,10.17
600831.SH,20221230,6.31,5.17
600830.SH,20221230,6.81,5.57
600829.SH,20221230,7.11,5.81
600828.SH,20221230,4.21,3.45
600827.SH,20221230,13.23,10.83
600826.SH,20221230,9.85,8.06
600825.SH,20221230,4.17,3.41
600824.SH,20221230,4.19,3.43
600823.SH,20221230,2.57,2.11
600822.SH,20221230,8.76,7.16
600821.SH,20221230,7.69,6.29
600820.SH,20221230,5.76,4.72
600819.SH,20221230,5.04,4.12
600818.SH,20221230,29.26,23.94
600817.SH,20221230,9.72,7.96
600816.SH,20221230,3.71,3.35
600815.SH,20221230,2.89,2.37
600814.SH,20221230,7.87,6.44
600812.SH,20221230,7.18,5.88
600811.SH,20221230,2.62,2.14
600810.SH,20221230,8.49,6.95
600809.SH,20221230,311.11,254.55
600808.SH,20221230,3.1,2.54
600807.SH,20221230,3.69,3.02
600805.SH,20221230,4.62,3.78
600804.SH,20221230,3.33,3.01
600803.SH,20221230,17.75,14.53
600802.SH,20221230,5.81,4.75
600801.SH,20221230,16.32,13.36
600800.SH,20221230,3.97,3.25
600798.SH,20221230,4.04,3.3
600797.SH,20221230,6.31,5.17
600796.SH,20221230,5.79,4.73
600795.SH,20221230,4.57,3.74
600794.SH,20221230,4.18,3.42
600793.SH,20221230,14.36,11.75
600792.SH,20221230,3.8,3.11
600791.SH,20221230,5.27,4.31
600790.SH,20221230,4.99,4.09
600789.SH,20221230,7.84,6.42
600787.SH,20221230,5.37,4.39
600785.SH,20221230,18.54,15.17
600784.SH,20221230,6.6,5.4
600783.SH,20221230,13.44,11.0
600782.SH,20221230,4.49,3.67
600781.SH,20221230,2.37,2.15
600780.SH,20221230,6.84,5.6
600779.SH,20221230,94.5,77.32
600778.SH,20221230,7.23,5.91
600777.SH,20221230,2.39,1.95
600776.SH,20221230,10.01,8.19
600775.SH,20221230,11.48,9.4
600774.SH,20221230,12.28,10.04
600773.SH,20221230,19.98,16.34
600771.SH,20221230,30.14,24.66
600770.SH,20221230,7.54,6.17
600769.SH,20221230,9.22,7.54
600768.SH,20221230,10.09,8.25
600767.SH,20221230,5.1,4.62
600766.SH,20221230,16.83,13.77
600765.SH,20221230,33.98,27.8
600764.SH,20221230,25.54,20.9
600763.SH,20221230,165.04,135.04
600761.SH,20221230,14.63,11.97
600760.SH,20221230,64.33,52.63
600759.SH,20221230,2.29,2.07
600758.SH,20221230,4.15,3.39
600757.SH,20221230,6.13,5.01
600756.SH,20221230,14.49,11.85
600755.SH,20221230,7.84,6.42
600754.SH,20221230,64.05,52.41
600753.SH,20221230,15.39,12.59
600751.SH,20221230,2.51,2.05
600750.SH,20221230,15.83,12.95
600749.SH,20221230,14.01,11.47
600748.SH,20221230,3.77,3.09
600746.SH,20221230,8.95,7.33
600745.SH,20221230,58.47,47.84
600744.SH,20221230,4.55,3.73
600743.SH,20221230,2.07,1.69
600742.SH,20221230,9.14,7.48
600741.SH,20221230,18.87,15.44
600740.SH,20221230,5.93,4.85
600739.SH,20221230,13.78,11.28
600738.SH,20221230,7.8,6.38
600737.SH,20221230,7.61,6.23
600736.SH,20221230,5.13,4.19
600735.SH,20221230,6.82,5.58
600734.SH,20221230,3.68,3.33
600733.SH,20221230,6.26,5.12
600732.SH,20221230,40.8,33.38
600731.SH,20221230,8.14,6.66
600730.SH,20221230,6.66,5.45
600729.SH,20221230,25.44,20.82
600728.SH,20221230,5.82,4.76
600727.SH,20221230,7.22,5.9
600726.SH,20221230,2.79,2.53
600725.SH,20221230,3.44,2.82
600724.SH,20221230,3.99,3.27
600722.SH,20221230,5.34,4.37
600721.SH,20221230,6.78,5.54
600720.SH,20221230,11.1,9.08
600719.SH,20221230,5.53,5.01
600718.SH,20221230,10.86,8.88
600717.SH,20221230,4.4,3.6
600716.SH,20221230,4.28,3.5
600715.SH,20221230,2.54,2.08
600714.SH,20221230,9.47,7.75
600713.SH,20221230,5.7,4.66
600712.SH,20221230,5.07,4.15
600711.SH,20221230,6.49,5.31
600710.SH,20221230,6.41,5.25
600708.SH,20221230,2.68,2.2
600707.SH,20221230,4.58,3.74
600706.SH,20221230,14.97,12.25
600705.SH,20221230,3.61,2.95
600704.SH,20221230,5.15,4.21
600703.SH,20221230,18.8,15.38
600702.SH,20221230,175.01,143.19
600699.SH,20221230,15.31,12.53
600698.SH,20221230,5.1,4.18
600697.SH,20221230,15.31,12.53
600696.SH,20221230,27.39,22.41
600694.SH,20221230,19.58,16.02
600693.SH,20221230,5.26,4.3
600692.SH,20221230,6.34,5.18
600691.SH,20221230,3.42,2.8
600690.SH,20221230,27.16,22.22
600689.SH,20221230,9.83,8.05
600688.SH,20221230,3.41,2.79
600686.SH,20221230,6.44,5.27
600685.SH,20221230,22.85,18.69
600684.SH,20221230,4.2,3.44
600683.SH,20221230,5.06,4.14
600682.SH,20221230,9.96,8.15
600681.SH,20221230,4.68,3.83
600679.SH,20221230,9.39,7.69
600678.SH,20221230,5.87,4.81
600676.SH,20221230,4.17,3.41
600675.SH,20221230,3.37,2.75
600674.SH,20221230,13.11,10.73
600673.SH,20221230,9.6,7.86
600671.SH,20221230,9.99,9.03
600668.SH,20221230,13.96,11.42
600667.SH,20221230,5.67,4.64
600666.SH,20221230,2.39,2.17
600665.SH,20221230,3.97,3.25
600664.SH,20221230,3.36,2.75
600663.SH,20221230,10.75,8.79
600662.SH,20221230,6.48,5.3
600661.SH,20221230,11.76,9.62
600660.SH,20221230,38.52,31.52
600658.SH,20221230,4.24,3.47
600657.SH,20221230,5.68,4.64
600655.SH,20221230,8.33,6.81
600654.SH,20221230,2.6,2.36
600653.SH,20221230,2.06,1.68
600651.SH,20221230,3.53,2.89
600650.SH,20221230,11.3,9.24
600649.SH,20221230,4.31,3.53
600648.SH,20221230,13.08,10.7
600647.SH,20221230,13.64,11.16
600645.SH,20221230,18.71,15.31
600644.SH,20221230,8.37,6.85
600643.SH,20221230,6.03,4.93
600642.SH,20221230,5.95,4.87
600641.SH,20221230,19.82,16.22
600640.SH,20221230,10.19,8.33
600639.SH,20221230,12.11,9.91
600638.SH,20221230,6.16,5.04
600637.SH,20221230,7.16,5.86
600636.SH,20221230,10.44,8.54
600635.SH,20221230,3.22,2.64
600633.SH,20221230,8.68,7.1
600630.SH,20221230,5.91,4.83
600629.SH,20221230,4.77,3.91
600628.SH,20221230,8.1,6.62
600626.SH,20221230,3.85,3.15
600624.SH,20221230,6.31,5.17
600623.SH,20221230,6.92,5.66
600622.SH,20221230,3.56,2.92
600621.SH,20221230,11.25,9.21
600620.SH,20221230,11.98,9.8
600619.SH,20221230,6.06,4.96
600618.SH,20221230,10.85,8.87
600617.SH,20221230,4.42,3.62
600616.SH,20221230,7.11,5.81
600615.SH,20221230,9.89,8.09
600613.SH,20221230,9.13,7.47
600612.SH,20221230,47.15,38.57
600611.SH,20221230,3.23,2.65
600610.SH,20221230,17.45,14.27
600609.SH,20221230,4.52,3.7
600608.SH,20221230,4.75,4.29
600606.SH,20221230,3.26,2.66
600605.SH,20221230,11.08,9.06
600604.SH,20221230,5.41,4.43
600603.SH,20221230,9.14,7.48
600602.SH,20221230,9.32,7.62
600601.SH,20221230,2.73,2.47
600600.SH,20221230,117.87,96.44
600599.SH,20221230,14.42,13.04
600598.SH,20221230,15.03,12.29
600597.SH,20221230,11.68,9.56
600596.SH,20221230,16.58,13.56
600595.SH,20221230,3.3,2.7
600594.SH,20221230,6.14,5.02
600593.SH,20221230,18.74,15.34
600592.SH,20221230,7.6,6.22
600590.SH,20221230,6.35,5.19
600589.SH,20221230,2.15,1.95
600588.SH,20221230,26.18,21.42
600587.SH,20221230,23.86,19.52
600586.SH,20221230,9.71,7.95
600585.SH,20221230,30.12,24.64
600584.SH,20221230,25.36,20.75
600583.SH,20221230,6.66,5.45
600582.SH,20221230,5.7,4.66
600581.SH,20221230,4.32,3.54
600580.SH,20221230,13.62,11.14
600579.SH,20221230,6.89,5.63
600578.SH,20221230,3.52,2.88
600577.SH,20221230,4.65,3.81
600576.SH,20221230,8.16,6.68
600575.SH,20221230,2.61,2.13
600573.SH,20221230,11.85,9.69
600572.SH,20221230,5.36,4.38
600571.SH,20221230,10.09,8.25
600570.SH,20221230,44.41,36.33
600569.SH,20221230,2.28,1.86
600568.SH,20221230,1.94,1.76
600567.SH,20221230,2.7,2.21
600566.SH,20221230,29.9,24.46
600565.SH,20221230,2.34,1.92
600563.SH,20221230,173.8,142.2
600562.SH,20221230,18.54,15.17
600561.SH,20221230,6.16,5.04
600560.SH,20221230,10.55,8.63
600559.SH,20221230,30.03,24.57
600558.SH,20221230,3.42,2.8
600557.SH,20221230,20.71,16.95
600556.SH,20221230,7.3,5.98
600552.SH,20221230,10.18,8.33
600551.SH,20221230,11.0,9.0
600550.SH,20221230,5.07,4.15
600549.SH,20221230,21.8,17.84
600548.SH,20221230,9.74,7.97
600547.SH,20221230,20.8,17.02
600546.SH,20221230,16.07,13.15
600545.SH,20221230,3.09,2.53
600543.SH,20221230,6.79,5.55
600540.SH,20221230,4.94,4.04
600539.SH,20221230,6.95,5.69
600538.SH,20221230,4.94,4.04
600537.SH,20221230,6.07,4.97
600536.SH,20221230,63.76,52.16
600535.SH,20221230,11.9,9.74
600533.SH,20221230,4.15,3.39
600532.SH,20221230,12.67,11.47
600531.SH,20221230,5.73,4.69
600530.SH,20221230,4.28,3.5
600529.SH,20221230,31.01,25.37
600528.SH,20221230,8.35,6.83
600527.SH,20221230,2.26,1.85
600526.SH,20221230,5.84,4.78
600525.SH,20221230,5.1,4.18
600523.SH,20221230,21.07,17.24
600522.SH,20221230,17.46,14.28
600521.SH,20221230,24.33,19.91
600520.SH,20221230,17.68,14.46
600519.SH,20221230,1890.9,1547.1
600518.SH,20221230,2.35,2.13
600517.SH,20221230,5.31,4.35
600516.SH,20221230,6.73,5.51
600515.SH,20221230,5.51,4.51
600513.SH,20221230,10.38,8.5
600512.SH,20221230,2.82,2.3
600511.SH,20221230,30.88,25.26
600510.SH,20221230,7.16,5.86
600509.SH,20221230,5.61,4.59
600508.SH,20221230,15.71,12.85
600507.SH,20221230,6.62,5.42
600506.SH,20221230,13.39,10.95
600505.SH,20221230,8.4,6.88
600503.SH,20221230,2.96,2.42
600502.SH,20221230,5.25,4.29
600501.SH,20221230,12.05,9.86
600500.SH,20221230,7.22,5.9
600499.SH,20221230,15.87,12.99
600498.SH,20221230,14.4,11.78
600497.SH,20221230,5.53,4.53
600496.SH,20221230,4.3,3.52
600495.SH,20221230,3.85,3.15
600493.SH,20221230,6.73,5.51
600491.SH,20221230,6.89,5.63
600490.SH,20221230,3.29,2.69
600489.SH,20221230,8.86,7.25
600488.SH,20221230,4.85,3.97
600487.SH,20221230,16.61,13.59
600486.SH,20221230,113.07,92.51
600483.SH,20221230,11.5,9.41
600482.SH,20221230,16.84,13.78
600481.SH,20221230,13.92,11.39
600480.SH,20221230,9.39,7.69
600479.SH,20221230,10.63,8.69
600478.SH,20221230,10.24,8.38
600477.SH,20221230,4.43,3.63
600476.SH,20221230,18.51,15.15
600475.SH,20221230,9.66,7.9
600470.SH,20221230,6.6,5.4
600469.SH,20221230,5.14,4.2
600468.SH,20221230,4.39,3.59
600467.SH,20221230,2.92,2.39
600466.SH,20221230,1.28,1.04
600463.SH,20221230,8.81,7.21
600462.SH,20221230,2.14,1.94
600461.SH,20221230,7.57,6.19
600460.SH,20221230,36.34,29.74
600459.SH,20221230,17.14,14.02
600458.SH,20221230,10.02,8.2
600456.SH,20221230,45.91,37.57
600455.SH,20221230,23.87,19.53
600452.SH,20221230,16.06,13.14
600449.SH,20221230,13.01,10.65
600448.SH,20221230,3.45,2.83
600446.SH,20221230,11.14,9.12
600444.SH,20221230,13.87,11.35
600439.SH,20221230,2.92,2.39
600438.SH,20221230,42.78,35.0
600436.SH,20221230,318.58,260.66
600435.SH,20221230,12.6,10.31
600433.SH,20221230,4.38,3.58
600429.SH,20221230,5.73,4.69
600428.SH,20221230,6.53,5.35
600426.SH,20221230,36.48,29.84
600425.SH,20221230,4.03,3.29
600423.SH,20221230,3.7,3.02
600422.SH,20221230,15.48,12.66
600421.SH,20221230,11.98,9.8
600420.SH,20221230,10.0,8.18
600419.SH,20221230,17.01,13.91
600418.SH,20221230,14.44,11.82
600416.SH,20221230,20.68,16.92
600415.SH,20221230,5.78,4.73
600410.SH,20221230,5.28,4.32
600409.SH,20221230,7.29,5.97
600408.SH,20221230,3.0,2.46
600406.SH,20221230,27.69,22.65
600405.SH,20221230,6.3,5.16
600403.SH,20221230,5.06,4.14
600400.SH,20221230,4.46,3.65
600399.SH,20221230,16.15,13.21
600398.SH,20221230,5.8,4.74
600397.SH,20221230,3.31,2.71
600396.SH,20221230,3.11,2.55
600395.SH,20221230,7.37,6.03
600393.SH,20221230,1.93,1.58
600392.SH,20221230,15.69,12.83
600391.SH,20221230,19.57,16.01
600390.SH,20221230,5.57,4.55
600389.SH,20221230,47.96,39.24
600388.SH,20221230,14.99,13.57
600387.SH,20221230,7.72,6.32
600386.SH,20221230,4.27,3.49
600383.SH,20221230,11.12,9.1
600382.SH,20221230,4.46,4.04
600381.SH,20221230,13.4,10.96
600380.SH,20221230,12.58,10.3
600379.SH,20221230,12.39,10.13
600378.SH,20221230,47.0,38.46
600377.SH,20221230,8.84,7.24
600376.SH,20221230,6.29,5.15
600375.SH,20221230,6.99,5.72
600373.SH,20221230,10.41,8.51
600372.SH,20221230,17.44,14.27
600371.SH,20221230,15.19,12.43
600370.SH,20221230,3.31,2.71
600369.SH,20221230,4.1,3.36
600368.SH,20221230,4.0,3.28
600367.SH,20221230,17.06,13.96
600366.SH,20221230,11.78,9.64
600365.SH,20221230,4.32,3.9
600363.SH,20221230,26.29,21.51
600362.SH,20221230,19.21,15.71
600361.SH,20221230,6.79,5.55
600360.SH,20221230,7.23,5.91
600359.SH,20221230,9.47,7.75
600358.SH,20221230,7.25,5.93
600356.SH,20221230,7.92,6.48
600355.SH,20221230,3.52,2.88
600354.SH,20221230,8.69,7.11
600353.SH,20221230,15.92,13.02
600352.SH,20221230,10.87,8.89
600351.SH,20221230,6.52,5.34
600350.SH,20221230,6.14,5.02
600348.SH,20221230,15.84,12.96
600346.SH,20221230,17.36,14.2
600345.SH,20221230,16.96,13.88
600343.SH,20221230,9.54,7.8
600340.SH,20221230,2.84,2.32
600339.SH,20221230,3.27,2.67
600338.SH,20221230,25.52,20.88
600337.SH,20221230,3.09,2.53
600336.SH,20221230,5.97,4.89
600335.SH,20221230,8.51,6.97
600333.SH,20221230,5.6,4.58
600332.SH,20221230,33.08,27.06
600331.SH,20221230,3.16,2.58
600330.SH,20221230,11.59,9.49
600329.SH,20221230,31.57,25.83
600328.SH,20221230,16.26,13.3
600327.SH,20221230,5.2,4.26
600326.SH,20221230,4.92,4.02
600325.SH,20221230,9.92,8.12
600323.SH,20221230,20.01,16.37
600322.SH,20221230,2.48,2.03
600321.SH,20221230,1.97,1.61
600320.SH,20221230,3.51,2.87
600319.SH,20221230,6.03,4.93
600318.SH,20221230,7.34,6.0
600316.SH,20221230,27.67,22.64
600315.SH,20221230,34.58,28.3
600313.SH,20221230,11.23,9.19
600312.SH,20221230,8.72,7.14
600311.SH,20221230,1.2,1.08
600310.SH,20221230,3.44,2.82
600309.SH,20221230,102.2,83.62
600308.SH,20221230,5.52,4.52
600307.SH,20221230,1.79,1.47
600306.SH,20221230,9.19,8.31
600305.SH,20221230,13.27,10.85
600303.SH,20221230,6.11,5.53
600302.SH,20221230,6.42,5.26
600301.SH,20221230,13.73,11.23
600300.SH,20221230,3.83,3.13
600299.SH,20221230,9.15,7.49
600298.SH,20221230,48.98,40.08
600297.SH,20221230,2.28,1.86
600295.SH,20221230,16.78,13.73
600293.SH,20221230,2.75,2.25
600292.SH,20221230,6.09,4.99
600290.SH,20221230,2.27,2.05
600289.SH,20221230,2.92,2.64
600288.SH,20221230,13.2,10.8
600287.SH,20221230,5.67,4.64
600285.SH,20221230,14.45,11.83
600284.SH,20221230,7.3,5.98
600283.SH,20221230,13.28,10.86
600282.SH,20221230,3.45,2.83
600281.SH,20221230,4.87,3.99
600280.SH,20221230,3.38,2.76
600279.SH,20221230,4.26,3.48
600278.SH,20221230,7.44,6.08
600277.SH,20221230,4.57,3.74
600276.SH,20221230,41.94,34.32
600273.SH,20221230,9.17,7.51
600272.SH,20221230,10.56,8.64
600271.SH,20221230,11.4,9.32
600269.SH,20221230,3.67,3.01
600268.SH,20221230,8.37,6.85
600267.SH,20221230,12.41,10.15
600266.SH,20221230,5.04,4.12
600265.SH,20221230,15.97,14.45
600262.SH,20221230,17.55,14.36
600261.SH,20221230,3.45,2.83
600260.SH,20221230,1.02,0.92
600259.SH,20221230,45.4,37.14
600258.SH,20221230,27.39,22.41
600257.SH,20221230,6.64,5.44
600256.SH,20221230,9.78,8.0
600255.SH,20221230,2.81,2.3
600252.SH,20221230,2.88,2.36
600251.SH,20221230,9.15,7.49
600250.SH,20221230,6.24,5.1
600249.SH,20221230,5.79,4.73
600248.SH,20221230,4.58,3.74
600246.SH,20221230,7.02,5.74
600243.SH,20221230,4.53,3.71
600242.SH,20221230,1.27,1.15
600241.SH,20221230,10.05,9.09
600239.SH,20221230,2.04,1.84
600238.SH,20221230,17.57,14.37
600237.SH,20221230,6.93,5.67
600236.SH,20221230,6.19,5.07
600235.SH,20221230,5.91,4.83
600234.SH,20221230,7.4,6.06
600233.SH,20221230,22.1,18.08
600232.SH,20221230,5.92,4.84
600231.SH,20221230,2.37,1.94
600230.SH,20221230,18.16,14.86
600229.SH,20221230,7.66,6.26
600228.SH,20221230,7.73,6.33
600227.SH,20221230,3.37,2.75
600226.SH,20221230,2.43,2.19
600225.SH,20221230,6.37,5.21
600223.SH,20221230,11.51,9.41
600222.SH,20221230,7.16,5.86
600221.SH,20221230,2.01,1.65
600220.SH,20221230,2.97,2.43
600219.SH,20221230,3.63,2.97
600218.SH,20221230,9.44,7.72
600217.SH,20221230,5.32,4.36
600216.SH,20221230,12.94,10.58
600215.SH,20221230,6.27,5.13
600213.SH,20221230,12.13,9.93
600212.SH,20221230,8.56,7.0
600211.SH,20221230,39.17,32.05
600210.SH,20221230,5.49,4.49
600208.SH,20221230,2.78,2.28
600207.SH,20221230,6.9,5.64
600206.SH,20221230,14.08,11.52
600203.SH,20221230,6.38,5.22
600202.SH,20221230,5.43,4.45
600201.SH,20221230,9.81,8.03
600200.SH,20221230,8.54,6.98
600199.SH,20221230,29.13,23.83
600198.SH,20221230,6.45,5.27
600197.SH,20221230,26.54,21.72
600196.SH,20221230,39.22,32.09
600195.SH,20221230,12.57,10.29
600193.SH,20221230,6.47,5.29
600192.SH,20221230,6.13,5.01
600191.SH,20221230,5.63,4.61
600190.SH,20221230,3.53,2.89
600189.SH,20221230,7.3,5.98
600188.SH,20221230,37.29,30.51
600187.SH,20221230,3.71,3.03
600186.SH,20221230,2.93,2.39
600185.SH,20221230,12.03,9.85
600184.SH,20221230,11.99,9.81
600183.SH,20221230,15.99,13.09
600182.SH,20221230,14.62,13.22
600180.SH,20221230,6.13,5.01
600179.SH,20221230,3.53,2.89
600178.SH,20221230,6.52,5.34
600177.SH,20221230,6.93,5.67
600176.SH,20221230,14.88,12.18
600173.SH,20221230,5.7,4.66
600172.SH,20221230,5.37,4.39
600171.SH,20221230,19.25,15.75
600170.SH,20221230,2.83,2.31
600169.SH,20221230,2.59,2.12
600168.SH,20221230,6.61,5.41
600167.SH,20221230,6.96,5.7
600166.SH,20221230,3.08,2.52
600165.SH,20221230,7.36,6.02
600163.SH,20221230,5.83,4.77
600162.SH,20221230,2.05,1.67
600161.SH,20221230,25.65,20.99
600160.SH,20221230,17.08,13.98
600159.SH,20221230,3.29,2.69
600158.SH,20221230,9.26,7.58
600157.SH,20221230,1.66,1.36
600156.SH,20221230,5.03,4.11
600155.SH,20221230,7.14,5.84
600153.SH,20221230,14.98,12.26
600152.SH,20221230,16.91,13.83
600151.SH,20221230,8.93,7.31
600150.SH,20221230,24.92,20.39
600149.SH,20221230,6.77,5.54
600148.SH,20221230,14.96,12.24
600143.SH,20221230,10.63,8.69
600141.SH,20221230,32.59,26.67
600139.SH,20221230,1.28,1.16
600138.SH,20221230,16.54,13.54
600137.SH,20221230,15.97,13.07
600136.SH,20221230,1.85,1.67
600135.SH,20221230,7.88,6.44
600133.SH,20221230,6.01,4.91
600132.SH,20221230,139.7,114.3
600131.SH,20221230,16.42,13.44
600130.SH,20221230,4.92,4.02
600129.SH,20221230,33.01,27.01
600128.SH,20221230,8.43,6.89
600127.SH,20221230,8.4,6.88
600126.SH,20221230,4.53,3.71
600125.SH,20221230,5.87,4.81
600123.SH,20221230,14.72,12.04
600122.SH,20221230,1.61,1.45
600121.SH,20221230,5.51,4.51
600120.SH,20221230,3.89,3.19
600119.SH,20221230,7.25,5.93
600118.SH,20221230,23.58,19.3
600117.SH,20221230,3.38,2.76
600116.SH,20221230,9.37,7.67
600115.SH,20221230,5.94,4.86
600114.SH,20221230,9.57,7.83
600113.SH,20221230,9.42,7.7
600112.SH,20221230,5.06,4.58
600111.SH,20221230,27.84,22.78
600110.SH,20221230,8.84,7.24
600109.SH,20221230,9.48,7.76
600108.SH,20221230,3.4,2.78
600107.SH,20221230,6.75,5.53
600106.SH,20221230,5.41,4.43
600105.SH,20221230,3.71,3.03
600104.SH,20221230,15.76,12.9
600103.SH,20221230,2.45,2.01
600101.SH,20221230,9.26,7.58
600100.SH,20221230,4.7,3.84
600099.SH,20221230,9.55,7.81
600098.SH,20221230,6.06,4.96
600097.SH,20221230,11.18,9.14
600096.SH,20221230,23.36,19.12
600095.SH,20221230,8.4,6.88
600094.SH,20221230,3.42,2.8
600089.SH,20221230,21.22,17.36
600088.SH,20221230,10.63,8.69
600085.SH,20221230,49.17,40.23
600084.SH,20221230,7.99,6.53
600083.SH,20221230,8.01,6.55
600082.SH,20221230,3.64,2.98
600081.SH,20221230,11.25,9.21
600080.SH,20221230,8.64,7.07
600079.SH,20221230,26.86,21.98
600078.SH,20221230,11.68,10.56
600077.SH,20221230,2.89,2.37
600076.SH,20221230,3.19,2.61
600075.SH,20221230,6.01,4.91
600073.SH,20221230,8.55,6.99
600072.SH,20221230,13.08,10.7
600071.SH,20221230,23.28,19.04
600070.SH,20221230,5.98,4.9
600067.SH,20221230,3.39,2.77
600066.SH,20221230,8.25,6.75
600064.SH,20221230,7.23,5.91
600063.SH,20221230,6.46,5.28
600062.SH,20221230,19.98,16.34
600061.SH,20221230,6.91,5.65
600060.SH,20221230,14.73,12.05
600059.SH,20221230,10.4,8.51
600058.SH,20221230,9.49,7.77
600057.SH,20221230,11.32,9.26
600056.SH,20221230,20.39,16.69
600055.SH,20221230,21.65,17.71
600054.SH,20221230,13.54,11.08
600053.SH,20221230,16.03,13.11
600052.SH,20221230,5.89,4.82
600051.SH,20221230,8.22,6.72
600050.SH,20221230,4.96,4.06
600048.SH,20221230,16.51,13.51
600039.SH,20221230,12.13,9.93
600038.SH,20221230,51.05,41.77
600037.SH,20221230,8.81,7.21
600036.SH,20221230,40.95,33.51
600035.SH,20221230,3.67,3.01
600033.SH,20221230,3.14,2.57
600032.SH,20221230,12.51,10.23
600031.SH,20221230,17.23,14.09
600030.SH,20221230,21.76,17.8
600029.SH,20221230,8.2,6.71
600028.SH,20221230,4.77,3.91
600027.SH,20221230,6.33,5.18
600026.SH,20221230,13.21,10.81
600025.SH,20221230,7.19,5.89
600023.SH,20221230,3.73,3.05
600022.SH,20221230,1.62,1.32
600021.SH,20221230,10.79,8.83
600020.SH,20221230,3.17,2.59
600019.SH,20221230,6.16,5.04
600018.SH,20221230,5.8,4.74
600017.SH,20221230,3.03,2.48
600016.SH,20221230,3.77,3.09
600015.SH,20221230,5.7,4.66
600012.SH,20221230,7.9,6.46
600011.SH,20221230,8.21,6.71
600010.SH,20221230,2.12,1.74
600009.SH,20221230,63.15,51.67
600008.SH,20221230,3.11,2.55
600007.SH,20221230,17.27,14.13
